 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 2530.2      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 11990.8      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.4 15379136.0    0.0     21248.0 18422.5      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 4152926.4 15379136.0    0.0     33920.0 33848.2      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 4152926.4 15379136.0    0.0     33920.0 33862.6      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 5767232.0 15379136.0    0.0     39872.0 39559.5      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0   103153.8 5767232.0 1102884.0 15379136.0    0.0     48704.0 48690.9      1    0.075   0      0.000    0.075
961152.0 961152.0  0.0   103153.8 5767232.0 4231353.7 15379136.0    0.0     50240.0 50229.2      1    0.075   0      0.000    0.075
961152.0 961152.0 102205.7  0.0   5767232.0 2772417.6 15379136.0    0.0     50432.0 50369.8      2    0.143   0      0.000    0.143
961152.0 961152.0  0.0   105668.1 5767232.0 1430326.1 15379136.0    0.0     50432.0 50393.5      3    0.179   0      0.000    0.179
961152.0 961152.0  0.0   105668.1 5767232.0 5312980.7 15379136.0    0.0     50624.0 50493.0      3    0.179   0      0.000    0.179
961152.0 961152.0 104725.3  0.0   5767232.0 4167867.4 15379136.0    0.0     50624.0 50499.1      4    0.213   0      0.000    0.213
107904.0 961152.0  0.0   96758.0 5767232.0 2767879.7 15379136.0    0.0     50624.0 50500.2      5    0.246   0      0.000    0.246
107904.0 108416.0 104927.4  0.0   7472704.0 888487.7 15379136.0    0.0     50624.0 50500.2      6    0.316   0      0.000    0.316
107904.0 108416.0 104927.4  0.0   7472704.0 6348954.9 15379136.0    0.0     50624.0 50500.6      6    0.316   0      0.000    0.316
127552.0 13120.0  0.0   13079.9 7472704.0 3065982.5 15379136.0  90664.7   50624.0 50502.0      7    0.395   0      0.000    0.395
127552.0 13120.0  0.0   13079.9 7472704.0 7220896.6 15379136.0  90664.7   50624.0 50502.5      7    0.395   0      0.000    0.395
127552.0 137664.0 16203.4  0.0   7414208.0 3728488.6 15379136.0  90792.7   50624.0 50502.7      8    0.408   0      0.000    0.408
140736.0 30976.0  0.0   30939.9 7414208.0 100976.3 15379136.0  90848.7   50816.0 50771.5      9    0.426   0      0.000    0.426
140736.0 30976.0  0.0   30939.9 7414208.0 3608441.9 15379136.0  90848.7   51008.0 50819.4      9    0.426   0      0.000    0.426
140736.0 30976.0  0.0   30939.9 7414208.0 6459362.1 15379136.0  90848.7   51008.0 50822.4      9    0.426   0      0.000    0.426
140736.0 135808.0 66859.0  0.0   7412992.0 2370142.0 15379136.0  90888.7   51008.0 50862.6     10    0.460   0      0.000    0.460
140736.0 135808.0 66859.0  0.0   7412992.0 5330990.3 15379136.0  90888.7   51008.0 50886.3     10    0.460   0      0.000    0.460
136448.0 135808.0  0.0   35447.8 7412992.0 1436157.0 15379136.0  116044.5  51008.0 50890.7     11    0.500   0      0.000    0.500
136448.0 135808.0  0.0   35447.8 7412992.0 4999436.5 15379136.0  116044.5  51008.0 50890.7     11    0.500   0      0.000    0.500
136448.0 136960.0 29226.4  0.0   7415616.0 1286400.9 15379136.0  118351.2  51008.0 50892.0     12    0.511   0      0.000    0.511
136448.0 136960.0 29226.4  0.0   7415616.0 4865169.8 15379136.0  118351.2  51008.0 50898.8     12    0.511   0      0.000    0.511
135360.0 136960.0  0.0   35163.8 7415616.0 1142036.8 15379136.0  124618.4  51008.0 50898.8     13    0.528   0      0.000    0.528
135360.0 136960.0  0.0   35163.8 7415616.0 4600091.8 15379136.0  124618.4  51008.0 50919.5     13    0.528   0      0.000    0.528
135360.0 131840.0 42160.5  0.0   7422336.0 487190.6 15379136.0  131327.1  51008.0 50919.5     14    0.547   0      0.000    0.547
135360.0 131840.0 42160.5  0.0   7422336.0 3964446.9 15379136.0  131327.1  51008.0 50919.7     14    0.547   0      0.000    0.547
135360.0 131840.0 42160.5  0.0   7422336.0 7251680.4 15379136.0  131327.1  51008.0 50919.7     14    0.547   0      0.000    0.547
129216.0 131840.0  0.0   35821.7 7422336.0 3188392.0 15379136.0  140379.7  51008.0 50921.8     15    0.566   0      0.000    0.566
129216.0 131840.0  0.0   35821.7 7422336.0 6855932.7 15379136.0  140379.7  51008.0 50921.8     15    0.566   0      0.000    0.566
129216.0 125248.0 40954.6  0.0   7435072.0 3064962.5 15379136.0  142389.7  51008.0 50922.5     16    0.580   0      0.000    0.580
129216.0 125248.0 40954.6  0.0   7435072.0 6137704.6 15379136.0  142389.7  51008.0 50928.9     16    0.580   0      0.000    0.580
119488.0 125248.0  0.0   50993.9 7435072.0 1927819.0 15379136.0  149326.2  51008.0 50929.7     17    0.602   0      0.000    0.602
119488.0 125248.0  0.0   50993.9 7435072.0 5088299.2 15379136.0  149326.2  51008.0 50929.7     17    0.602   0      0.000    0.602
119488.0 125248.0  0.0   50993.9 7435072.0 6728952.5 15379136.0  149326.2  51008.0 50929.9     17    0.602   0      0.000    0.602
119488.0 114048.0 58822.5  0.0   7456000.0 479669.7 15379136.0  156752.0  51008.0 50929.9     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 1637131.4 15379136.0  156752.0  51008.0 50930.4     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 2675444.8 15379136.0  156752.0  51008.0 50930.5     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 3854353.9 15379136.0  156752.0  51008.0 50930.8     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 4990026.2 15379136.0  156752.0  51008.0 50930.8     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 5949288.2 15379136.0  156752.0  51008.0 50930.8     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 6688664.0 15379136.0  156752.0  51008.0 50931.5     18    0.622   0      0.000    0.622
119488.0 114048.0 58822.5  0.0   7456000.0 7389355.6 15379136.0  156752.0  51008.0 50932.1     18    0.622   0      0.000    0.622
111296.0 114048.0  0.0   64843.5 7456000.0 815804.3 15379136.0  159254.5  51008.0 50933.6     19    0.659   0      0.000    0.659
111296.0 114048.0  0.0   64843.5 7456000.0 1494375.7 15379136.0  159254.5  51008.0 50933.6     19    0.659   0      0.000    0.659
111296.0 114048.0  0.0   64843.5 7456000.0 2394890.2 15379136.0  159254.5  51008.0 50934.9     19    0.659   0      0.000    0.659
111296.0 114048.0  0.0   64843.5 7456000.0 3781622.2 15379136.0  159254.5  51008.0 50935.5     19    0.659   0      0.000    0.659
111296.0 114048.0  0.0   64843.5 7456000.0 5015563.2 15379136.0  159254.5  51008.0 50938.4     19    0.659   0      0.000    0.659
111296.0 114048.0  0.0   64843.5 7456000.0 5959042.0 15379136.0  159254.5  51008.0 50940.1     19    0.659   0      0.000    0.659
111296.0 114048.0  0.0   64843.5 7456000.0 7008485.9 15379136.0  159254.5  51008.0 50941.5     19    0.659   0      0.000    0.659
111296.0 109376.0 66894.9  0.0   7468864.0 335870.8 15379136.0  159278.5  51008.0 50942.4     20    0.678   0      0.000    0.678
111296.0 109376.0 66894.9  0.0   7468864.0 1337477.2 15379136.0  159278.5  51008.0 50944.5     20    0.678   0      0.000    0.678
111296.0 109376.0 66894.9  0.0   7468864.0 3092531.0 15379136.0  159278.5  51008.0 50945.3     20    0.678   0      0.000    0.678
111296.0 109376.0 66894.9  0.0   7468864.0 4209340.5 15379136.0  159278.5  51008.0 50945.3     20    0.678   0      0.000    0.678
111296.0 109376.0 66894.9  0.0   7468864.0 5506516.5 15379136.0  159278.5  51008.0 50945.3     20    0.678   0      0.000    0.678
111296.0 109376.0 66894.9  0.0   7468864.0 6563186.4 15379136.0  159278.5  51008.0 50949.7     20    0.678   0      0.000    0.678
111296.0 109376.0 66894.9  0.0   7468864.0 7374733.7 15379136.0  159278.5  51008.0 50950.3     20    0.678   0      0.000    0.678
107648.0 109376.0  0.0   67663.3 7468864.0 1288038.2 15379136.0  162827.5  51008.0 50951.4     21    0.709   0      0.000    0.709
107648.0 109376.0  0.0   67663.3 7468864.0 2390388.5 15379136.0  162827.5  51008.0 50951.4     21    0.709   0      0.000    0.709
107648.0 109376.0  0.0   67663.3 7468864.0 3442664.3 15379136.0  162827.5  51008.0 50958.3     21    0.709   0      0.000    0.709
107648.0 109376.0  0.0   67663.3 7468864.0 4429109.7 15379136.0  162827.5  51008.0 50958.8     21    0.709   0      0.000    0.709
107648.0 109376.0  0.0   67663.3 7468864.0 5388974.3 15379136.0  162827.5  51008.0 50959.2     21    0.709   0      0.000    0.709
107648.0 109376.0  0.0   67663.3 7468864.0 6063183.8 15379136.0  162827.5  51008.0 50959.2     21    0.709   0      0.000    0.709
107648.0 109376.0  0.0   67663.3 7468864.0 7020479.5 15379136.0  162827.5  51008.0 50959.2     21    0.709   0      0.000    0.709
107648.0 104768.0 48005.5  0.0   7477120.0 276956.4 15379136.0  178581.7  51008.0 50959.2     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 1300455.0 15379136.0  178581.7  51008.0 50960.9     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 2349049.0 15379136.0  178581.7  51008.0 50961.4     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 3267236.5 15379136.0  178581.7  51008.0 50961.7     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 4351137.0 15379136.0  178581.7  51008.0 50961.7     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 5477246.9 15379136.0  178581.7  51008.0 50962.4     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 6557772.8 15379136.0  178581.7  51008.0 50965.2     22    0.734   0      0.000    0.734
107648.0 104768.0 48005.5  0.0   7477120.0 7388554.9 15379136.0  178581.7  51008.0 50965.2     22    0.734   0      0.000    0.734
101312.0 104768.0  0.0   61378.2 7477120.0 1248859.8 15379136.0  181746.2  51008.0 50965.3     23    0.756   0      0.000    0.756
101312.0 104768.0  0.0   61378.2 7477120.0 2439617.7 15379136.0  181746.2  51008.0 50965.3     23    0.756   0      0.000    0.756
101312.0 104768.0  0.0   61378.2 7477120.0 3535237.5 15379136.0  181746.2  51008.0 50965.9     23    0.756   0      0.000    0.756
101312.0 104768.0  0.0   61378.2 7477120.0 4687994.1 15379136.0  181746.2  51008.0 50967.7     23    0.756   0      0.000    0.756
101312.0 104768.0  0.0   61378.2 7477120.0 6574930.8 15379136.0  181746.2  51008.0 50967.9     23    0.756   0      0.000    0.756
101312.0 104768.0  0.0   61378.2 7477120.0 7267249.9 15379136.0  181746.2  51008.0 50967.9     23    0.756   0      0.000    0.756
101312.0 100544.0 68046.5  0.0   7487680.0 1225828.0 15379136.0  188948.8  51008.0 50967.9     24    0.783   0      0.000    0.783
101312.0 100544.0 68046.5  0.0   7487680.0 2396538.9 15379136.0  188948.8  51008.0 50968.5     24    0.783   0      0.000    0.783
101312.0 100544.0 68046.5  0.0   7487680.0 3821743.3 15379136.0  188948.8  51008.0 50968.7     24    0.783   0      0.000    0.783
101312.0 100544.0 68046.5  0.0   7487680.0 4911594.3 15379136.0  188948.8  51008.0 50968.9     24    0.783   0      0.000    0.783
101312.0 100544.0 68046.5  0.0   7487680.0 6165273.5 15379136.0  188948.8  51008.0 50969.1     24    0.783   0      0.000    0.783
101312.0 100544.0 68046.5  0.0   7487680.0 7291854.1 15379136.0  188948.8  51008.0 50969.2     24    0.783   0      0.000    0.783
99328.0 100544.0  0.0   67331.4 7487680.0 1107360.4 15379136.0  196855.6  51008.0 50969.6     25    0.811   0      0.000    0.811
99328.0 100544.0  0.0   67331.4 7487680.0 3348584.1 15379136.0  196855.6  51008.0 50969.6     25    0.811   0      0.000    0.811
99328.0 100544.0  0.0   67331.4 7487680.0 4449135.8 15379136.0  196855.6  51008.0 50969.6     25    0.811   0      0.000    0.811
99328.0 100544.0  0.0   67331.4 7487680.0 5579498.8 15379136.0  196855.6  51008.0 50969.8     25    0.811   0      0.000    0.811
99328.0 100544.0  0.0   67331.4 7487680.0 6410480.2 15379136.0  196855.6  51008.0 50969.8     25    0.811   0      0.000    0.811
99328.0 100544.0  0.0   67331.4 7487680.0 7316124.9 15379136.0  196855.6  51008.0 50969.8     25    0.811   0      0.000    0.811
99328.0 98112.0 67638.0  0.0   7492096.0 793371.4 15379136.0  202884.7  51008.0 50969.8     26    0.835   0      0.000    0.835
99328.0 98112.0 67638.0  0.0   7492096.0 1340849.8 15379136.0  202884.7  51008.0 50969.9     26    0.835   0      0.000    0.835
99328.0 98112.0 67638.0  0.0   7492096.0 2549996.9 15379136.0  202884.7  51008.0 50971.9     26    0.835   0      0.000    0.835
99328.0 98112.0 67638.0  0.0   7492096.0 3952106.2 15379136.0  202884.7  51008.0 50972.5     26    0.835   0      0.000    0.835
99328.0 98112.0 67638.0  0.0   7492096.0 4931666.0 15379136.0  202884.7  51008.0 50972.5     26    0.835   0      0.000    0.835
99328.0 98112.0 67638.0  0.0   7492096.0 6827238.5 15379136.0  202884.7  51008.0 50972.5     26    0.835   0      0.000    0.835
97472.0 98112.0  0.0   69258.6 7492096.0 723168.5 15379136.0  208110.4  51008.0 50972.9     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 1960790.4 15379136.0  208110.4  51008.0 50973.2     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 2904105.0 15379136.0  208110.4  51008.0 50975.0     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 3880028.6 15379136.0  208110.4  51008.0 50975.0     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 4608036.7 15379136.0  208110.4  51008.0 50975.3     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 5178326.8 15379136.0  208110.4  51008.0 50975.3     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 5626230.0 15379136.0  208110.4  51008.0 50975.6     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 6299262.0 15379136.0  208110.4  51008.0 50976.0     27    0.857   0      0.000    0.857
97472.0 98112.0  0.0   69258.6 7492096.0 6859049.9 15379136.0  208110.4  51008.0 50976.2     27    0.857   0      0.000    0.857
97472.0 94272.0 62840.0  0.0   7497792.0 194171.3 15379136.0  213879.8  51008.0 50976.4     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 1039825.3 15379136.0  213879.8  51008.0 50977.2     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 1925044.6 15379136.0  213879.8  51008.0 50977.2     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 3958850.3 15379136.0  213879.8  51008.0 50980.7     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 4484909.0 15379136.0  213879.8  51008.0 50980.7     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 5495250.6 15379136.0  213879.8  51008.0 50980.8     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 6218986.6 15379136.0  213879.8  51008.0 50981.0     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 6760837.4 15379136.0  213879.8  51008.0 50981.0     28    0.878   0      0.000    0.878
97472.0 94272.0 62840.0  0.0   7497792.0 7208237.5 15379136.0  213879.8  51008.0 50981.0     28    0.878   0      0.000    0.878
91072.0 94272.0  0.0   62130.5 7497792.0 477461.3 15379136.0  213977.9  51008.0 50981.4     29    0.895   0      0.000    0.895
91072.0 94272.0  0.0   62130.5 7497792.0 2103470.0 15379136.0  213977.9  51008.0 50983.6     29    0.895   0      0.000    0.895
91072.0 94272.0  0.0   62130.5 7497792.0 3649621.9 15379136.0  213977.9  51008.0 50985.6     29    0.895   0      0.000    0.895
91072.0 94272.0  0.0   62130.5 7497792.0 5224485.1 15379136.0  213977.9  51008.0 50985.8     29    0.895   0      0.000    0.895
91072.0 94272.0  0.0   62130.5 7497792.0 6749230.3 15379136.0  213977.9  51008.0 50985.9     29    0.895   0      0.000    0.895
91072.0 89280.0 55705.6  0.0   7509184.0 703934.4 15379136.0  224405.4  51008.0 50985.9     30    0.915   0      0.000    0.915
91072.0 89280.0 55705.6  0.0   7509184.0 2014475.9 15379136.0  224405.4  51008.0 50987.5     30    0.915   0      0.000    0.915
91072.0 89280.0 55705.6  0.0   7509184.0 3230772.0 15379136.0  224405.4  51008.0 50991.7     30    0.915   0      0.000    0.915
91072.0 89280.0 55705.6  0.0   7509184.0 4745041.3 15379136.0  224405.4  51008.0 50992.6     30    0.915   0      0.000    0.915
91072.0 89280.0 55705.6  0.0   7509184.0 6216735.5 15379136.0  224405.4  51008.0 50992.6     30    0.915   0      0.000    0.915
87616.0 89280.0  0.0   54527.1 7509184.0 341471.4 15379136.0  235230.6  51008.0 50993.2     31    0.940   0      0.000    0.940
87616.0 89280.0  0.0   54527.1 7509184.0 1852534.8 15379136.0  235230.6  51008.0 50994.4     31    0.940   0      0.000    0.940
87616.0 89280.0  0.0   54527.1 7509184.0 3226848.4 15379136.0  235230.6  51008.0 50994.4     31    0.940   0      0.000    0.940
87616.0 89280.0  0.0   54527.1 7509184.0 4605574.0 15379136.0  235230.6  51008.0 50995.8     31    0.940   0      0.000    0.940
87616.0 89280.0  0.0   54527.1 7509184.0 5629960.4 15379136.0  235230.6  51008.0 50996.9     31    0.940   0      0.000    0.940
87616.0 89280.0  0.0   54527.1 7509184.0 6424058.8 15379136.0  235230.6  51008.0 50998.8     31    0.940   0      0.000    0.940
87616.0 85568.0 56905.0  0.0   7516352.0 468475.7 15379136.0  242508.8  51008.0 51000.9     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 1842308.6 15379136.0  242508.8  51008.0 51001.1     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 2862177.4 15379136.0  242508.8  51008.0 51001.1     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 3723151.0 15379136.0  242508.8  51008.0 51001.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553273.3 15379136.0  242508.8  51008.0 51002.1     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553281.5 15379136.0  242508.8  51008.0 51002.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553290.0 15379136.0  242508.8  51008.0 51004.4     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553302.8 15379136.0  242508.8  51200.0 51008.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553310.1 15379136.0  242508.8  51200.0 51011.2     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553385.5 15379136.0  242508.8  51200.0 51011.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553393.8 15379136.0  242508.8  51200.0 51011.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553402.1 15379136.0  242508.8  51200.0 51011.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553411.6 15379136.0  242508.8  51200.0 51011.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553560.1 15379136.0  242508.8  51200.0 51011.5     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 4553659.4 15379136.0  242508.8  51200.0 51013.0     32    0.962   0      0.000    0.962
87616.0 85568.0 56905.0  0.0   7516352.0 6141272.3 15379136.0  242508.8  51200.0 51016.4     32    0.962   0      0.000    0.962
85824.0 85568.0  0.0   44140.8 7516352.0 1708167.0 15379136.0  261633.9  51200.0 51016.4     33    0.991   0      0.000    0.991
85824.0 85568.0  0.0   44140.8 7516352.0 4230881.0 15379136.0  261633.9  51200.0 51016.6     33    0.991   0      0.000    0.991
85824.0 85568.0  0.0   44140.8 7516352.0 7122264.0 15379136.0  261633.9  51200.0 51016.6     33    0.991   0      0.000    0.991
85824.0 87488.0 32949.9  0.0   7514560.0 3208227.1 15379136.0  282722.0  51200.0 51016.6     34    1.017   0      0.000    1.017
85824.0 87488.0 32949.9  0.0   7514560.0 6783855.8 15379136.0  282722.0  51200.0 51016.6     34    1.017   0      0.000    1.017
87488.0 87488.0  0.0   37464.9 7514560.0 2930878.6 15379136.0  298967.0  51200.0 51016.6     35    1.041   0      0.000    1.041
87488.0 87488.0  0.0   37464.9 7514560.0 6192147.3 15379136.0  298967.0  51200.0 51016.8     35    1.041   0      0.000    1.041
87488.0 89600.0 22538.4  0.0   7510336.0 2109370.5 15379136.0  318641.4  51200.0 51017.0     36    1.217   0      0.000    1.217
87488.0 89600.0 22538.4  0.0   7510336.0 3851531.3 15379136.0  318641.4  51200.0 51017.3     36    1.217   0      0.000    1.217
87488.0 89600.0 22538.4  0.0   7510336.0 5214169.7 15379136.0  318641.4  51200.0 51017.3     36    1.217   0      0.000    1.217
87488.0 89600.0 22538.4  0.0   7510336.0 6561329.7 15379136.0  318641.4  51200.0 51017.3     36    1.217   0      0.000    1.217
86912.0 89600.0  0.0   54319.3 7510336.0 527795.9 15379136.0  321819.2  51200.0 51018.0     37    1.233   0      0.000    1.233
86912.0 89600.0  0.0   54319.3 7510336.0 1961364.8 15379136.0  321819.2  51200.0 51018.0     37    1.233   0      0.000    1.233
86912.0 89600.0  0.0   54319.3 7510336.0 3355289.6 15379136.0  321819.2  51200.0 51020.8     37    1.233   0      0.000    1.233
86912.0 89600.0  0.0   54319.3 7510336.0 4988463.4 15379136.0  321819.2  51200.0 51021.8     37    1.233   0      0.000    1.233
86912.0 89600.0  0.0   54319.3 7510336.0 6527493.8 15379136.0  321819.2  51200.0 51021.8     37    1.233   0      0.000    1.233
86912.0 89536.0 68063.1  0.0   7510464.0 669524.0 15379136.0  326139.0  51200.0 51021.8     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 2092527.8 15379136.0  326139.0  51200.0 51022.2     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 3115374.1 15379136.0  326139.0  51200.0 51023.6     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 3519966.0 15379136.0  326139.0  51200.0 51023.6     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 4308045.4 15379136.0  326139.0  51200.0 51023.6     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 4918501.1 15379136.0  326139.0  51200.0 51023.6     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 5803815.8 15379136.0  326139.0  51200.0 51023.6     38    1.290   0      0.000    1.290
86912.0 89536.0 68063.1  0.0   7510464.0 6629766.2 15379136.0  326139.0  51200.0 51023.8     38    1.290   0      0.000    1.290
86592.0 89536.0  0.0   54903.9 7510464.0 327590.9 15379136.0  340378.1  51200.0 51023.8     39    1.402   0      0.000    1.402
86592.0 89536.0  0.0   54903.9 7510464.0 1564841.3 15379136.0  340378.1  51200.0 51023.8     39    1.402   0      0.000    1.402
86592.0 89536.0  0.0   54903.9 7510464.0 2882962.8 15379136.0  340378.1  51200.0 51023.8     39    1.402   0      0.000    1.402
