procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  5   6436 17867352   9840 5698284    0    0 38620 35052 15516 17843 18  3 68 11  0
 0  4   6436 17752048   9936 5815208    0    0 17762 55956 14112 13499  9  2 75 14  0
 1  3   6436 17574572  10144 5991560    0    0 18836 36618 15851 16479 11  3 72 15  0
 3  2   6436 17355680  10416 6197456    0    0 28470 26294 16317 18042 14  4 61 22  0
 7  3   6436 17066372  10712 6485400    0    0 45896 22592 15827 21334 21  4 61 14  0
 5  7   6436 16705284  11044 6834068    0    0 66500  7076 16780 22792 32  5 45 18  0
 5  5   6436 16382040  11372 7157924    0    0 68812     0 16019 21259 29  5 46 20  0
 5  5   6436 16031400  11692 7495188    0    0 71346  7120 15767 21695 33  5 40 22  0
 2  4   6436 15772704  11948 7753524    0    0 56158  5204 15632 18965 25  4 51 20  0
 3  3   6436 15558184  12160 7960216    0    0 38438 25574 15774 19025 18  3 67 12  0
 4  3   6436 15343268  12384 8174408    0    0 42004 28892 14596 18295 18  3 67 12  0
 3  3   6436 15086712  12652 8429700    0    0 51128 12884 15619 19997 22  4 59 15  0
 3  5   6436 14798172  12916 8709020    0    0 54862  5604 16063 21736 25  4 60 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2   6436 14528984  13156 8980532    0    0 54300 14784 14899 19585 23  3 60 14  0
 1  2   6436 14341272  13356 9158372    0    0 34222 42734 14889 15886 16  3 69 13  0
 2  5   6436 14219240  13472 9280472    0    0 19272 47128 13816 13639  9  2 77 12  0
 1  3   6436 14079332  13612 9421360    0    0 20868 45406 15123 16107 10  2 74 14  0
 2  5   6436 13925440  13760 9572640    0    0 27468 33974 14786 15014 13  3 75  9  0
 3  2   6436 13786692  13908 9712656    0    0 25936 38008 13877 12663 11  2 71 15  0
 2  2   6436 13615860  14084 9880308    0    0 29346 27496 15161 15590 15  3 67 15  0
 4  2   6436 13459108  14220 10035804    0    0 27802 37444 14233 13694 12  2 65 20  0
 2  3   6436 13298504  14380 10196856    0    0 24626 42680 14683 16743 11  2 70 17  0
 2  3   6436 13093384  14588 10401924    0    0 23554 19466 14574 18935 12  3 66 18  0
 0  2   6436 12925156  14784 10567120    0    0 17424 61530 14652 19778 10  7 71 12  0
 1  2   6436 12699948  15012 10789236    0    0 23066 42234 15311 20092 12  3 66 18  0
 0 14   6436 12542676  15176 10947444    0    0 13756 41008 15417 18332  9  3 61 27  0
 0  3   6436 12348624  15364 11141548    0    0 34292 38338 16566 18715 14  3 63 20  0
 1  2   6436 12199072  15532 11290376    0    0 20886 32380 15114 17488 10  2 77 11  0
 0  2   6436 12085836  15644 11404216    0    0 11284 50870 13774 15190  6  2 82 10  0
10  2   6436 11952048  15764 11537272    0    0 19220 48224 14349 16278 10  2 78 10  0
 0  4   6436 11795304  15924 11689844    0    0 19754 37368 14624 17058 10  3 74 13  0
 1  2   6436 11675900  16036 11808308    0    0  9588 48770 13130 14820  7  2 77 14  0
 0  2   6436 11523164  16196 11962224    0    0 17180 35144 14537 18112  9  2 74 15  0
 0  2   6436 11409672  16324 12074888    0    0 13846 49856 11959 12168  6  2 80 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2   6436 11311588  16424 12174308    0    0 13830 43128 10465 9754  7  2 80 12  0
 2  2   6436 11182132  16560 12301700    0    0 14866 44094 12923 13819  8  2 78 12  0
 5  4   6436 11050196  16656 12433832    0    0 16782 34478 12912 12764  9  2 78 11  0
 2  1   6436 10899452  16804 12577000    0    0 19610 50098 13821 15503 10  3 76 12  0
 1  2   6436 10769384  16936 12707640    0    0 19732 47644 12479 13133  9  2 78 11  0
 2  3   6436 10661496  17044 12814652    0    0 13224 52838 12977 14013  7  2 80 11  0
 2  2   6436 10507536  17200 12968860    0    0 19586 40082 13318 15289  9  2 76 12  0
 1  2   6436 10413236  17272 13064648    0    0 18574 41208 8885 8093  8  1 77 13  0
 0  2   6436 10340680  17352 13137084    0    0 12428 43538 8641 7605  6  1 81 12  0
 0  2   6436 10241116  17440 13234880    0    0  8710 57604 9591 9700  5  1 80 14  0
 2  2   6436 10124780  17568 13352452    0    0  9230 50476 10037 11102  5  2 81 13  0
 3  3   6436 9957884  17716 13499948    0    0 15892 48382 11476 12187  8  3 79 10  0
 3  3   6436 9827692  17848 13629468    0    0 11686 50090 10007 11403  6  2 79 13  0
 3  5   6436 9706544  17968 13750200    0    0 12092 57822 10112 11038  6  2 79 13  0
 2  3   6436 9591612  18060 13865764    0    0 17478 49694 10894 10710  8  2 77 14  0
 2  3   6436 9487740  18164 13970808    0    0 19240 53996 9707 8528  8  2 79 11  0
 2  3   6436 9411604  18244 14045224    0    0 15488 45300 8136 7092  6  1 76 16  0
 0  7   6436 9333400  18340 14124764    0    0 17506 49604 7071 4942  7  1 69 22  0
 0  3   6436 9276128  18392 14183256    0    0 13896 61704 6023 3909  6  1 77 16  0
 1  2   6436 9223428  18448 14232756    0    0 11532 48072 5176 3372  5  1 77 17  0
 0  2   6436 9171712  18504 14287028    0    0 11146 62780 6008 4629  5  1 80 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2   6436 9109836  18564 14347112    0    0 12046 45134 7007 5528  5  1 75 18  0
 0  2   6436 9059988  18608 14397360    0    0  9860 66056 6104 4991  5  1 83 11  0
 0  2   6436 9009396  18656 14448952    0    0  9354 50614 6098 4839  5  1 85  9  0
 0  2   6436 8950844  18732 14508364    0    0  6032 55282 6329 6704  3  1 87  9  0
 0  2   6436 8865704  18812 14594320    0    0  7174 61160 7799 8959  4  1 87  8  0
 0  2   6436 8733008  18952 14725400    0    0  7684 60242 9712 11497  5  2 84  9  0
 0  2   6436 8602924  19068 14856732    0    0  8972 59166 9768 11303  5  2 85  9  0
 1  3   6436 8481880  19176 14978112    0    0  7944 63848 9469 10679  6  2 78 15  0
 1  3   6436 8385384  19292 15072692    0    0 17456 43740 7921 7554  8  2 76 15  0
 1  4   6436 8224252  19476 15211448    0    0 11696 52810 10971 12096  6  2 80 11  0
 2  4   6436 7973740  19728 15460720    0    0 28960 43850 13280 16017 13  3 63 20  0
 3  7   6436 7618952  20080 15814764    0    0 50156  6998 15208 19795 23  4 51 22  0
 5  4   6436 7292128  20364 16121420    0    0 48490 26606 14252 17698 22  4 52 22  0
 2  2   6436 7038944  20604 16373412    0    0 55840  7658 13290 12075 23  3 53 22  0
 2  4   6436 6799640  20852 16594516    0    0 50490 19302 10257 11310 22  3 58 17  0
 4  4   6436 6529940  21116 16862928    0    0 63196  4664 10586 12366 26  3 52 18  0
 6  4   6436 6249932  21376 17126912    0    0 60218  5550 10099 13246 26  3 56 15  0
 2  3   6436 5947836  21660 17428872    0    0 62242  6712 11892 17237 28  4 53 15  0
 3  6   6436 5658792  21984 17708876    0    0 57488 14118 11529 16824 25  3 56 15  0
12  2   6436 5408932  22236 17958664    0    0 56316  6118 10746 14782 23  3 57 17  0
 5  4   6436 5089756  22524 18255972    0    0 62554 12460 10948 17851 27  4 54 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  5   6436 4820296  22788 18523904    0    0 54606 12172 10436 17133 23  3 59 15  0
 3  4   6436 4596608  23004 18748432    0    0 44954 23976 11322 14567 19  3 65 12  0
 3  2   6436 4350708  23216 18970512    0    0 45974   986 9994 14245 20  3 67 10  0
 5  2   6436 4231800  23428 19090884    0    0 44848 14578 8208 10426 18  8 58 15  0
 0  4   6436 4035880  23624 19267044    0    0 40010  3242 7476 9539 18  2 60 20  0
 1  2   6436 3903896  23764 19397516    0    0 31882 24452 6864 7438 12  2 68 18  0
 1  3   6436 3807332  23872 19494460    0    0 20504 31354 6904 6532  8  2 80 11  0
 2  3   6436 3753268  23920 19547384    0    0  9606 34758 5515 5070  5  1 78 16  0
 0  2   6436 3685976  23984 19615420    0    0 13072 46616 5849 5570  6  1 76 17  0
 0  2   6436 3630548  24044 19670824    0    0 10252 44302 5659 5395  5  1 85  9  0
 1  3   6436 3578576  24080 19723072    0    0  9118 55396 5647 5282  4  1 86  9  0
 0  2   6436 3517204  24152 19784832    0    0 11252 33482 5735 5207  5  1 86  8  0
 1  2   6436 3451912  24184 19827904    0    0  8198 30594 4553 4090  4  1 86  9  0
 0  2   6436 3405320  24236 19875504    0    0  9234 37888 4785 4200  4  1 84 10  0
 1  3   6436 3355820  24292 19925516    0    0  8482 36930 4916 4648  4  1 79 15  0
 3  2   6436 3252088  24408 20030168    0    0 22526 25750 6262 6809  9  2 72 18  0
 1  4   6436 3144160  24536 20136412    0    0 22740 19110 6746 7009 10  1 71 18  0
 1  3   6436 3017564  24644 20265068    0    0 28648 33536 6141 6637 12  2 68 19  0
 1  2   6436 2883040  24768 20388032    0    0 28190 47702 6682 6888 12  2 68 18  0
 3  2   6436 2756072  24904 20514912    0    0 29346 20702 7417 7728 12  2 65 21  0
 0  4   6436 2632056  25032 20637476    0    0 24858 41826 8087 8295 11  2 68 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2   6436 2434304  25224 20834304    0    0 45998 11850 9760 11976 19  3 60 18  0
 3  4   6436 2281544  25352 20968440    0    0 28598 40030 7452 9711 13  2 67 18  0
 2  3   6436 2096652  25544 21153788    0    0 43440 17106 8223 11592 18  2 60 20  0
 2  2   6436 2020128  25624 21230468    0    0 16376 54568 5765 6423  7  2 76 15  0
 2  3   6436 1967368  25680 21282652    0    0  9888 43630 4938 4677  4  1 80 14  0
 0  2   6436 1914552  25724 21335804    0    0  8176 60906 6022 5880  5  1 78 16  0
 1  2   6436 1861232  25784 21388856    0    0 10380 49754 5107 5119  4  1 78 16  0
 1  2   6436 1808160  25832 21436740    0    0  8712 49798 4916 5001  4  1 79 16  0
 0  2   6436 1760836  25868 21483296    0    0  7946 48720 5400 5629  4  1 80 15  0
 1  2   6436 1709528  25920 21534732    0    0  8714 50764 5138 5326  4  1 85 10  0
 1  3   6436 1659432  25956 21585404    0    0  9478 49706 4727 4807  4  1 87  8  0
 1  2   6436 1608344  26016 21634912    0    0  8714 52612 4774 5020  4  1 83 12  0
 5  3   6436 1547268  26088 21696972    0    0 11412 52700 6255 6611  5  1 77 16  0
 4  2   6436 1449836  26192 21794488    0    0 18704 35626 8449 7535  9  2 70 20  0
 3  3   6436 1320540  26324 21924752    0    0 26422 37256 10176 8641 11  2 75 12  0
 0  3   6436 1142380  26480 22085948    0    0 27418 32890 10341 11403 13  3 72 12  0
 3  2   6436 953032  26684 22275060    0    0 38164 25430 10511 12060 15  3 69 14  0
 2  3   6436 730568  26904 22497716    0    0 42056 20820 9589 13980 19  3 65 14  0
 2  6   6436 488440  27104 22716508    0    0 41920 13266 8654 13196 19  3 57 21  0
 4  3   6436 241200  27356 22964588    0    0 55944 14498 8234 12551 22  3 48 27  0
 2  2   6436  98732  27032 23104968    0    0 47164 19806 7953 10208 19  3 61 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2   6436  98864  27204 23085380    0    0 45024 13474 10211 9809 18  3 65 14  0
 1  2   6436  96756  27376 23087616    0    0 42408 30146 12918 9779 17  3 63 18  0
 4  2   6436 102064  27556 23084348    0    0 33958 38052 11445 11305 14  2 67 17  0
 4  3   6436 106040  27736 23061684    0    0 30268 36726 13113 10079 13  2 71 14  0
 2  4   6436 102792  27872 23065680    0    0 20498 36630 9281 9124  9  2 75 14  0
 2  2   6436 105412  28004 23063756    0    0 26758 39362 10103 9606 11  2 72 15  0
 1  4   6436 105436  28132 23063300    0    0 26800 27204 7515 8214 12  2 75 11  0
 2  3   6436 103668  28380 23054372    0    0 40114 18686 9544 11361 16  3 68 12  0
 2  2   6436 101692  28592 23055308    0    0 42906 20898 9204 12082 17  3 67 13  0
 2  3   6436 102932  28812 23053356    0    0 42278 22124 9721 12372 17  3 67 12  0
 2  3   6436 103336  29048 23028924    0    0 44338 15772 10134 10559 18  3 65 14  0
 2  2   6436 100632  29252 23032420    0    0 48822 11236 6933 9706 21  3 62 14  0
 4  3   6436  99352  29496 23017192    0    0 54226 18598 10515 11960 23  3 58 15  0
 3  4   6436  96872  29728 23019140    0    0 60986  6368 8690 12600 24  3 56 16  0
 0  2   6436  97004  29936 22999116    0    0 40334 37252 9465 12066 17  3 67 13  0
 0  2   6436 103808  30088 22991760    0    0 22176 38398 6953 8232  9  2 77 12  0
 3  3   6436  98708  30204 22997164    0    0 18388 41634 7956 9001  9  1 70 19  0
 1  2   6436 100320  30272 22994980    0    0 16142 49528 6796 7039  7  1 75 17  0
 0  2   6436 103848  30436 22989252    0    0 27678 34360 8873 9067 11  2 71 16  0
 1  3   6436 100112  30532 22993968    0    0 18350 42280 6699 7512  8  1 72 18  0
 3  3   6436 103304  30644 22987960    0    0 20224 41492 8490 9378  9  2 74 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3   6436  99576  30788 22994084    0    0 26136 48962 9786 12869 11  3 68 19  0
 1  2   6436  96600  30956 22994460    0    0 25626 41798 9679 12440 10  2 71 17  0
 0  3   6436  97236  31104 22990884    0    0 14896 57842 9831 12303  8  2 76 14  0
 2  2   6436  98708  31228 22991328    0    0 20226 36714 6714 8800  8  2 72 18  0
 3  2   6436 103056  31304 22987992    0    0 18960 48202 5744 7279  8  2 77 14  0
 4  4   6436  97252  31436 22973468    0    0 24520 38824 8187 8640 10  2 77 11  0
 1  3   6436 100500  31604 22969840    0    0 35728 32654 8775 10444 15  2 64 18  0
 5  4   6436 101716  31740 22969224    0    0 25630 50382 7395 8281 11  2 74 13  0
 2  3   6436 103700  31832 22963860    0    0 19218 48262 6861 6667  8  1 80 11  0
 0  2   6436 100096  31904 22970152    0    0 10740 51450 5413 5548  5  1 78 16  0
 1  3   6436  99104  31940 22971412    0    0  6148 55734 5030 5092  4  1 80 15  0
 0  2   6436  99104  31996 22960164    0    0  6662 52274 5463 4905  4  1 80 15  0
 0  2   6436  98988  32048 22958844    0    0  9226 51930 5230 5344  4  1 78 17  0
 1  2   6436 101640  32104 22955844    0    0  5382 51988 5695 6239  3  1 80 15  0
 3  2   6436  96424  32156 22963032    0    0  7048 54274 5313 5319  3  1 80 16  0
 1  3   6436 100224  32272 22959800    0    0 16176 38232 6426 6749  7  1 72 19  0
 0  4   6436  98908  32376 22959964    0    0 18350 49680 7235 8231  9  2 71 19  0
 1  4   6436 102976  32604 22952260    0    0 36466 13724 9732 11793 15  2 65 18  0
 2  3   6436 102100  32816 22932300    0    0 35752 27616 11798 13108 16  3 64 17  0
 3  2   6436 105812  33040 22928568    0    0 29856 41166 11363 13505 13  3 68 16  0
 5  2   6436  99752  33200 22940232    0    0 37730 27896 9533 11352 17  3 62 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3   6436 102092  33404 22910904    0    0 40366 27556 9811 11201 17  2 61 20  0
 2  3   6436  98248  33592 22916396    0    0 43564 28734 7958 11688 18  2 56 24  0
 1  5   6436 103364  33780 22913528    0    0 39390 19156 7529 10689 16  3 64 18  0
 2  2   6436 103952  33940 22910572    0    0 30962 51318 7781 10591 13  2 62 23  0
 3  2   6436 100860  34168 22892336    0    0 37544 13024 11723 15485 15  3 62 20  0
 4  3   6436 100364  34372 22894976    0    0 31260 35142 10106 15008 13  3 64 20  0
 1  2   6436  98992  34604 22893004    0    0 37932 23342 10547 14923 16 11 57 16  0
 1  5   6436 101140  34844 22872112    0    0 36572 33002 11307 14077 17  3 57 24  0
 0  4   6436  98148  34928 22878908    0    0 21056 40218 6045 7192  8  1 59 31  0
 3  5   6436 100868  35080 22871928    0    0 33974 30378 7195 9850 14  2 56 29  0
 3  4   6436 103100  35232 22870556    0    0 27784 39354 6767 9045 12  2 65 21  0
 1  2   6436 102976  35424 22850148    0    0 41750 20382 8886 10714 16  3 61 20  0
 2  4   6436 104596  35592 22850500    0    0 35926 26516 8359 11279 15  2 60 22  0
 4  4   6436 102976  35724 22853072    0    0 26990 38768 6840 9063 10  2 65 23  0
 0  2   6436  96900  35820 22860256    0    0 13582 59604 7652 7592  6  1 73 19  0
 1  2   6436 102356  35932 22826816    0    0 15378 40752 10418 9535  7  2 74 17  0
 1  2   6436 104232  36052 22823932    0    0 13582 28668 8540 9334  6  2 68 23  0
 0  3   6436  97760  36104 22831364    0    0  9226 42974 6520 6726  4  1 77 19  0
 1  3   6436 100736  36180 22827844    0    0 11272 35548 7801 9029  5  1 81 13  0
 0  2   6436 100124  36232 22829172    0    0  7818 34782 6123 6443  3  1 84 12  0
 0  3   6436 103116  36284 22825236    0    0  6918 42158 5760 5933  4  1 81 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2   6436 102720  36328 22826096    0    0  7174 58272 5155 5290  3  1 78 18  0
 0  3   6436  99984  36380 22827632    0    0  6566 63050 4842 4627  3  1 78 18  0
 0  2   6436 102096  36448 22826144    0    0 13168 54612 8018 8275  6  1 75 18  0
 2  4   6436 103072  36536 22824972    0    0 13964 42198 9001 8780  7  2 74 17  0
 0  2   6436  98164  36592 22829284    0    0  8710 50790 6489 7196  4  1 75 19  0
 1  3   6436 102164  36712 22825644    0    0  6818 57160 8186 9424  4  2 78 17  0
 0  2   6436 105852  36812 22815720    0    0 12920 29724 11684 13820  7  2 74 18  0
 3  3   6436 102572  36920 22819648    0    0  6302 20420 10603 12823  5  2 77 16  0
 3  5   6436 100132  37036 22823820    0    0 17686 34618 12156 11273  8  2 68 22  0
 1  5   6436  99108  37204 22823544    0    0 26394 35274 12970 11274 12  2 64 22  0
 6  3   6436 100472  37356 22818688    0    0 24702 45286 11578 10866 12  2 66 19  0
 1  3   6436 104044  37580 22813052    0    0 13424 44486 8822 10133  7  2 68 23  0
 1  3   6436  98720  37960 22817488    0    0 17544 26824 10564 10896  8  2 69 21  0
 1  4   6436 100100  38248 22805132    0    0 11636 37708 7033 6121  5  1 78 16  0
 4  3   6436  97208  38744 22805420    0    0 39370 12896 8234 9607 16  2 67 14  0
 2  4   6436  98084  39184 22806540    0    0 43050  6610 8900 10746 19  2 68 11  0
 3  4   6436  99428  39652 22779832    0    0 43828     0 11268 10120 19  3 62 16  0
 1  4   6436  99652  40092 22779508    0    0 36294 12614 7555 8984 15  2 66 17  0
 0  5   6436 105116  40344 22773388    0    0 28930 17824 6676 8033 13  2 69 16  0
 3  3   6436 105440  40556 22770952    0    0 33202 12840 7845 9483 13  2 68 16  0
 2  5   6436 104804  40844 22755544    0    0 32658 11636 8946 10094 14  2 64 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4   6436 104656  41044 22755060    0    0 22730 38022 8828 9334 10  2 73 15  0
 3  3   6436 103276  41196 22759184    0    0 28162 34318 8766 9993 12  2 74 12  0
 1  3   6436 101060  41300 22758304    0    0 19834 44804 5985 6207  9  1 78 12  0
 1  2   6436 101440  41408 22757700    0    0 15766 40964 5293 6066  7  2 78 14  0
 1  3   6436  99208  41508 22751188    0    0 14092 36844 7770 8533  7  2 77 14  0
 0  2   6436  99092  41596 22752992    0    0 12686 56530 6016 6363  6  1 81 12  0
 3  2   6436 102696  41712 22747404    0    0 19354 39418 6410 6927  9  2 78 11  0
 2  2   6436  98852  41864 22753532    0    0 25370 39692 8264 8666 11  2 73 14  0
 3  5   6436 103348  42028 22746300    0    0 32190 26500 9065 7983 14  2 67 17  0
 4  3   6436  98016  42220 22740284    0    0 41102 19790 9321 9003 18  3 59 20  0
 8  3   6436  98148  42360 22738052    0    0 36904 39682 7685 7047 14  2 65 18  0
 2  5   6436  99336  42488 22737648    0    0 30162 26414 6869 7802 13  2 72 13  0
 3  3   6436 100000  42628 22739308    0    0 30962 33520 7835 5971 12  2 70 16  0
 2  4   6436  96280  42808 22719104    0    0 45642 13328 12119 8302 19  2 60 19  0
 2  3   6436 103000  42996 22718504    0    0 42930 26158 10185 9688 18  3 63 16  0
 3  4   6436 102644  43208 22701848    0    0 48436 11572 10687 9354 20  3 62 15  0
 3  3   6436  97552  43416 22707324    0    0 48148 17350 10503 9326 19  3 58 19  0
 4  4   6436 100552  43616 22704380    0    0 43568 31834 8838 10329 18  3 63 16  0
 3  5   6436 103380  43868 22692248    0    0 56766     0 11107 11528 24  3 48 25  0
 2  6   6436 102884  44008 22688384    0    0 33626 31458 6751 6942 13  2 48 37  0
 0 12   6436 102000  44100 22692176    0    0 28810 31152 7036 5651 12  1 43 44  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 12   6436  98776  44240 22681008    0    0 24002 39202 7637 7481 12  2 46 40  0
 3  5   6436 106340  44436 22674568    0    0 42028 25772 9272 11458 17  3 50 29  0
 2  6   6436 103544  44568 22678040    0    0 28960 37894 8054 9262 13  3 50 35  0
 6  7   6436  96512  44804 22676932    0    0 48288 18872 9501 11723 21  3 52 25  0
 0  9   6436  98140  44980 22673928    0    0 33340 37756 7217 8873 14  2 54 30  0
 0  9   6436 105208  45048 22668280    0    0 15628 44392 5448 5910  7  2 46 45  0
 3  6   6436  98636  45212 22671136    0    0 27678 43618 8911 11510 13  2 54 31  0
 0 11   6436 101884  45368 22653816    0    0 39082 12014 7725 7155 16  2 55 26  0
 1 13   6436 103248  45476 22652580    0    0 24986 45716 6585 7728 12  2 46 40  0
 3  7   6436  97676  45632 22659488    0    0 30392 25784 7944 9541 12  2 43 43  0
 2  8   6436 100024  45772 22656192    0    0 33820 39410 7168 8754 13  2 39 45  0
 1  3   6436 102504  45908 22641232    0    0 20480 41238 9332 9523 10  2 55 33  0
 1  3   6436  99048  46068 22643092    0    0 33724 21920 9956 10708 15  2 60 23  0
 1  9   6436  99776  46308 22642044    0    0 42030 33396 10694 11109 17  3 62 18  0
 1  8   6436 100132  46452 22638012    0    0 29984 38040 7264 8229 12  2 40 45  0
 3  4   6436 104084  46576 22624596    0    0 20088 34166 8060 7772 10  2 41 47  0
 3  4   6436 102372  46852 22623664    0    0 44648 34838 10710 14165 20  4 47 29  0
 2  6   6436  99528  47028 22629904    0    0 36778 19312 8010 10125 16  3 55 26  0
 3  5   6436  97612  47240 22623680    0    0 41474 26210 9726 9876 17  3 48 32  0
 0 12   6436  99936  47356 22620180    0    0 25624 37038 7836 8243 11  2 49 38  0
 4  6   6436  97332  47504 22622648    0    0 29854 33056 7780 8575 12  2 39 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  8   6436  96720  47700 22622456    0    0 44384 19630 9781 11077 18  3 55 23  0
 3  4   6436 102680  47972 22599288    0    0 56486  6108 13059 12442 24  4 41 31  0
 5  8   6436 103664  48212 22597336    0    0 49182 56632 13900 14091 13  3 43 41  0
 1 13   6436 103044  48332 22597200    0    0 17686 38036 6252 6458  9  2 27 63  0
 5  2   6436 102920  48480 22585448    0    0 28574 53806 8412 8194 13  2 38 46  0
 2  3   6436  97464  48700 22591804    0    0 42540 19486 10568 12934 19  4 50 28  0
 0 13   6436 102788  48880 22586808    0    0 38574 20278 8842 9189 16  3 52 29  0
 2  2   6436 102672  49028 22575408    0    0 30234 49762 9014 10243 11  2 49 38  0
 2  3   6436 102920  49156 22573820    0    0 25240 32470 7624 9029 10  2 70 18  0
 3  2   6436 103044  49268 22571492    0    0 21780 50808 6682 7949  9  2 67 22  0
 0  2   6436  99184  49392 22575400    0    0 24984 36492 8869 9625 11  2 72 15  0
 4  3   6436 100540  49500 22575372    0    0 12176 44616 7538 8920  5  1 83 10  0
 2  3   6436 103648  49648 22555940    0    0 20122 38658 10082 9017  9  2 78 11  0
 2  4   6436 102408  49868 22552492    0    0 41288 14632 9903 11725 18  3 64 15  0
 3  3   6436  99168  50056 22556196    0    0 30088 40992 10257 11872 13  3 70 15  0
 2  4   6436 102144  50308 22553428    0    0 41798 32686 12393 16311 18  4 58 19  0
 0 19   6436 100052  50476 22538344    0    0 25114 34260 10827 11363 12  3 47 38  0
 2  3   6436 108112  50592 22527436    0    0 18940 39390 6561 7770  8  2 41 49  0
