procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23908180   4060 987260    0    0 10762     0 17978 18767  8  2 90  0  0
 2  0      0 23812676   4144 1057760    0    0 11924     0 17982 18673  8  2 90  0  0
 3  2      0 23423812   4200 1128968    0    0 12178 118346 18350 18472  8  3 86  4  0
 1  1      0 23183624   4292 1192756    0    0 11276 45634 18259 18160  9  3 80  9  0
 2  0      0 23035320   4376 1261048    0    0 11276  2130 17964 18622  8  2 84  6  0
 1  0      0 22957788   4444 1328296    0    0 10250     0 17756 18365  8  2 90  0  0
 5  0      0 22887356   4512 1398588    0    0 11786     0 17679 18602  8  2 90  0  0
 1  0      0 22811064   4592 1467416    0    0 11026     0 17734 18766  8  2 90  0  0
 0  0      0 22741368   4652 1538392    0    0 11530     0 17608 18840  7  2 91  0  0
 4  0      0 22649220   4720 1607664    0    0 11274 86812 17794 18371  8  2 88  2  0
 1  1      0 22531668   4800 1676708    0    0 11532 69370 18105 18227  9  2 77 11  0
 1  0      0 22466444   4876 1741100    0    0 10764 10876 18349 18874  7  2 82  9  0
 1  0      0 22390184   4980 1813232    0    0 13148  2746 17851 18860  9  2 88  0  0
 2  0      0 22322612   5052 1882208    0    0 11148     0 17647 18715  8  2 90  0  0
 1  0      0 22251064   5128 1953156    0    0 11532     0 17641 18617  7  2 91  0  0
 0  0      0 22181608   5200 2022420    0    0 11020  8392 17732 18450  7  2 90  0  0
 0  0      0 22112044   5260 2092044    0    0 10762     0 17750 18759  8  2 91  0  0
 2  4      0 22027716   5344 2162864    0    0 12204 98806 18314 18571  7  3 84  6  0
 2  1      0 21925044   5412 2235108    0    0 11892 58096 18888 19157  8  2 80 10  0
 3  0      0 21859688   5488 2297608    0    0 10768   404 17918 18824  9  2 78 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21795712   5548 2363968    0    0  9606  1088 17751 18611  7  2 91  0  0
 2  0      0 21729504   5608 2427604    0    0  8974     0 17973 18768  8  2 89  0  0
 0  0      0 21652840   5684 2500640    0    0 12752     0 18362 18772 10  2 88  0  0
 4  0      0 21593560   5772 2564312    0    0  8716     0 18039 18164  6  2 92  0  0
 1  0      0 21520996   5844 2637608    0    0 13586     0 17670 18447  8  2 90  0  0
 0  3      0 21453756   5924 2702288    0    0  9502 135316 18430 18175  7  2 73 18  0
 0  1      0 21242228   5980 2749740    0    0  4078 44448 18146 18147  6  3 80 11  0
 1  0      0 21186032   6064 2805896    0    0 11286     0 15433 18046  6  2 91  1  0
 2  0      0 21127812   6124 2864864    0    0  8712     0 16583 17960  6  2 92  0  0
 1  0      0 21070300   6180 2920800    0    0  8458  8868 16912 18243  6  2 91  1  0
 0  0      0 21015864   6244 2974460    0    0  7436     0 16525 17646  6  2 92  0  0
 5  0      0 20961132   6296 3029980    0    0  7432 16022 16537 17507  6  2 93  0  0
 6  0      0 20902464   6352 3085988    0    0  7818 90140 17141 17269  5  2 89  4  0
 2  0      0 20846656   6420 3143620    0    0  9996 17726 17458 18294  6  2 82 11  0
 1  0      0 20789376   6504 3201988    0    0  8202  5622 17074 17887  5  2 92  0  0
 3  0      0 20729856   6572 3259600    0    0  8712     0 16634 18239  6  2 92  0  0
 0  0      0 20671932   6608 3319132    0    0  8454  3724 16802 18079  6  2 92  0  0
 0  0      0 20408680   6688 3376828    0    0  8464     0 16511 18186  6  2 91  0  0
 0  1      0 19988964   6744 3426480    0    0  6022     0 16016 17209  5  3 92  0  0
 1  0      0 19689876   6808 3478756    0    0  7056  3622 15786 18126  5  2 93  0  0
 0  1      0 19231772   6860 3527932    0    0  6152 131836 16419 17406  5  3 83  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18947796   6936 3577944    0    0  7048  7950 17714 18567  7  3 83  7  0
 2  0      0 18888392   6992 3637332    0    0  8714     0 16730 18292  5  2 93  0  0
 0  0      0 18830072   7044 3695892    0    0  9226     0 16292 18165  6  2 92  0  0
 1  0      0 18772800   7124 3752276    0    0  7688 22168 16507 18205  6  2 92  0  0
 0  0      0 18715200   7396 3809888    0    0  8684     0 16481 18553  6  2 90  3  0
 0  0      0 18659168   7464 3866260    0    0  7942 20478 16419 18101  6  2 92  0  0
 0  2      0 18609328   7516 3913344    0    0  5892 93700 15683 17969  4  2 88  7  0
 2  0      0 18559828   7580 3955684    0    0  5900   472 15820 17952  6  2 86  7  0
 1  0      0 18504112   7648 4010296    0    0  7182  4402 16581 17981  5  2 93  0  0
 1  0      0 18457108   7724 4060652    0    0  7952     0 15318 17985  5  2 93  0  0
 1  0      0 18411948   7744 4105388    0    0  5126  5632 15022 17723  4  2 95  0  0
 0  0      0 18365944   7784 4152488    0    0  5640     0 15379 17537  4  1 94  0  0
 1  0      0 18315444   7860 4202384    0    0  6410     0 15720 17742  5  2 93  0  0
 2  0      0 18271300   7904 4245384    0    0  4612  6704 15124 17600  4  2 94  0  0
 3  3      0 18228264   7976 4284620    0    0  4638 112104 15317 17542  4  2 84 10  0
 0  0      0 18173184   8008 4332284    0    0  6252  1936 15878 17573  5  2 92  1  0
 2  0      0 18128428   8036 4374532    0    0  4872     0 14946 17536  4  2 94  0  0
 1  0      0 18053292   8100 4419696    0    0  5388     0 15481 17548  4  2 94  0  0
 1  0      0 18009528   8184 4462676    0    0  4492 22446 15259 17108  4  2 94  0  0
 0  0      0 17966236   8216 4505256    0    0  4744     0 14954 17253  4  2 95  0  0
 1  0      0 17925092   8252 4547068    0    0  4228 10582 14911 17397  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6      0 17881552   8284 4588544    0    0  4508 86318 15254 17451  4  2 88  7  0
 1  0      0 17846328   8348 4625568    0    0  4202   466 15400 16916  4  2 90  4  0
 0  0      0 17801756   8404 4670260    0    0  5126  4988 15477 17251  4  1 94  0  0
 3  0      0 17756596   8456 4716244    0    0  5894     0 15169 17411  4  1 94  0  0
 1  0      0 17713692   8528 4758168    0    0  4494 11990 15043 17561  4  2 94  0  0
 2  0      0 17670532   8548 4801588    0    0  4096     0 15063 17492  4  2 95  0  0
 2  0      0 17627472   8596 4842920    0    0  4102     0 15151 17171  4  2 95  0  0
 5  0      0 17585148   8644 4885740    0    0  4358 10648 15142 17445  4  1 95  0  0
 0  1      0 17540160   8704 4929332    0    0  5894 93518 16055 17559  5  2 83 10  0
 1  0      0 17500728   8744 4970060    0    0  3844  1434 15275 17067  4  2 91  3  0
 0  0      0 17458964   8776 5012232    0    0  4354     0 15198 17314  4  2 95  0  0
 3  0      0 17408448   8856 5061464    0    0  7698     0 15288 17308  5  2 93  0  0
 0  0      0 17357980   8928 5111516    0    0  7064  7254 15553 17667  5  1 94  0  0
 1  0      0 17310372   8964 5159792    0    0  5892     0 15364 17791  5  2 94  0  0
 0  0      0 17264972   9032 5206600    0    0  5384 42330 15505 17583  5  2 93  0  0
 1  2      0 17217620   9088 5250928    0    0  5126 74544 15431 17317  4  2 88  6  0
 2  0      0 17179088   9152 5291536    0    0  5646   524 15258 17476  4  2 89  5  0
 1  0      0 17138160   9196 5332888    0    0  4232  3694 15208 17179  4  2 94  0  0
 0  0      0 17088428   9240 5381104    0    0  6406     0 15601 17516  5  2 93  0  0
 1  0      0 17044856   9296 5425824    0    0  5778 10400 15207 17014  4  2 94  0  0
 2  0      0 16979500   9348 5466444    0    0  2946     0 15387 17589  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 16941092   9388 5506704    0    0  4106     0 14780 17225  3  2 95  0  0
 0  2      0 16898776   9452 5549168    0    0  6156 37538 14599 16911  4  2 94  0  0
 4  0      0 16864388   9508 5582416    0    0  3850 67850 15005 17188  3  2 81 14  0
 0  0      0 16809456   9584 5637160    0    0  8460  1916 16052 17643  5  2 93  0  0
 0  0      0 16754492   9628 5691500    0    0  7430     0 16148 17754  5  2 93  0  0
 3  0      0 16690012   9732 5757920    0    0 10252     0 17171 18454  7  2 91  0  0
 1  0      0 16620564   9772 5826552    0    0 10760  6278 17433 18594  7  2 91  0  0
 0  0      0 16549264   9844 5898040    0    0 12052     0 17523 18597  8  2 90  0  0
 1  0      0 16479948   9896 5967344    0    0 11016  9836 17611 18915  8  2 90  0  0
 0  1      0 16408880   9964 6035268    0    0 10504 87786 17655 18021  8  2 85  6  0
 1  1      0 16345144  10056 6099744    0    0 10766 46258 17791 18783  8  2 80 10  0
 4  0      0 16278200  10120 6168008    0    0 11530 15460 17710 18229  8  2 83  7  0
 1  0      0 16218804  10176 6226480    0    0  8200     0 16850 17818  7  2 91  0  0
 2  0      0 16146072  10232 6286788    0    0  9228 18974 16886 17908  7  2 91  0  0
 1  0      0 16080824  10308 6351688    0    0  9994     0 17485 18306  7  2 90  0  0
 0  0      0 16016700  10384 6415520    0    0  9996     0 17226 17966  7  2 91  0  0
 3  6      0 15961388  10436 6469200    0    0  7174 49200 16263 17633  5  2 92  0  0
 1  1      0 15915856  10496 6516072    0    0  6664 74616 16304 17570  5  2 84  9  0
 2  0      0 15861520  10544 6570600    0    0  7820  8090 16627 17754  6  2 86  6  0
 2  0      0 15797900  10600 6633428    0    0  9736     0 17296 17627  7  2 91  0  0
 2  0      0 15730328  10668 6700736    0    0 10764     0 17575 18243  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 15663252  10740 6768484    0    0 10504  7108 17522 18163  7  2 90  0  0
 0  0      0 15592696  10800 6838068    0    0 11274     0 17547 18380  8  2 90  0  0
 1  0      0 15524868  10860 6907664    0    0 10766 14276 17320 18583  7  2 90  0  0
 0  1      0 15451452  10940 6976780    0    0 11022 71196 17624 18637  7  2 84  6  0
 3  1      0 15376904  11004 7046772    0    0 11530 57790 18216 18660  8  2 83  8  0
 1  0      0 15314160  11104 7111844    0    0 11018  6410 17495 18423  7  2 83  8  0
 1  0      0 15248688  11168 7177268    0    0  9610     0 17423 18814  7  2 90  0  0
 2  0      0 15180488  11220 7245000    0    0  9992     0 17408 17937  7  2 91  0  0
 1  0      0 15110204  11280 7316144    0    0 12308 38496 17932 18112  8  2 90  0  0
 5  0      0 15035864  11368 7389028    0    0 12808     0 17748 18423  8  2 90  0  0
 1  4      0 14964068  11440 7458364    0    0 10766 62000 17846 18920  7  2 89  1  0
 0  2      0 14895496  11512 7527188    0    0 11018 62848 18203 18676  8  3 81  8  0
 3  0      0 14834116  11580 7590464    0    0 10506   616 17665 18656  8  2 81  9  0
 3  0      0 14768404  11636 7657808    0    0 10378  2938 17728 18631  8  2 90  0  0
 0  0      0 14697988  11684 7722644    0    0  8972     0 17857 18663  7  2 91  0  0
 0  0      0 14628572  11784 7791184    0    0 11022 15620 17920 18777  7  2 91  0  0
 1  0      0 14550264  11876 7867696    0    0 14354     0 17868 18784  8  2 89  0  0
 2  0      0 14481180  11940 7937080    0    0 11278     0 17765 17307  7  2 90  0  0
 3  2      0 14408756  11996 8006692    0    0 11560 95498 18385 18354  8  3 81  8  0
 2  2      0 14338952  12092 8076628    0    0 11278 54850 18333 18155  8  2 81  9  0
 3  0      0 14280920  12148 8137184    0    0  9586  5804 17897 18054  7  2 83  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 14212108  12220 8207032    0    0 12046     0 17696 19169  8  2 90  0  0
 3  0      0 14143412  12276 8275704    0    0 11274     0 17500 18335  8  3 90  0  0
 3  0      0 14073964  12340 8345776    0    0 11020 26924 17795 18693  8  2 90  0  0
 2  0      0 14004276  12404 8414124    0    0 10504     0 17627 18791  8  2 90  0  0
 6  3      0 13927892  12488 8484892    0    0 11534 77332 17910 18358  8  2 88  1  0
 1  2      0 13856700  12560 8553788    0    0 10916 59078 18242 18666  7  2 81 10  0
 1  0      0 13795080  12644 8618948    0    0 12028   604 17964 18266  7  2 77 14  0
 2  0      0 13727632  12704 8687024    0    0 10250  5940 17717 18807  7  2 91  0  0
 1  0      0 13662036  12772 8752248    0    0  9994     0 17699 18845  7  2 91  0  0
 1  0      0 13596068  12856 8819004    0    0  9736 13126 17810 18328  7  2 91  0  0
 0  0      0 13525140  12912 8889028    0    0 11022     0 18209 18257  7  2 90  0  0
 2  0      0 13456724  12972 8958832    0    0 10888     0 18075 18865  8  2 90  0  0
 3  1      0 13382160  13036 9029000    0    0 11660 106278 18228 18523  8  2 83  8  0
 1  1      0 13321400  13100 9092184    0    0  8716 43910 18765 18851  7  3 82  9  0
 2  1      0 13256240  13176 9154816    0    0  9124  4710 17911 18068  7  2 84  7  0
 1  0      0 13182700  13272 9227520    0    0 13436     0 17941 18222  8  2 89  1  0
 0  0      0 13109880  13344 9299576    0    0 12556     0 17659 18310  7  2 91  0  0
 2  0      0 13051972  13416 9357296    0    0  7692  5146 16758 17625  6  2 92  0  0
 2  0      0 12991344  13472 9418728    0    0  8452     0 17403 17878  6  2 92  0  0
 1  4      0 12925036  13548 9481556    0    0  9514 98262 17542 18252  7  2 87  3  0
 0  2      0 12847248  13648 9557716    0    0 16152 51468 17930 18174  8  2 78 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12790456  13720 9618476    0    0  9072  3732 17903 18401  7  2 83  8  0
 2  0      0 12723844  13776 9685216    0    0 10378  7076 18031 18276  7  2 91  0  0
 3  0      0 12665804  13840 9743844    0    0  7942     0 17625 18332  6  2 92  0  0
 1  0      0 12596132  13904 9814312    0    0 12302 17366 17590 18323  8  2 90  0  0
 1  0      0 12528552  13984 9881596    0    0  9742     0 17266 18410  6  2 92  0  0
 0  0      0 12442256  14064 9957240    0    0 14100     0 17417 19106  9  2 88  0  0
 3  1      0 12369692  14140 10025512    0    0 11022 108232 17741 17868  8  2 84  6  0
 2  2      0 12310180  14228 10088168    0    0 10666 33066 17238 17773  7  2 82  9  0
 0  0      0 12236616  14324 10162036    0    0 14070  8384 17476 18314  8  2 83  7  0
 1  0      0 12166432  14388 10232036    0    0 11790     0 17153 18961  7  2 91  0  0
 4  0      0 12096388  14472 10301636    0    0 11540     0 17213 18481  7  2 90  0  0
 3  0      0 12025808  14524 10371592    0    0 11272 15250 17341 18994  8  2 90  0  0
 1  0      0 11956244  14608 10441700    0    0 11536     0 17226 17912  7  2 91  0  0
 0  6      0 11883480  14672 10511836    0    0 11272 77090 17587 18420  8  2 88  2  0
 4  1      0 11812056  14736 10583048    0    0 11278 66936 18718 19602  7  2 82  9  0
 0  0      0 11733564  14796 10645564    0    0 10376   586 17438 18117  7  2 83  7  0
 1  0      0 11663512  14876 10716124    0    0 11530  5208 17643 18147  8  2 90  0  0
 1  0      0 11597916  14956 10781152    0    0  9488     0 17338 18572  7  2 91  0  0
 1  0      0 11532932  14996 10846600    0    0  9220 16406 17529 18507  7  2 91  0  0
 2  0      0 11462184  15076 10916488    0    0 11410     0 17612 18007  7  2 90  0  0
 2  0      0 11385612  15168 10993712    0    0 14870     0 17542 18875  8  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 11312784  15236 11062884    0    0 10810 110182 18221 18562  8  2 84  7  0
 0  2      0 11250552  15308 11125908    0    0 10712 37272 17658 18199  8  2 80  9  0
 0  0      0 11182724  15384 11195308    0    0 11150 12356 17549 18217  7  2 84  6  0
 1  0      0 11117624  15448 11261280    0    0 10764     0 17384 17873  7  2 91  0  0
 1  0      0 11041868  15516 11327404    0    0 11026     0 17543 17879  7  2 91  0  0
 0  0      0 10991020  15548 11379540    0    0  6662  9810 15812 17487  5  2 94  0  0
 1  0      0 10940924  15592 11429280    0    0  6148     0 15695 17747  5  2 94  0  0
 1  1      0 10889464  15660 11478252    0    0  5898 82706 15786 17360  5  2 90  3  0
 0  1      0 10835028  15716 11533832    0    0  8712 50710 17166 18213  6  2 79 13  0
 0  0      0 10771804  15772 11599476    0    0 10758     0 17373 18221  7  2 84  7  0
 1  0      0 10709424  15844 11661408    0    0  8970 10464 17199 18338  7  2 91  0  0
 1  0      0 10650648  15908 11720028    0    0  8718     0 16611 17770  6  2 92  0  0
 0  0      0 10583440  15960 11787828    0    0 10500  9906 17301 18414  7  2 91  0  0
 1  0      0 10513380  16032 11857484    0    0 11276     0 17507 18819  8  2 90  0  0
 3  0      0 10445320  16104 11926268    0    0 10508     0 17388 18224  8  2 90  0  0
 0  1      0 10373152  16156 11995596    0    0 11400 105954 17772 18529  7  2 84  7  0
 2  3      0 10300860  16244 12061128    0    0 11178 33920 17750 18234  8  2 81  9  0
 1  0      0 10234372  16316 12127800    0    0 10098 11164 17616 18325  7  2 84  7  0
 2  0      0 10168288  16420 12196264    0    0 11282     0 17708 18696  7  2 90  0  0
 1  0      0 10101800  16464 12261588    0    0  9990     0 17815 18263  7  2 91  0  0
 1  0      0 10025176  16516 12324536    0    0  8968 16262 17415 18234  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9975312  16604 12388756    0    0 11020     0 16668 17938  7  2 91  0  0
 7  1      0 9904228  16684 12456056    0    0 10768 77146 17891 18150  8  2 88  2  0
 1  1      0 9840632  16748 12520724    0    0 11026 59190 17614 17733  6  2 82  9  0
 1  0      0 9792520  16800 12571452    0    0  7686   608 16407 17597  6  2 83  9  0
 1  0      0 9737836  16860 12626276    0    0  7688  7974 16448 17678  5  2 92  0  0
 1  0      0 9689716  16892 12674424    0    0  5894     0 15735 17796  5  2 93  0  0
 3  0      0 9641884  16956 12722012    0    0  5894 10204 15789 17274  6  2 93  0  0
 2  0      0 9595592  17016 12767716    0    0  5254     0 15217 17457  5  2 94  0  0
 0  0      0 9546412  17056 12817716    0    0  6020     0 15626 17434  5  2 93  0  0
 0  2      0 9498548  17092 12860964    0    0  4868 120148 15701 17216  4  2 86  8  0
 0  0      0 9454652  17156 12906396    0    0  5898   578 15899 17366  5  2 86  7  0
 3  0      0 9406928  17200 12953852    0    0  5638  5332 15895 17634  6  2 92  0  0
 1  0      0 9356940  17240 13003768    0    0  6150     0 15971 17505  5  2 93  0  0
 4  0      0 9301040  17288 13059772    0    0  7302     0 16427 17592  6  2 92  0  0
 0  0      0 9249572  17332 13113552    0    0  6532 21776 16061 17687  5  2 93  0  0
 2  0      0 9195028  17408 13168372    0    0  7052     0 16242 17964  6  2 92  0  0
 2  1      0 9133128  17504 13225648    0    0  9494 71984 16432 17815  6  2 86  5  0
 3  1      0 9069516  17568 13290116    0    0  9482 38750 17672 18119  7  2 83  9  0
 0  0      0 9019320  17640 13342264    0    0  7434   614 16608 17997  6  2 86  6  0
 1  0      0 8947756  17708 13414460    0    0 13072  1828 17386 18647  7  2 90  0  0
 3  0      0 8873564  17820 13489468    0    0 14876     0 17587 18570  9  2 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 8802644  17888 13558300    0    0 11030 20006 17781 18282  7  2 90  0  0
 1  0      0 8735700  17956 13625492    0    0 10250     0 17678 18150  7  2 91  0  0
 1  0      0 8662132  18028 13693864    0    0 10248     0 17306 18156  8  2 90  0  0
 2  1      0 8592320  18080 13760740    0    0 10246 101248 18154 18177  7  2 81 10  0
 2  4      0 8535056  18152 13818716    0    0  8788 40642 17508 17805  7  2 84  7  0
 2  0      0 8463888  18236 13892192    0    0 13386 10216 17655 18290  8  2 86  5  0
 1  0      0 8386968  18312 13967944    0    0 14608     0 17736 18616  8  2 89  0  0
 3  0      0 8317776  18384 14038232    0    0 11662     0 17750 17988  8  2 90  0  0
 1  0      0 8247344  18484 14108520    0    0 11542 16686 17633 18922  7  2 90  0  0
 2  1      0 8174780  18932 14179944    0    0 11770     0 18130 17759  8  2 88  3  0
 0  3      0 8102984  19740 14248280    0    0 11390 42438 18161 18667  7  2 80 10  0
 1  3      0 8037876  20076 14313080    0    0  9876 40208 17683 18335  7  3 70 20  0
 0  2      0 7953728  20280 14383536    0    0 11086 58428 18217 18457  8  2 75 16  0
 0  0      0 7892216  20340 14447096    0    0 10378 15348 17836 18624  7  3 76 14  0
 1  0      0 7827604  20412 14510112    0    0  9228     0 17693 18159  7  2 91  0  0
 3  0      0 7762388  20488 14576220    0    0  9868 23998 17934 18317  7  2 91  0  0
 0  0      0 7686996  20556 14650856    0    0 14226     0 18071 18290  8  2 90  0  0
 0  0      0 7617804  20620 14720708    0    0 11024     0 18082 18385  7  2 90  0  0
 2  2      0 7555680  20680 14780560    0    0  8458 101012 17799 17977  6  2 80 12  0
 3  4      0 7495524  20776 14841804    0    0  9890 29910 17858 18236  7  2 79 12  0
 1  0      0 7429308  20836 14909144    0    0 10872     0 17809 18344  6  2 89  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 7360332  20928 14976304    0    0 12822     0 17463 18194  8  2 90  0  0
 2  0      0 7294240  20984 15042984    0    0 10762 30336 17810 18385  7  2 90  0  0
 2  0      0 7213764  21064 15112396    0    0 11020     0 18022 18151  7  2 91  0  0
 0  0      0 7143712  21120 15181884    0    0 11016 18376 17962 18488  8  2 90  0  0
 0  3      0 7072164  21204 15250448    0    0 11274 53202 17999 18318  7  2 88  3  0
 0  1      0 7002608  21272 15319356    0    0 11022 58780 18114 18406  7  2 82  8  0
 1  0      0 6939864  21360 15385088    0    0 11792   642 18024 17967  7  2 77 14  0
 0  0      0 6875888  21416 15448864    0    0  9356     0 17609 18220  7  2 91  0  0
 4  0      0 6813252  21476 15512044    0    0  8454 12630 17833 17711  6  2 92  0  0
 0  0      0 6738844  21568 15585972    0    0 13844     0 17845 18461  8  2 89  0  0
 1  1      0 6677092  21632 15647716    0    0  8458     0 17517 17912  6  2 92  0  0
 0  0      0 6611496  21712 15712564    0    0  9102 33078 17661 18147  6  2 91  1  0
 3  1      0 6541560  21804 15780208    0    0 12818 100570 17161 17891  7  2 83  8  0
 1  0      0 6454636  21868 15847428    0    0 11530 22740 19303 20123  6  2 77 15  0
 1  0      0 6388792  21924 15912184    0    0 10248     0 17558 18315  7  2 91  0  0
 2  2      0 6321212  21996 15978416    0    0 10684 16110 17919 18255  8  2 90  0  0
 0  0      0 6259584  22068 16041688    0    0  9178     0 17349 17762  6  2 91  0  0
 1  0      0 6206264  22108 16094968    0    0  6148     0 16651 17584  5  1 93  0  0
 3  0      0 6140536  22188 16160236    0    0 11410 13944 17101 18060  7  2 90  0  0
 0  1      0 6080644  22244 16217612    0    0  8076 80640 17111 17643  6  2 88  5  0
 0  2      0 6028688  22308 16272388    0    0  8588 46216 17134 17839  6  2 81 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5977112  22360 16323952    0    0  5892     0 16677 17660  5  2 90  3  0
 2  0      0 5916600  22436 16385300    0    0 10768     0 16385 17878  6  2 92  0  0
 2  0      0 5853732  22504 16447548    0    0  9480   928 17196 18121  7  2 91  0  0
 0  0      0 5791608  22564 16509152    0    0  9226     0 16911 18163  7  2 91  0  0
 6  0      0 5736708  22620 16563556    0    0  7430  8556 16296 17684  5  2 92  0  0
 1  0      0 5682024  22652 16618980    0    0  7174 19446 16355 17521  5  2 93  0  0
 0  1      0 5611980  22700 16675800    0    0  7560 115292 17424 18015  6  3 83  9  0
 1  0      0 5555220  22764 16735284    0    0  9102  7922 17634 18384  6  3 82  9  0
 1  0      0 5484904  22864 16806684    0    0 12824     0 17790 18626  8  2 90  0  0
 2  0      0 5414284  22940 16875736    0    0 12300     0 17180 18464  7  2 91  0  0
 0  0      0 5342628  23016 16946224    0    0 11150  8076 17841 18693  8  2 90  0  0
 1  0      0 5275048  23096 17015208    0    0 10888     0 17750 18277  7  2 90  0  0
 1  0      0 5203252  23156 17086588    0    0 11662 14726 17799 18719  8  2 90  0  0
 3  2      0 5130712  23220 17156304    0    0 11172 86204 18072 18385  7  2 86  5  0
 1  4      0 5068048  23284 17219788    0    0 10658 50488 18345 18900  8  2 79 11  0
 2  0      0 4999368  23336 17290480    0    0 11994  3726 17943 18755  7  2 86  5  0
 3  0      0 4900392  23412 17359648    0    0 11408     0 18051 17383  8  2 90  0  0
 1  0      0 4832564  23468 17426544    0    0 10124  9128 17897 18311  7  2 91  0  0
 2  0      0 4762264  23552 17497852    0    0 12046     0 17898 18634  7  2 91  0  0
 2  0      0 4692336  23620 17567188    0    0 10760     0 17852 18579  7  2 90  0  0
 3  0      0 4623516  23704 17637164    0    0 10768 21540 17961 18015  7  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 4551100  23756 17706552    0    0 11784 131570 18757 18824  8  2 82  8  0
 2  0      0 4487736  23844 17771876    0    0 11532  9412 17853 18276  7  3 78 12  0
