procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4   6644 165848  45392 22484700    0    0 21400 57484 9338 12727  9  2 79 10  0
 0  2   6644 166096  45500 22483364    0    0 11662 71012 9867 12858  6  2 80 11  0
 1  2   6644 162268  45592 22488376    0    0  6150 69552 8094 11276  4  2 85  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3   6644 162284  45688 22487512    0    0  8970 64468 8735 11235  5  2 84  9  0
 2  2   6644 167964  45868 22481304    0    0 17552 61828 12110 17096  9  3 78 10  0
 0  1   6644 164336  46016 22473072    0    0 16276 41044 9603 13254  9  4 80  8  0
 2  1   6644 167560  46224 22471000    0    0 23194 58252 11127 17652 10  3 72 15  0
 1  4   6644 167112  46400 22470596    0    0 27444 53730 11510 17564 12  2 75 11  0
 1  2   6644 165276  46564 22472216    0    0 27526 50128 10483 12972 11  2 74 12  0
 0  2   6644 167864  46700 22469004    0    0 16788 61432 11047 14684  8  2 80 10  0
 0  3   6644 168840  46824 22468744    0    0  5508 66832 13535 18395  6  3 84  8  0
 4  3   6644 171172  46976 22465088    0    0  5282 45870 13882 19273  5  2 84  9  0
 4  4   6644 166592  47156 22455220    0    0 14712 35404 13429 19289  8  3 81  8  0
 2  2   6644 170684  47468 22449188    0    0 34608 17466 14767 24091 25  5 58 13  0
 1  2   6644 166128  47696 22453100    0    0 35620 21528 12678 17786 15  3 72 10  0
 1  3   6644 165400  47888 22455404    0    0 30238 29710 11472 15410 14  4 72 11  0
 2  3   6644 166756  48096 22425952    0    0 31206 51882 11450 16079 14  3 68 16  0
 3  3   6644 162152  48356 22431476    0    0 45620 36616 10219 15419 19  3 69  9  0
 3  5   6644 166872  48572 22423524    0    0 42566 33804 9309 12096 19  3 68 10  0
 2  3   6644 163624  48784 22417548    0    0 50456 17816 9246 11990 22  3 65 10  0
 6  3   6644 170088  48968 22410176    0    0 38740 38166 8658 10592 16  2 71 11  0
 3  4   6644 168476  49140 22411600    0    0 27040 49104 8487 9627 12  2 75 11  0
 1  3   6644 169468  49300 22396960    0    0 28164 47944 8871 9385 12  2 76 10  0
 2  3   6644 170708  49412 22398152    0    0 16786 57540 8822 10266  8  2 78 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2   6644 163268  49544 22405744    0    0 22808 70040 10022 10983 10  2 78 11  0
 0  4   6644 167616  49640 22399172    0    0 12070 60574 7778 9373  6  2 79 13  0
 1  3   6644 165392  49760 22402788    0    0 15478 59166 9496 11281  7  2 78 13  0
 0  2   6644 170616  49864 22397060    0    0 22806 67532 8099 7620 10  2 78 10  0
 3  2   6644 161928  49944 22392324    0    0 14988 64418 5739 6236  7  1 80 12  0
 1  2   6644 170980  50068 22384012    0    0 17940 46592 7059 7565  9  1 78 12  0
 4  0   6644 183208  50220 22372296    0    0 22554 34670 6735 9938 10  2 78 10  0
 1  2   6644 170560  50388 22381352    0    0 27938 63698 7733 11172 12  3 71 14  0
 1  4   6644 161880  50580 22393272    0    0 28348 50740 8464 11922 12  3 69 16  0
 3  6   6644 168452  50776 22368500    0    0 36874 34428 10117 11762 16  3 65 16  0
 4  4   6644 161648  50992 22374304    0    0 52818 33162 12484 12656 23  3 60 13  0
 3  5   6644 165492  51272 22348736    0    0 47158 12712 12569 11700 21  3 59 17  0
 3  4   6644 168560  51592 22346812    0    0 69936 12774 14229 16567 32  4 52 12  0
 6  2   6644 166188  51884 22326768    0    0 65988  7448 13435 15361 29  4 58  9  0
 3  2   6644 161972  52120 22330252    0    0 45614 18452 10740 16254 18  3 66 13  0
 4  4   6644 169660  52296 22322820    0    0 21676 39714 11224 14791 10  2 75 13  0
 3  4   6644 164444  52504 22330404    0    0 23864 23208 11560 14481 11  2 72 15  0
 0  2   6644 166676  52680 22315460    0    0 28008 41594 13113 15496 14  3 71 13  0
 2  6   6644 164312  52872 22317708    0    0 31836 37132 10030 13073 13  2 74 11  0
 5  2   6644 163436  53180 22317696    0    0 61074 18694 13122 17320 27  4 58 11  0
 3  3   6644 164676  53444 22304096    0    0 53562 20570 11754 18577 26  4 55 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  5   6644 166436  53700 22300612    0    0 54246 18192 10176 16297 24  4 57 15  0
 5  5   6644 164948  54000 22289328    0    0 67244 12828 12802 17590 31  5 52 12  0
 3  4   6644 167800  54252 22286896    0    0 53046 21158 11471 16623 24  4 62 10  0
 1  2   6644 162484  54452 22284704    0    0 45460 33934 11886 14844 20  3 66 11  0
 6  3   6644 168188  54676 22278844    0    0 41012 33250 11176 15831 18  3 69 10  0
 4  5   6644 163864  54924 22270004    0    0 51402 26104 12155 18695 24  4 62 10  0
 4  4   6644 164948  55148 22267272    0    0 45460 32712 10815 16000 20  3 68  9  0
 2  3   6644 164072  55412 22267540    0    0 50132 24798 9911 14318 20  3 69  8  0
 1  3   6644 169372  55568 22250836    0    0 32908 39128 8880 11255 14  2 67 16  0
 3  2   6644 162112  55752 22258408    0    0 48562 35222 10306 14042 21  4 62 12  0
 7  3   6644 168312  55876 22251496    0    0 38568 44714 7505 10353 16  3 68 13  0
 3  2   6644 162856  55956 22246852    0    0 29368 31858 8334 10678 13  2 60 25  0
 5  3   6644 162740  56124 22244392    0    0 41384 39076 7574 10866 17  2 66 15  0
 2  4   6644 168932  56204 22240184    0    0 16634 57334 6092 7934  7  1 77 15  0
 1  3   6644 164236  56328 22244028    0    0 23700 51844 7358 10647 10  2 73 15  0
 2  2   6644 171040  56376 22221340    0    0 25318 52486 10597 14409 11  3 71 16  0
 0  4   6644 170172  56348 22222416    0    0 14610 56486 10204 13599  7  2 75 16  0
 3  3   6644 167460  56356 22225124    0    0 17174 57760 9889 14655  8  2 72 18  0
 3  5   6644 168264  56200 22224392    0    0 37476 47208 12014 14997 17  3 64 15  0
 2  3   6644 167892  56356 22210852    0    0 52896 12240 14677 20421 25  4 54 17  0
 3  3   6644 168884  56592 22209156    0    0 41766 43472 14072 20986 19  4 66 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  2   6644 168016  56824 22208820    0    0 45206 19934 11578 16231 19  3 67 11  0
 3  5   6644 166048  57072 22187500    0    0 45896 35220 15968 20377 22  5 65  9  0
 3  3   6644 165180  57296 22188460    0    0 37928 39006 13017 18122 17  3 69 10  0
 3  4   6644 167040  57468 22186908    0    0 30884 52678 9050 10910 13  2 75  9  0
 5  4   6644 162296  57668 22179104    0    0 26370 47172 11795 15440 13  2 72 13  0
 2  5   6644 171100  57868 22170828    0    0 31932 41382 12526 15126 15  3 72 10  0
 1  3   6644 167024  58108 22173432    0    0 43314 33102 11561 15538 19  3 69  9  0
 3  3   6644 167412  58316 22174364    0    0 37132 39436 13792 17428 17  3 70  9  0
 2  3   6644 165436  58476 22163412    0    0 32188 46924 8604 9633 14  2 72 12  0
 1  2   6644 166560  58680 22163888    0    0 43150 25734 9344 12312 18  3 70 10  0
 1  2   6644 161848  58812 22165612    0    0 24858 51722 9021 11509 11  2 75 12  0
 2  2   6644 164344  58976 22144584    0    0 32676 41868 8765 9689 15  2 74  9  0
 2  2   6644 162732  59076 22146368    0    0 22294 51464 6028 6930  9  1 80  9  0
 2  5   6644 169056  59228 22139408    0    0 29884 55408 8201 9403 12  2 73 13  0
 1  3   6644 169784  59348 22138248    0    0 21374 62378 8037 9002  9  1 79 10  0
 6  2   6644 169552  59484 22139228    0    0 17304 55452 7462 9674  8  2 77 13  0
 0  4   6644 170436  59716 22127932    0    0 44108 27974 10250 12575 19  3 63 15  0
 1  3   6644 168708  59896 22129952    0    0 31008 53486 7549 10386 12  2 73 12  0
 1  4   6644 163896  60096 22134520    0    0 44582 27706 10106 11336 19  3 68 10  0
 1  3   6644 166376  60224 22105196    0    0 32520 39070 7868 8480 13  2 76  9  0
 0  2   6644 164376  60368 22106108    0    0 28576 68266 6992 8114 11  2 79  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3   6644 164516  60440 22104820    0    0 12078 57958 4148 4852  5  1 85  9  0
 2  2   6644 161540  60536 22109096    0    0 20478 63806 4808 6106  9  1 79 11  0
 2  2   6644 169228  60604 22102528    0    0 19730 50758 5016 5042  8  1 81 10  0
 0  3   6644 169212  60680 22102752    0    0 15312 69586 4443 5830  7  1 78 13  0
 1  6   6644 167972  60844 22095876    0    0 24398 49652 8373 11180 10  2 69 18  0
 1  3   6644 176032  60992 22088824    0    0 27242  6044 9729 12827 10  5 71 13  0
 3  3   6644 166716  61120 22097960    0    0 19474 38156 9121 12368  9  2 73 16  0
 1  3   6644 167816  61336 22096108    0    0 26014 60748 11566 15967 11  3 74 11  0
 0  3   6644 165344  61448 22096776    0    0 16298 45292 8642 10930  7  2 80 11  0
 0  2   6644 161632  61520 22074988    0    0 14198 64248 9580 9048  7  2 77 15  0
 1  2   6644 287508  61576 21951956    0    0  7176 37992 6381 7309  9  1 75 15  0
 0  3   6644 221464  61640 22018600    0    0 11404 40180 5338 5655  5  1 76 17  0
 0  4   6644 168484  61720 22072584    0    0 16912 34242 4406 4733  7  1 76 17  0
 3  4   6644 166748  61820 22074212    0    0 19760 33468 4780 5438  7  1 74 17  0
 1  3   6644 169204  61908 22071756    0    0 10608 41982 5307 6903  5  1 77 17  0
 1  3   6644 163012  62012 22075992    0    0 14350 79502 6513 8474  7  2 71 21  0
 2  3   6644 161540  62112 22077424    0    0  9764 54212 6854 9039  5  2 74 19  0
 0  2   6644 169104  62188 22069016    0    0  8048 60164 4726 6412  4  1 78 17  0
 2  2   6644 161424  62240 22077576    0    0 14604 61644 4395 5416  6  1 77 16  0
 0  2   6644 161912  62304 22070744    0    0  7300 58742 5114 6184  5  1 79 15  0
 2  2   6644 166608  62452 22067508    0    0 17048 69436 8822 11690  9  2 80  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3   6644 167872  62520 22065304    0    0  2206 68470 6770 8758  3  1 84 12  0
 0  2   6644 169336  62644 22063956    0    0 11636 48650 7498 10336  5  2 82 11  0
 2  3   6644 163284  62732 22071892    0    0 11918 57482 7233 9331  5  2 84  9  0
 1  2   6644 168128  62808 22065624    0    0 16532 50456 6256 7319  7  1 79 13  0
 1  2   6644 169344  62868 22062248    0    0 12042 66580 4749 5815  5  1 82 11  0
 1  2   6644 162044  62952 22071220    0    0 19218 55806 5192 6086  8  1 82 10  0
 2  3   6644 161788  63020 22071516    0    0 13968 50190 4696 5505  6  1 80 13  0
 1  3   6644 162384  63100 22066848    0    0 18730 55738 4628 6178  8  1 82  9  0
 4  3   6644 165748  63228 22064300    0    0 22530 46932 6479 7558  9  1 73 16  0
 0  4   6644 162276  63300 22065928    0    0 19220 50796 5199 5183  8  1 79 12  0
 1  2   6644 168484  63372 22060100    0    0 12430 55318 5341 5582  5  1 84 10  0
 0  2   6644 167988  63412 22062456    0    0  5380 70020 4590 5357  3  1 87  9  0
 0  3   6644 164632  63536 22064440    0    0 14674 54424 6357 8414  6  1 81 11  0
 1  3   6644 169188  63624 22059684    0    0  8100 58054 7377 10012  4  2 84  9  0
 2  3   6644 166824  63732 22059812    0    0 14964 60532 10297 13037  7  2 76 14  0
 1  2   6644 161748  63820 22061288    0    0 11148 62978 7879 10151  6  2 73 19  0
 0  2   6644 167964  63928 22054928    0    0 10512 64210 7933 10126  5  2 81 12  0
 3  3   6644 163972  64028 22059520    0    0 16654 52916 9231 11853  8  2 82  8  0
 1  4   6644 165568  64180 22056072    0    0 22448 47814 11868 16444 10  3 73 14  0
 4  2   6644 168180  64392 22055036    0    0 38680 31894 9875 13707 17  2 68 13  0
 4  3   6644 167352  64556 22039700    0    0 31928 49156 8195 11429 14  2 71 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  5   6644 163664  64724 22042460    0    0 40336 25234 6942 10191 16  2 74  8  0
 7  2   6644 165028  64916 22042164    0    0 47792 28678 7379 10243 19  2 69 10  0
 0  2   6644 187464  65036 21998520    0    0 26012 54544 5834 6995 13  2 73 12  0
 2  3   6644 161548  65196 22024572    0    0 29114 53796 7997 9110 12  2 75 11  0
 2  4   6644 166144  65356 22024496    0    0 35648 29390 10116 12949 15  2 70 13  0
 4  2   6644 170344  65504 22018316    0    0 30190 46508 7158 9209 12  2 75 11  0
 2  3   6644 169740  65644 22006756    0    0 27928 54352 7589 10422 13  2 76  9  0
 2  3   6644 165484  65900 22009712    0    0 37080 13354 10061 13813 17  3 68 13  0
 3  4   6644 163128  66152 22010780    0    0 36516 38834 10170 14611 17  8 61 13  0
 2  2   6644 162508  66360 22012432    0    0 35492 30554 8690 10953 16  3 70 11  0
 5  5   6644 170924  66496 21992960    0    0 23860 33490 6615 8612 11  2 66 21  0
 4  4   6644 165228  66608 22000672    0    0 14092 70516 6790 9039  7  2 81 10  0
 2  3   6644 170940  66776 21994148    0    0 28544 43236 8817 10552 12  2 76 10  0
 2  5   6644 167840  66928 21996980    0    0 26008 40110 7098 8999 12  2 75 11  0
 0  4   6644 166484  67084 21997732    0    0 16540 29084 8698 11635  8  2 78 12  0
 1  2   6644 165476  67196 21984012    0    0 13330 51554 6998 8955  7  2 81 10  0
 2  2   6644 169816  67244 21978256    0    0  4608 52426 5563 7259  3  1 87  8  0
 0  3   6644 169096  67316 21980136    0    0  3740 43634 6717 9414  3  1 87  8  0
 3  4   6644 163912  67452 21986668    0    0 21660 40574 7277 8586 10  2 75 14  0
 1  3   6644 165872  67648 21983004    0    0 46102 18054 9600 11304 20  3 65 13  0
 2  3   6644 166980  67856 21968024    0    0 44212 24484 8870 10433 20  2 66 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3   6644 162144  68024 21972708    0    0 39462 39972 8297 9716 17  3 72  8  0
 4  3   6644 161664  68168 21971424    0    0 29628 41554 8120 9597 13  2 73 12  0
 1  5   6644 162284  68348 21970284    0    0 36028 26164 8755 9982 16  2 72 10  0
 4  4   6644 161540  68468 21954972    0    0 27016 38178 6349 7003 12  2 75 11  0
 6  3   6644 164732  68640 21951948    0    0 30514 39714 8080 9369 13  2 73 11  0
 6  2   6644 167196  68784 21947980    0    0 20858 57760 7346 8825  9  2 79 10  0
 3  3   6644 169676  68948 21947800    0    0 23064 51056 7995 10504 10  2 72 15  0
 1  3   6644 161756  69052 21954296    0    0 13968 68826 7207 8617  8  2 80 11  0
 3  3   6644 167212  69216 21943024    0    0 21016 50014 7605 10489 10  2 77 10  0
 4  4   6644 162616  69388 21944848    0    0 29342 45632 8905 11839 12  2 71 14  0
 1  2   6644 167104  69540 21940732    0    0 21012 50372 7358 10157  9  2 79 10  0
 0  2   6644 169096  69648 21939908    0    0 16400 56498 6989 8774  7  2 80 11  0
 2  3   6644 164168  69700 21945256    0    0  5386 67182 4256 5312  3  1 82 14  0
 5  2   6644 165344  69864 21944560    0    0 29466 40948 8472 9476 12  2 73 13  0
 1  3   6644 168592  69972 21923812    0    0 27728 40546 6331 6660 11  2 77 10  0
 0  2   6644 168912  70068 21925492    0    0 24982 46116 7565 8086 11  2 70 16  0
 7  2   6644 162348  70224 21929760    0    0 30752 48030 6823 7535 13  2 73 13  0
 0  2   6644 169788  70384 21922452    0    0 39212 23050 8662 9391 17  2 71  9  0
 0  4   6644 170376  70524 21905020    0    0 27926 44744 10544 9909 14  2 71 12  0
 4  3   6644 167524  70716 21911036    0    0 28528 44358 10445 11548 12  2 75 11  0
 4  4   6644 169252  70884 21907940    0    0 36798 39552 9565 11557 17  3 68 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2   6644 167500  71020 21909856    0    0 25480 44748 8288 9344 11  2 74 13  0
 0  2   6644 163276  71184 21906032    0    0 28192 36254 8750 11745 12  2 73 13  0
 1  2   6644 170980  71284 21896876    0    0 17680 55598 7290 9590  8  2 80 10  0
 1  2   6644 164780  71376 21902940    0    0 17164 53534 6142 7196  8  2 80 10  0
 4  1   6644 166028  71532 21900904    0    0 26658 45160 8253 9819 11  5 71 13  0
 0  4   6644 164912  71624 21902604    0    0 13834 63412 6219 7628  7  2 82 10  0
 2  2   6644 169608  71740 21898664    0    0 13200 50210 6671 8842  6  2 75 17  0
 1  2   6644 170460  71876 21885884    0    0 16536 56802 8124 10216  8  2 75 14  0
 2  3   6644 164384  72040 21891700    0    0 22064 39704 8305 12161 10  2 75 13  0
 1  3   6644 164508  72180 21891780    0    0 18940 34640 9025 13107  9  2 77 11  0
 2  2   6644 164508  72276 21890524    0    0 16400 42008 6767 9085  8  2 79 11  0
 1  4   6644 177460  72428 21878652    0    0 20558 28768 9268 11816 16  3 66 15  0
 2  4   6644 162904  72608 21894700    0    0 26632 35882 10438 14063 11  3 74 12  0
 3  6   6644 169964  72768 21876692    0    0 37824 28502 8958 12542 17  2 71  9  0
 1  2   6644 161740  72952 21881684    0    0 24428 44250 8281 12053 10  2 72 15  0
 2  2   6644 163196  73132 21882028    0    0 26394 46438 9775 15086 11  2 77  9  0
 3  2   6644 165196  73328 21877296    0    0 23704 54864 9785 14858 11  3 73 13  0
 0  2   6644 169636  73488 21864380    0    0 18580 55098 10777 15358 10  3 77 11  0
 2  2   6644 162056  73632 21870492    0    0 18964 46196 9511 11947  8  2 80 10  0
 1  2   6644 161228  73748 21871572    0    0 12556 53656 9004 11283  6  2 82 10  0
 1  2   6644 162988  73796 21869380    0    0  7432 65670 5348 6682  4  1 85  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2   6644 169576  73872 21863188    0    0 15376 56924 6480 7304  7  2 83  9  0
 1  2   6644 169064  73928 21862448    0    0  8068 56774 7026 8625  5  1 84 11  0
 1  2   6644 164924  74120 21867184    0    0 27298 38260 10853 14271 11  2 76 11  0
 2  4   6644 162948  74356 21846820    0    0 39980 35082 11320 16212 17  3 71  9  0
 3  3   6644 167636  74572 21843856    0    0 36902 35458 10707 15769 16  4 70 11  0
 1  2   6644 166528  74732 21843136    0    0 25240 64206 8563 13110 11  2 76 11  0
 0  2   6644 163808  74912 21847056    0    0 25242 45438 10434 13295 11  2 73 13  0
 2  2   6644 169148  75052 21828964    0    0 17682 49652 11499 13005 10  3 78  8  0
 2  5   6644 163940  75340 21831856    0    0 47934 19002 12796 15845 22  3 63 11  0
 3  5   6644 162404  75572 21834144    0    0 35904 38418 12039 16823 16  4 70 11  0
 6  2   6644 162536  75884 21821888    0    0 39186 24666 17205 25136 20  4 62 14  0
 1  3   6644 162048  76160 21821280    0    0 42024 37718 15526 22224 20  4 56 20  0
 0  3   6644 170792  76364 21813896    0    0 32196 38202 11682 14646 14  3 67 16  0
 6  6   6644 167180  76556 21817260    0    0 26138 43096 11306 14108 12  2 65 21  0
 3  5   6644 166560  76700 21797816    0    0 19966 63886 11465 13928 11  3 67 19  0
 1  3   6644 166312  76908 21800068    0    0 33698 39316 10294 14956 14  3 64 19  0
 1  4   6644 169792  77052 21793644    0    0 22990 52166 8505 11402 11  2 70 17  0
 1  3   6644 168336  77212 21796876    0    0 28036 47142 8412 12457 12  2 69 17  0
 1  5   6644 170140  77392 21783956    0    0 26166 34646 11209 14148 13  3 68 17  0
 0  2   6644 167676  77484 21785360    0    0 20582 43900 6463 7445  7  1 74 18  0
 0  4   6644 162516  77600 21790556    0    0 15306 72318 7943 9646  7  4 73 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3   6644 162128  77740 21791144    0    0 23660 43520 7416 9290  9  2 72 17  0
 2  3   6644 169428  77932 21783104    0    0 42666 39420 10736 13741 19  3 67 11  0
 5  2   6644 164064  78108 21778120    0    0 31008 35344 8227 11485 14  2 75  9  0
 1  3   6644 166752  78320 21773804    0    0 28960 56614 9424 13680 13  2 73 11  0
 3  5   6644 164272  78516 21776372    0    0 21708 49864 10740 14173 10  3 78  9  0
 2  4   6644 169396  78608 21773316    0    0 14454 65582 8919 11344  7  2 81 11  0
 1  2   6644 169512  78724 21773052    0    0 13304 35080 8846 10674  6  1 80 13  0
 3  4   6644 167288  78832 21763568    0    0 17960 47682 9611 10773  9  2 77 12  0
 1  3   6644 169652  78956 21760904    0    0 14584 34908 9690 11822  7  2 78 13  0
 4  2   6644 162964  79112 21766540    0    0 20506 49634 10185 11987  9  2 81  8  0
 0  3   6644 162832  79212 21765160    0    0 11788 57158 7705 9705  6  2 83 10  0
 0  5   6644 162708  79312 21766328    0    0 18704 36606 8792 10532  9  2 73 17  0
 2  2   6644 162460  79380 21764516    0    0  4620 84544 6655 7974  3  1 79 18  0
 1  2   6644 170660  79452 21756868    0    0  5640 67678 6933 8503  3  1 79 16  0
 6  3   6644 165072  79580 21763192    0    0 14776 52016 7128 8600  7  2 78 13  0
 2  2   6644 162592  79716 21757536    0    0 24064 61310 8473 11600 11  2 75 12  0
 2  3   6644 162964  79840 21755900    0    0 23704 42666 8757 12020 10  2 75 13  0
 1  3   6644 161384  79964 21757056    0    0 22808 45928 7680 10505  9  2 78 11  0
 4  3   6644 170352  80064 21749992    0    0 20368 68278 6887 8560  9  2 78 11  0
 0  2   6644 167012  80108 21753064    0    0  6152 62892 5392 6170  3  1 84 11  0
 1  3   6644 163036  80352 21758128    0    0  5900 53774 5776 6633  4  1 84 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3   6644 165408  80648 21753724    0    0  7546 45844 6780 7847  4  1 83 12  0
 0  2   6644 170400  80804 21749844    0    0  6720 51312 6661 7516  3  1 84 11  0
 2  2   6644 164604  80844 21754888    0    0  6918 64538 6012 6722  3  1 87  9  0
 2  4   6644 163760  80928 21756512    0    0 10690 49666 7370 8540  5  1 83 10  0
 1  3   6644 164008  80992 21741472    0    0 11122 61528 6877 7678  6  1 83 10  0
 0  2   6644 167140  81072 21740248    0    0 14840 58812 7049 6889  7  1 82 10  0
 1  3   6644 164352  81108 21743364    0    0  5506 62168 4307 4690  3  1 86 10  0
 1  2   6644 163740  81140 21743716    0    0  2052 73640 3487 4308  2  1 89  9  0
 0  2   6644 168368  81164 21738784    0    0  3330 72576 4274 5338  2  1 87 10  0
 0  2   6644 170888  81180 21736764    0    0  3844 64262 3379 4120  2  1 80 17  0
 1  3   6644 167224  81204 21740736    0    0  2820 67630 2313 2613  2  1 81 16  0
 0  2   6644 162528  81220 21745304    0    0  4868 79152 1784 1878  2  0 82 16  0
 1  2   6644 163064  81228 21745020    0    0  2564 58842 1882 1824  2  0 81 17  0
 0  2   6644 182284  81264 21726412    0    0  2820 79130 1876 2009  2  2 81 15  0
 0  4   6644 173736  81280 21734968    0    0  2718 63646 1747 1983  1  1 74 23  0
 0  2   6644 164204  81292 21744192    0    0  4202 84134 2120 2321  2  0 80 17  0
 0  2   6644 168916  81304 21738924    0    0  3074 72460 1941 2135  2  0 81 17  0
 1  3   6644 161608  81324 21746384    0    0  4252 75932 2173 2357  2  1 81 16  0
 0  2   6644 165212  81336 21743336    0    0  2922 69222 1634 1912  2  1 81 17  0
 0  2   6644 163120  81348 21745448    0    0  4356 75524 1904 2173  2  1 80 17  0
 4  1   6644 165228  81368 21743252    0    0  4614 79568 2047 2184  2  1 80 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1   6644 169444  81400 21738396    0    0  6152 77888 2190 2398  3  1 83 13  0
 1  2   6644 167832  81432 21739256    0    0  7688 72660 2337 2530  4  1 87  9  0
 3  1   6644 164112  81448 21744064    0    0  6662 61044 2174 2441  3  1 88  8  0
 1  3   6644 184324  81524 21724728    0    0 13734 37584 3339 3623  6  2 80 12  0
 0  0   6644 170204  81568 21739852    0    0  9454   166 2669 3413  5  1 92  3  0
 0  0   6644 167252  81580 21743028    0    0  3074     0 1868 1823  2  0 98  0  0
 0  0   6644 170500  81600 21740676    0    0  2056     0 1563 1592  1  0 99  0  0
 0  0   6644 164580  81608 21746336    0    0  1668     0 1431 1525  1  0 99  0  0
 0  0   6644 162008  81612 21749712    0    0  3072     0 1744 1832  2  0 98  0  0
 0  0   6644 166480  81612 21745152    0    0  1280     0 1486 1576  1  0 99  0  0
 1  1   6644 167504  81636 21744264    0    0  7174  1246 2747 2347  3  0 95  2  0
 0  2   6644 282824  81644 21627056    0    0  2306 39692 2324 1968  7  1 85  8  0
 1  2   6644 276632  81680 21632284    0    0  1286  1798 1979 1704  1  0 89  9  0
 0  0   6644 259884  81696 21651620    0    0  5126  6178 2363 2003  2  0 95  2  0
 0  0   6644 251328  81700 21660244    0    0  2304     0 1642 1618  1  0 99  0  0
 1  0   6644 230760  81724 21681272    0    0  5128  2990 2202 2190  2  0 97  0  0
 0  0   6644 222452  81728 21689668    0    0  2048     0 1559 1647  1  0 99  0  0
 0  0   6644 216260  81736 21695304    0    0  1282     0 1502 1537  1  0 99  0  0
 0  0   6644 212068  81748 21699476    0    0  2306 12768 1562 1677  1  0 96  2  0
 1  0   6644 205372  81760 21706592    0    0  1794     0 1550 1623  1  0 99  0  0
 1  0   6644 197064  81772 21714956    0    0  2052     0 1646 1773  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   6644 185160  81776 21726516    0    0  3074     0 1851 1812  2  0 98  0  0
 0  0   6644 168544  81796 21743164    0    0  3844     0 2114 2026  2  0 98  0  0
 1  0   6644 165792  81808 21745960    0    0  2818     0 1989 1874  1  0 98  0  0
 3  0   6644 168296  81820 21743172    0    0  3166     0 1844 1786  2  0 98  0  0
 1  0   6644 169040  81828 21743108    0    0  2346   116 1793 1708  1  0 98  0  0
 0  0   6644 166436  81848 21745184    0    0  3586 21432 1971 1821  2  0 92  6  0
 0  0   6644 165816  81856 21746940    0    0  3076     0 1664 1734  2  0 98  0  0
 0  0   6644 169156  81884 21742684    0    0  6404   174 2453 2312  3  1 97  0  0
 1  0   6644 163452  81900 21746848    0    0  3588     0 2019 1932  2  0 98  0  0
 1  0   6644 165312  81924 21746780    0    0  4358 17644 2150 2051  2  1 97  0  0
 2  0   6644 163328  81932 21748960    0    0  2818     0 1710 1767  1  0 98  0  0
 2  0   6644 170520  81944 21741332    0    0  3078     0 1836 1811  2  0 98  0  0
 0  0   6644 162344  81964 21749008    0    0  4866 12078 2322 2013  2  1 94  3  0
 0  0   6644 166444  81996 21745468    0    0  8966     0 2636 2655  4  1 96  0  0
 0  0   6644 167576  82020 21744572    0    0  2740     0 2441 2320  2  0 97  0  0
 2  0   6644 163856  82032 21748444    0    0  2562     0 2146 2052  1  0 98  0  0
 2  0   6644 165484  82040 21747364    0    0  1794     0 2109 1980  2  0 98  0  0
 0  0   6644 165408  82044 21748824    0    0  3072     0 2102 1962  1  0 98  0  0
