procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 12772152 103184  12172 7899056    0  102 16004 32552 25377 27795  8  2 74 16  0
 4  2 12772364 104424  12452 7894924    0  106 14786   886 23211 25344  9  2 72 16  0
 1  2 12772572  99644  12804 7900792    0  104 14748 63992 26224 29750  8  3 74 16  0
 0  3 12772684  99528  13132 7900988    0   56 13648 28376 23245 25119  7  2 73 17  0
 0  1 12772684  96600  13248 7902808    0    0 14354 15410 20317 21164  8  2 78 12  0
 1  1 12772684 102560  13308 7898816    0    0 12298 63956 17770 18704  6  2 83  9  0
 0  2 12772684 102816  13440 7900468    0    0 12834 42952 18097 18694  7  1 82 10  0
 0  2 12772684  97244  13536 7904432    0    0 13166 53972 19497 20103  7  2 81 11  0
 1  1 12772684 100840  13624 7900376    0    0 12028 49698 17990 19043  5  2 83 10  0
 3  1 12772684 104584  13728 7896836    0    0 14804 28486 22353 24653  7  2 82  9  0
 1  1 12772684 101708  13820 7897592    0    0 14228 60076 20274 20844  9  2 80  9  0
 1  1 12772684  97880  13920 7900964    0    0 12812 24380 19428 20854  7  2 83  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2 12772684 100928  14024 7900668    0    0 15530 63924 20486 21900  9  2 78 11  0
 1  1 12772684 100068  14132 7900900    0    0 16386 43342 19403 21700  7  2 79 11  0
 1  1 12772684 100308  14216 7899428    0    0 18962 32442 20972 23411  9  2 79 10  0
 1  1 12772684 103316  14228 7896752    0    0 44208 22090 20039 21720 19  2 65 14  0
 1  2 12772684  96744  14220 7899352    0    0 22844 53876 15756 14385 11  2 74 12  0
 2  4 12772684  98380  14256 7896936    0    0 32854  8392 16804 16303 14  2 70 14  0
 2  2 12772684  95800  14444 7899148    0    0 43768  4124 19755 19988 19  3 60 18  0
 0  3 12772684  97452  14572 7887080    0    0 31414 48834 13198 12092 15  2 65 18  0
 1  2 12772684  98080  14712 7885500    0    0 26544 44426 11763 9724 11  2 68 20  0
 3  3 12772684  97196  14860 7886548    0    0 33078 36438 16384 17505 15  2 63 20  0
 4  2 12772684  97808  15000 7886412    0    0 34054 11502 13188 11935 15  2 62 20  0
 2  2 12772684  99288  15160 7883852    0    0 31270  7818 12036 12470 15  3 68 15  0
 1  3 12772684 100396  15248 7874532    0    0 17938 58900 13198 10799  9  2 74 15  0
 0  2 12772684  99760  15380 7876544    0    0 24356 21428 9211 6687 10  1 67 22  0
 0  2 12772684  99068  15488 7874784    0    0 15634 58362 11946 10074  7  1 76 15  0
 3  4 12772684  97572  15600 7875168    0    0 19756 10988 14350 12442  9  2 74 15  0
 1  2 12772684  98060  15660 7876312    0    0 19318 41026 13185 11411 10  1 74 14  0
 1  1 12772684 101540  15740 7871412    0    0 14092 22754 13364 11242  8  1 75 15  0
 1  2 12772684  99844  15820 7873396    0    0 14230 63138 13420 12777  7  1 77 15  0
 1  4 12772684  95356  16028 7876352    0    0 42458 20242 12068 12795 16  2 56 26  0
 3  4 12772684  98284  15996 7870760    0    0 36940  5716 10766 12753 16  2 64 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4 12772684  97524  16088 7851416    0    0 34470 25280 11673 13253 16  2 65 17  0
 1  2 12772684  97036  16200 7853276    0    0 28048 35210 13169 12702 11  2 65 21  0
 1  3 12772684 100244  16296 7850104    0    0 14246 40368 15317 17127  7  2 77 14  0
 1 10 12772684  91292  16424 7853512    0    0 14608 19732 16581 19549  7  2 72 19  0
 0  9 12772684 102396  16528 7856200    0    0 16404 18658 13827 13169  8  2 51 40  0
 2 11 12772684  92012  16620 7840632    0    0 18710 26688 12963 10809 10  2 55 34  0
 3 12 12772684  92168  16712 7838536    0    0 17150 27580 13156 11719  8  1 35 55  0
 2 14 12772684  91556  16860 7837168    0    0 15172 14640 16733 17507  7  2 35 56  0
 3 11 12772684  97588  16952 7848476    0    0 18534  8962 10940 10473  8  2 41 50  0
 1 12 12772684  91780  17044 7839548    0    0 13524 13816 11702 12734  6  2 31 62  0
 0 16 12772684  93376  17128 7838004    0    0 15116 19734 10959 10439  7  1 35 57  0
 1 14 12772684  92484  17248 7837680    0    0 17196 28618 13858 14142  8  2 38 52  0
 0 16 12772684  94576  17356 7835768    0    0 15350 28964 12512 12977  8  2 34 56  0
 1 18 12772684  91028  17468 7820548    0    0 19348 25082 12310 11848  9  2 39 50  0
 1 17 12772684  92044  17564 7817360    0    0 15888 18124 9694 9973  7  2 27 64  0
 2 14 12772684  92860  17672 7828116    0    0 13068 30832 16004 17298  7  2 37 55  0
 2 13 12772684  91668  17764 7822268    0    0 18190 31188 11250 10441  8  2 38 52  0
 3 17 12772684  94876  17856 7818476    0    0 13588 41210 9978 9706  6  1 36 57  0
 1 19 12772684  90908  17924 7823984    0    0 15888 10090 9553 8981  6  1 31 61  0
 2 13 12772684  95992  18028 7816584    0    0 14098 15366 11883 11285  7  1 32 60  0
 3 12 12772684  93872  18180 7812352    0    0 24892 15680 16298 16121 11  3 30 56  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 12772684  92136  18344 7815160    0    0 21012 22846 17972 19461 10  2 36 51  0
 2 16 12772684  93120  18492 7812396    0    0 18452 34012 18562 18849  9  2 39 50  0
 0 24 12772684  92136  18596 7812040    0    0 15888 19222 13608 13706  7  2 39 53  0
 2 24 12772684  90872  18712 7812812    0    0 16150 32460 12568 13165  7  1 34 58  0
 0 22 12772684  91096  18788 7814444    0    0  9486 19960 10977 11099  5  1 34 60  0
 1 24 12772684  91832  18848 7808708    0    0 11914 21268 12061 12406  6  1 35 57  0
 1 21 12772684  91692  18968 7798736    0    0 11048 14610 15812 17045  8  2 21 69  0
 0 27 12772684  95504  19088 7793616    0    0 14484 14188 15356 15678  7  2 26 65  0
 1 24 12772684  91744  19240 7793616    0    0 20134 16644 15071 16067  8  2 21 69  0
 1 25 12772684  91124  19412 7796116    0    0 19278 26428 13354 13168  8  2 28 62  0
 1 32 12772684  90112  19488 7792716    0    0  6558 19260 10472 11222  4  1 27 68  0
 0 33 12772684  91840  19564 7791248    0    0 17012 41122 10977 9268  8  2 28 63  0
 1 19 12772684  93708  19672 7792964    0    0  9228 19260 10431 11323  4  1 31 63  0
 1 31 12772684  92708  19740 7788460    0    0 13326 19836 11701 11648  7  1 24 68  0
 0 32 12772684  97048  19828 7784796    0    0 11984 27164 12004 12589  6  1 28 64  0
 1 26 12772684  91592  19912 7792652    0    0 14058 23244 11961 13223  7  2 25 66  0
 1 31 12772684  92272  20004 7798436    0    0 14772 12850 12679 12358  8  2 20 71  0
 1 33 12772684  91108  20132 7791208    0    0 15230 19520 13386 14452  7  2 23 69  0
 2 29 12772684  91852  20248 7791388    0    0 13970 23400 16073 17770  7  2 26 65  0
 0 33 12772684  90796  20356 7792808    0    0 15024 20866 12247 12906  6  2 29 62  0
 0 33 12772684  90796  20440 7793660    0    0 11852 24086 14844 17718  6  1 34 59  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 31 12772684  91068  20536 7792344    0    0 10976 24596 12768 15251  5  1 29 64  0
 1 32 12772684  91276  20664 7800164    0    0 17866 30630 16545 17751  9  2 18 71  0
 1 32 12772684  91600  20748 7788548    0    0  9658 18990 9566 9688  5  1 27 67  0
 2 30 12772684  92336  20880 7753700    0    0 15124 23090 12971 13299  8  2 28 62  0
 0 33 12772684  90784  20952 7759852    0    0 12658 15126 12025 13455  6  1 21 72  0
 2 31 12772684  91280  21044 7758680    0    0 12742 15914 13649 15279  6  2 27 65  0
 0 32 12772684  91760  21100 7754412    0    0  8546 20194 8858 8684  4  1 39 56  0
 1 35 12772684  91644  21184 7751076    0    0  9994 30112 9084 9077  5  1 37 57  0
 0 35 12772684  92016  21220 7753288    0    0  4100 20222 5924 6178  2  1 35 62  0
 1 37 12772684  91148  21284 7751012    0    0  4870 30386 6961 7389  3  1 41 56  0
 0 39 12772684  90428  21352 7758248    0    0  7306 19006 10851 11966  4  1 49 47  0
 0 37 12772684  92304  21412 7746724    0    0 10914 30866 7644 7343  5  1 33 61  0
 0 33 12772684  91744  21512 7750724    0    0 13848 21542 8524 8594  6  1 37 56  0
 0 39 12772684  90752  21572 7749996    0    0  9640 31426 6052 5269  5  1 34 60  0
 0 38 12772684  91872  21628 7753936    0    0  5740 27718 7262 8157  3  1 37 59  0
 1 34 12772684  92012  21704 7749800    0    0  7326 20380 9371 10503  5  1 34 60  0
 1 38 12772684  91392  21764 7748368    0    0 13174 33392 6813 4937  5  1 26 68  0
 1 38 12772684  91152  21816 7750280    0    0  7688 30726 5830 6005  3  1 26 69  0
 1 38 12772684  90524  21864 7748904    0    0  8368 33546 6983 7199  3  1 30 66  0
 0 35 12772684  91152  21932 7749052    0    0  6168 16978 6662 7690  3  1 29 67  0
 1 37 12772684  91376  22028 7750132    0    0 14484  9454 9361 9703  7  1 40 52  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 34 12772684  92500  22084 7748464    0    0  8788 16494 7184 7734  4  1 20 75  0
 2 35 12772684  91260  22180 7751240    0    0 10826 24082 9922 10861  5  1 25 68  0
 1 38 12772684  91796  22232 7748608    0    0 12172 19142 5330 5593  5  1 24 70  0
 1 35 12772684  91804  22292 7754580    0    0  8204 22090 7430 8387  3  1 25 71  0
 0 37 12772684  90440  22352 7749588    0    0 11590 23028 7481 7931  5  1 42 52  0
 2 34 12772684  92432  22504 7748756    0    0  9888 20646 8505 8874  4  1 40 55  0
 1 39 12772684  90820  22744 7727296    0    0 10818 16974 10927 12586  5  2 36 57  0
 0 36 12772684  90944  22800 7724696    0    0  5638 25896 6147 6820  3  1 34 62  0
 0 38 12772684  90820  22848 7726412    0    0  6660 30332 6139 6337  3  1 38 58  0
 0 39 12772684  92028  22916 7722132    0    0  6166 26086 5526 5482  3  1 33 63  0
 0 41 12772684  91352  22980 7721932    0    0  8930 24874 5297 5664  4  1 32 63  0
 1 47 12772684  90732  23052 7719528    0    0  7434 31074 7372 7878  3  1 38 57  0
 1 42 12772684  91616  23128 7722924    0    0  7188 19674 7568 8894  3  1 44 52  0
 1 32 12772684  91204  23192 7726948    0    0  6984 18372 9525 10852  4  1 37 58  0
 0 36 12772684  91576  23256 7722820    0    0 12944 23448 7709 6954  6  1 31 62  0
 0 34 12772684  92120  23380 7735556    0    0  7180 21782 14956 17969  4  2 35 60  0
 0 41 12772684  90376  23456 7722292    0    0  7938 28302 10504 11420  4  1 19 76  0
 0 44 12772684  91384  23492 7718616    0    0  5252 30834 6527 6656  3  1 23 73  0
 0 44 12772684  90244  23568 7723996    0    0  6282 24986 10314 11523  3  1 12 83  0
 1 36 12772684  94964  23652 7719924    0    0  9996 29726 12567 13837  5  2 11 82  0
 3 35 12772684  91872  23768 7723696    0    0 12826 18734 10579 11699  6  2 24 69  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 35 12772684  94004  23976 7722660    0    0 13414 14678 10376 11381  6  1 18 74  0
 0 39 12772684  91076  24056 7719840    0    0  9004 17680 11587 12934  5  1 13 81  0
 1 39 12772684  91208  24156 7721668    0    0 17204 19804 9140 8879  7  1 21 70  0
 0 35 12772684  91316  24212 7718188    0    0  7430 24462 10107 11288  4  1 24 71  0
 0 38 12772684  92264  24308 7721876    0    0  9098 27242 13019 13645  5  1 33 61  0
 0 36 12772684  90788  24384 7724092    0    0  7822 33016 10797 12275  4  1 33 61  0
 1 40 12772684  90908  24400 7721968    0    0  4866 19976 7985 8228  3  1 35 62  0
 0 40 12772684 103716  24460 7723280    0    0  6428 13164 4428 4531  3  1 34 62  0
 1 37 12772684  91424  24600 7719784    0    0 15506 29288 14574 15215  7  2 28 63  0
 0 39 12772684  91468  24696 7721616    0    0 15898 31752 11470 12307  6  2 26 65  0
 1 38 12772684  98416  24760 7726344    0    0 13644 24972 7035 6358  6  1 20 73  0
 0 35 12772684  91064  24816 7713340    0    0  6788 25412 7529 7681  5  1 18 76  0
 0 42 12772684  91684  24892 7707264    0    0  8864 25326 8815 9152  4  1 23 72  0
 4 29 12772684  95496  24948 7723980    0    0  7248 28962 8649 10123  3  1 18 78  0
 0 36 12772684  92868  24960 7711656    0    0  4612 22918 7234 7312  3  1 22 75  0
 0 41 12772684  89636  24992 7711588    0    0  4618 17406 7201 7660  2  1 30 67  0
 0 40 12772684  91644  25048 7707260    0    0  2696 22380 4628 4510  2  1 32 65  0
 2 35 12772684  90544  25096 7712120    0    0  6756 21492 6824 6477  3  1 39 57  0
 0 34 12772684  91048  25124 7711488    0    0  7794 22420 7001 6975  4  1 34 61  0
 1 30 12772684  91428  25180 7713124    0    0  5380 28944 8970 9478  3  1 36 60  0
 0 35 12772684  93272  25232 7709220    0    0  8840 29934 6965 6773  4  1 27 68  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 38 12772684  91412  25292 7708028    0    0  9026 24580 6385 6503  4  1 16 79  0
 1 38 12772684  90528  25376 7708700    0    0 12558 26032 8310 7666  6  1 21 72  0
 0 37 12772684  96124  25400 7706516    0    0 11024 15816 10169 11171  5  1 22 72  0
 0 36 12772684  91688  25412 7714624    0    0 15248 15604 9443 10220  7  2 17 74  0
 0 35 12772684  93548  25472 7704972    0    0  9352 19474 7832 7995  5  1 10 84  0
 0 36 12772684  91184  25548 7707460    0    0 11086 27888 9518 9870  5  1 38 56  0
 4 29 12772684  92092  25640 7709000    0    0  6984 28054 10191 11656  4  1 39 56  0
 0 34 12772684  91200  25692 7711640    0    0  8198 20938 7964 8609  4  1 27 68  0
 3 29 12772684  95256  25756 7721904    0    0  9844 17430 8548 9502  4  1 22 72  0
 1 39 12772684  90228  25836 7721036    0    0 10212 31218 8392 8696  5  2  7 87  0
 5 33 12772684  97740  25872 7718668    0    0 11586 17108 6656 7204  5  1  1 93  0
 0 39 12772684  91264  25908 7707720    0    0  5128 27054 5692 5732  2  1  0 97  0
 0 34 12772684  93720  26008 7705124    0    0 12582 18540 9048 8349  6  1 10 83  0
 3 40 12772684  90380  26104 7710440    0    0 12424 26948 11986 12053  6  2 18 75  0
 1 37 12772684  92812  26148 7705876    0    0 16540 23400 5781 5475  6  1 39 54  0
 1 41 12772684  91564  26176 7704556    0    0 11252 26250 7549 7885  5  1 30 64  0
 2 37 12772684  99024  26272 7704648    0    0 10116 32454 9015 9543  5  1 21 73  0
 1 41 12772684  91188  26344 7701048    0    0  6286 24354 6700 7263  3  1 17 79  0
 0 37 12772684  91576  26396 7701156    0    0 10128 21866 4124 3642  4  1 17 78  0
 1 37 12772684  90708  26436 7701672    0    0  2562 21386 8444 9518  2  1 20 76  0
 1 36 12772684  90900  26504 7699528    0    0  6660 30694 8345 8881  3  1 28 67  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 39 12772684  90560  26568 7698720    0    0  6658 25978 9366 10367  3  1 39 56  0
 0 37 12772684  91044  26588 7701268    0    0  8690 28282 6653 6463  4  1 30 65  0
 0 39 12772684  90680  26656 7698800    0    0  9948 25362 9012 9181  5  1 33 61  0
 0 36 12772684  91920  26724 7701216    0    0  6546 19344 6936 6424  3  1 33 63  0
 0 38 12772684  92644  26828 7693732    0    0 12050 14854 8487 8688  5  1 40 53  0
 0 33 12772684  91404  26884 7700100    0    0  6006 21142 7779 8292  3  1 33 63  0
 0 39 12772684  92024  26944 7694896    0    0 10896  6056 5438 4888  4  1 31 64  0
 0 39 12772684  91264  27008 7696376    0    0  5270 24672 8752 9390  3  1 29 67  0
 1 37 12772684  91784  27088 7696272    0    0 13066 17630 9193 9447  6  1 26 67  0
 0 39 12772684  91076  27196 7696028    0    0 10782 30562 10169 10025  6  1 22 70  0
 0 36 12772684  91236  27248 7695620    0    0  9674 21174 8314 8829  4  1 20 74  0
 0 40 12772684  91484  27292 7687368    0    0  8776 25918 7350 7280  4  1 20 75  0
 2 40 12772684  90980  27360 7689612    0    0  7584 20224 6727 6933  4  1 13 83  0
 0 39 12772684  91244  27416 7693140    0    0  4970 23434 9684 10236  2  1 13 84  0
 0 36 12772684  91360  27464 7691756    0    0  8968 25998 8854 8423  4  1 17 78  0
 4 30 12772684  91764  27556 7693028    0    0 11434 22944 9378 10153  5  2 22 71  0
 0 35 12772684  91896  27636 7691344    0    0 16632 16304 7276 7076  7  1  9 83  0
 0 35 12772684  90540  27704 7693216    0    0  7300 30938 9938 10833  4  1 20 75  0
 0 39 12772684  90044  27796 7692648    0    0 14226 25758 8437 7448  6  1 21 72  0
 2 33 12772684  91036  27852 7693388    0    0  7574 24376 9256 10387  4  1 16 79  0
 0 38 12772684  92036  27908 7692636    0    0  9826 35390 6872 6553  4  1 26 69  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 38 12772684  91900  27996 7685212    0    0 19910 18996 6429 6767  9  2 18 72  0
 1 40 12772684  91140  28096 7692204    0    0  9486 26130 10452 12418  5  1 23 71  0
 1 38 12772684  90284  28180 7690184    0    0  9808 23142 8209 8636  4  1 25 69  0
 0 41 12772684  92144  28240 7685616    0    0 11600 24562 7499 7664  4  1 24 70  0
 0 41 12772684  91200  28296 7684764    0    0  5154 36384 11789 13535  3  1 24 72  0
 2 37 12772684  92080  28380 7681620    0    0  7966 22106 6885 6725  4  1 23 72  0
 0 39 12772684  91956  28452 7684188    0    0 10382 30276 10140 10049  5  2 22 72  0
 0 42 12772684  90716  28520 7685348    0    0 10314 28276 10070 10434  5  1 16 79  0
 1 34 12772684  91044  28576 7688232    0    0  8198 23256 8060 8415  4  1 24 71  0
 1 38 12772684  90556  28608 7687984    0    0 11788 20122 8815 9594  5  1 21 73  0
 4 41 12772684  89672  28712 7685456    0    0 14502 12084 9112 8120  6  1 17 76  0
 2 37 12772684  92432  28780 7681996    0    0 12428 18258 6295 6580  5  1 15 79  0
 0 39 12772684  92568  28844 7684184    0    0  9288 19616 10521 10782  5  1 12 82  0
 2 39 12772684  91356  28936 7683152    0    0 12180 19970 8469 8393  5  1 10 84  0
 1 42 12772684  91232  28988 7679332    0    0  7620 27184 9615 9921  5  1 13 81  0
 0 41 12772684  91232  29064 7679904    0    0  6918 23034 8363 9413  4  1  9 85  0
 0 40 12772684  91720  29160 7683196    0    0  9532 21464 8468 8694  4  1 27 68  0
 0 37 12772684 102460  29212 7685552    0    0  8006 28028 7319 6849  4  1 23 72  0
 0 43 12772684  91344  29276 7680136    0    0  3450 21114 7003 6852  2  1 24 73  0
 0 41 12772684  89996  29304 7683640    0    0  7174 22828 7593 8708  3  1 18 78  0
 0 42 12772684  91344  29384 7679108    0    0 10538 23750 10112 10314  5  1  8 87  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 44 12772684  91004  29448 7682380    0    0 12048 17046 3812 4120  5  1  8 86  0
 0 38 12772684  92492  29484 7682764    0    0  5124 18798 5639 5760  2  1 12 84  0
 0 42 12772684  90392  29564 7687188    0    0 12122 29958 8587 8815  5  1 13 81  0
 0 43 12772684  90720  29620 7683924    0    0  7896 20670 5267 5489  3  1  9 87  0
 1 43 12772684  90872  29696 7679108    0    0 11530 27664 8568 8693  7  1  8 84  0
 1 43 12772684  90504  29756 7679728    0    0  9360 21240 5557 4838  4  1 15 80  0
 0 40 12772684  90228  29820 7683992    0    0 12766 22496 8497 9345  6  1 17 76  0
 1 39 12772684  91772  29924 7675108    0    0 10772 25500 8063 8016  5  1 20 74  0
 2 31 12772684  91124  29976 7684032    0    0 10008 24304 7295 7899  5  1 30 64  0
 2 39 12772684  91012  30064 7676472    0    0 10252 36474 10008 10185  5  1 24 70  0
 0 42 12772684  90620  30112 7679348    0    0 10904 25096 5824 5141  5  1 10 84  0
 1 36 12772684  91628  30164 7680972    0    0  3562 19612 7472 8387  3  1 13 84  0
 1 38 12772684  90264  30276 7683944    0    0 12060 11684 9456 9587  5  1 17 77  0
 1 40 12772684  90392  30332 7682116    0    0 11190 11296 7224 6323  4  1 25 70  0
 1 42 12772684  90260  30460 7686040    0    0 18918 15486 8563 8761  7  1 23 69  0
 1 43 12772684  90136  30508 7677408    0    0  5600 17102 7291 7349  3  1 38 58  0
 0 45 12772684  91988  30548 7661828    0    0 10374 15998 5362 4450  6  1 32 61  0
 0 42 12772684  89740  30636 7679788    0    0  9618 27196 10630 11930  4  1 30 64  0
 0 41 12772684  91484  30708 7671720    0    0  9040 19324 7726 7677  4  1 21 74  0
 1 46 12772684  90228  30764 7667584    0    0  8200 18102 6653 6256  4  1 21 74  0
 0 39 12772684  91292  30820 7674864    0    0  7912 23476 11264 12321  4  1 20 74  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 45 12772684  91448  30880 7675732    0    0  9794 12356 4851 4116  4  1 15 80  0
 1 41 12772684  91440  30932 7671236    0    0  4870 27310 6534 6232  2  1 21 76  0
 0 43 12772684  92664  31000 7667372    0    0 12000 20300 5444 4380  5  1 26 69  0
 2 42 12772684  91640  31084 7671456    0    0 13138 24688 5954 5046  5  1 23 70  0
 0 49 12772684  92852  31128 7668908    0    0 10760 22626 5606 5478  4  1 14 81  0
 1 43 12772684  95760  31184 7675208    0    0  2588 17318 6601 7642  2  1 16 81  0
 0 48 12772684  91560  31228 7666176    0    0  6128 24474 6081 5870  3  1 13 83  0
 0 48 12772684  91508  31296 7664152    0    0  5896 22604 6638 6533  3  1 15 81  0
 0 44 12772684  99268  31340 7671320    0    0  4100 22960 7417 8615  2  1 17 80  0
 3 44 12772684  91576  31416 7673572    0    0  5384 24240 9319 9970  3  1 16 80  0
 3 39 12772684  94592  31488 7665876    0    0  9200 24482 8030 8719  5  1 30 63  0
 2 46 12772684  90528  31540 7664332    0    0  5932 31570 7321 7670  3  1 32 64  0
 2 44 12772684  90992  31580 7652316    0    0  9630 25450 5295 4688  4  1 36 59  0
 0 48 12772684  95692  31628 7662068    0    0  7180 26486 8785 9436  3  1 36 59  0
 1 45 12772684  90848  31680 7656088    0    0  7104 10460 6817 7121  3  1 25 71  0
 0 51 12772684 108096  31772 7647952    0    0  9226 28846 7346 7146  4  1 32 63  0
 0 49 12772684  91348  31860 7654092    0    0  7950 25298 9892 10415  4  1 25 70  0
 1 48 12772684 105636  31888 7651332    0    0  4228 26952 7000 7232  2  1 22 75  0
 3 41 12772684  91452  31940 7658500    0    0  3290 26092 10538 12084  2  1 32 65  0
 0 50 12772684  92452  31988 7648836    0    0  7432 28762 7798 7636  4  1 38 57  0
 0 50 12772684  92536  32060 7645808    0    0  5640 22818 7069 7662  3  1 29 67  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 48 12772684 108364  32108 7647700    0    0  5850 36792 6614 6724  3  1 20 77  0
 0 52 12772684  90844  32148 7651176    0    0  4524 26388 6704 7596  2  1 21 76  0
 0 54 12772684  91588  32176 7646272    0    0  8452 28004 5818 5249  4  1 23 73  0
 0 48 12772684  92232  32280 7657176    0    0  7592 26444 7917 8771  4  1 13 82  0
 2 52 12772684  93280  32356 7645700    0    0  3420 25052 9262 9520  2  1 23 74  0
 0 55 12772684  89972  32412 7647712    0    0  9996 30380 6256 5979  5  1 21 73  0
 1 53 12772684  96032  32452 7654604    0    0  6020 22720 6071 6849  4  1 16 80  0
 0 57 12772684  91064  32504 7655376    0    0  4056 27242 8964 9651  2  1 17 80  0
 1 53 12772684  89932  32580 7647528    0    0  8458 18004 7707 8081  4  1 16 79  0
 0 55 12772684  92040  32652 7640740    0    0  5570 30436 9838 10807  3  1 15 80  0
 0 55 12772684  91028  32712 7643888    0    0  5422 12536 8411 9575  3  1 24 72  0
 0 51 12772684  91284  32784 7641800    0    0  3732 18686 11508 12493  2  1 24 73  0
 3 47 12772684  92468  32828 7646988    0    0  8950 21020 16420 20109  5  2 10 83  0
 0 56 12772684  90176  32912 7653628    0    0 13152 28306 8345 8694  6  1 10 83  0
