procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 160500 15911620  11208 7555724    0    0 24102 41896 12752 10601 11  2 77 10  0
 0  2 160500 15815148  11308 7649356    0    0 15628 60814 10375 8532  8  2 81  9  0
 3  3 160500 15699316  11440 7764824    0    0 18482 51310 11335 9600  9  2 80  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2 160500 15574208  11548 7890380    0    0 20608 47210 11026 9628 10  2 76 11  0
 2  3 160500 15442280  11688 8022040    0    0 20908 47674 12823 11860 10  2 76 12  0
 0  2 160500 15291504  11840 8171408    0    0 23938 44604 13185 12883 11  2 74 13  0
 0  2 160500 15176184  11948 8288476    0    0 17172 64030 12296 11484  9  2 74 15  0
 1  3 160500 15027700  12104 8383964    0    0 21422 50834 13014 12962 10  5 67 17  0
 1  3 160500 14878760  12276 8533236    0    0 17786 45620 14659 16036 10  3 55 33  0
 3  1 160500 14712476  12436 8701068    0    0 20242 57208 15019 17021 10  3 71 17  0
 3  2 160500 14536024  12608 8877028    0    0 18966 42628 14841 17530 10  3 73 15  0
 1  2 160500 14363152  12764 9049864    0    0 21146 63086 15514 17573 10  2 75 12  0
 3  2 160500 14239796  12880 9173756    0    0 16014 49440 14928 15637  9  2 80  9  0
 2  2 160500 14098436  13008 9313936    0    0 19470 58022 15437 16654 10  2 78 10  0
 4  2 160500 13957520  13164 9453004    0    0 21274 51700 14867 15615 11  2 75 11  0
 3  5 160500 13745580  13388 9666464    0    0 36298 44706 15767 18314 17  3 64 16  0
 3  2 160500 13436540  13664 9932936    0    0 48932 20614 15068 18997 23  3 58 16  0
 3  4 160500 13134104  13980 10232880    0    0 53836 11544 15219 19777 24  4 52 20  0
 2  2 160500 12919220  14168 10449716    0    0 39438 43850 13038 15540 17  3 60 19  0
 3  2 160500 12736692  14336 10622900    0    0 33572 41000 11818 12719 16  3 61 20  0
 0  2 160500 12616776  14464 10741396    0    0 23710 45046 11318 10691 11  2 68 20  0
 1  3 160500 12502968  14572 10856228    0    0 19886 63702 10873 10045  9  2 71 18  0
 1  3 160500 12344132  14728 11014704    0    0 31906 36800 12212 11610 14  3 66 17  0
 4  3 160500 12136680  14888 11170672    0    0 32030 29276 12519 10225 15  3 70 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2 160500 12006480  15020 11300504    0    0 28554 50006 11165 9273 12  2 69 17  0
 4  4 160500 11869180  15172 11437724    0    0 26778 51310 13026 10762 13  2 71 13  0
 5  2 160500 11680444  15344 11625648    0    0 29212 41750 14226 13912 15  3 71 12  0
 3  3 160500 11476680  15548 11823524    0    0 31010 42836 13899 14282 15  3 68 14  0
 5  6 160500 11191380  15820 12108600    0    0 39490 31990 14196 19280 20  4 64 13  0
 5  7 160500 10923664  16088 12378124    0    0 41306 18594 13544 17929 20  4 62 14  0
 2  2 160500 10640812  16340 12625684    0    0 41322 16844 13238 17419 19  4 58 19  0
 4  4 160500 10437964  16584 12826884    0    0 38114 18808 12542 12944 17  3 60 21  0
 3  4 160500 10216856  16792 13042640    0    0 41106 21994 13928 14895 20  3 63 14  0
 0  5 160500 10093772  16912 13165788    0    0 21636 27126 11349 10368 10  2 75 14  0
 1  2 160500 10006096  17064 13256456    0    0 26660 61076 11897 10551 12  5 65 18  0
 2  7 160500 9840928  17236 13420588    0    0 27308 41600 11129 11529 13  2 59 26  0
 3  2 160500 9627144  17444 13633988    0    0 35980 30456 11471 14049 16  3 60 21  0
 1  3 160500 9315248  17724 13888380    0    0 43566 19612 13557 18334 21  4 56 19  0
 5  3 160500 9076540  17956 14124496    0    0 38444 38704 13646 17208 19  3 58 20  0
 3  3 160500 8913092  18140 14291748    0    0 28578 48532 13180 15184 14  2 69 15  0
 3  4 160500 8704552  18340 14488224    0    0 40368 43138 12405 15106 18  3 63 16  0
 2  4 160500 8476128  18560 14717060    0    0 44996 19920 12538 16642 21  3 60 17  0
 6  2 160500 8124440  18764 14935352    0    0 36876 27826 13397 17693 23  3 62 11  0
 1  2 160500 8133260  18868 15037920    0    0 14480 66540 10788 12092  7  2 79 12  0
 2  3 160500 7910872  19140 15261528    0    0 31408 36032 15711 19807 15  3 65 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  4 160500 7626292  19396 15544172    0    0 46382 29408 15578 20215 22  4 62 13  0
 4  5 160500 7329684  19692 15830576    0    0 40158 20354 16411 22770 21  4 56 19  0
 2  2 160500 7003848  20020 16154572    0    0 52492 24942 16395 23196 23  4 53 20  0
 4  5 160500 6674648  20336 16462232    0    0 56022 18842 15543 20246 26  4 51 18  0
 4  4 160500 6369384  20628 16767584    0    0 55356 16122 14066 21220 24  4 56 16  0
 0  4 160500 6096212  20876 17022184    0    0 51532 33174 12674 18114 25  4 55 16  0
 3  4 160500 5828884  21128 17290512    0    0 45358 17970 13624 19299 21  3 55 20  0
 2  4 160500 5530400  21424 17588356    0    0 54200 17758 14793 21316 25  4 55 16  0
 4  4 160500 5200332  21744 17908860    0    0 65686 11330 14042 20001 31  4 49 16  0
 6  3 160500 4881896  22072 18226268    0    0 59842 18392 14118 21703 28  4 47 21  0
 4  6 160500 4525388  22388 18561584    0    0 60886 12396 13372 20170 28  5 48 20  0
 2  3 160500 4149656  22724 18920100    0    0 65470 12664 14374 21273 31  5 45 19  0
 3  5 160500 3910188  23000 19159800    0    0 46756 24992 12099 16178 20  4 61 16  0
 4  5 160500 3625508  23324 19442132    0    0 56538 16628 12248 15578 27  4 50 19  0
 5  4 160500 3295688  23640 19767084    0    0 56022 20106 13692 18600 27  5 49 20  0
 4  2 160500 2978276  23936 20084152    0    0 56964 18352 11883 18418 26  4 54 17  0
 7  3 160500 2716380  24172 20324396    0    0 41644 34970 12073 16327 19  3 62 15  0
 2  3 160500 2479356  24432 20557036    0    0 49720 24120 11140 13344 20  3 55 21  0
 2  3 160500 2210144  24708 20811392    0    0 48954 18852 11557 14369 22  3 56 19  0
 2  5 160500 1911800  24980 21111504    0    0 52688 24388 13188 16917 24  4 57 14  0
 1  2 160500 1652764  25228 21370260    0    0 43156 30154 12989 16171 19  4 63 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  4 160500 1479832  25396 21527292    0    0 19502 54090 11249 13898 10  2 76 11  0
 2  3 160500 1293236  25560 21713680    0    0 31748 41756 10621 12736 15  3 68 14  0
 1  3 160500 1140748  25728 21866728    0    0 24732 53868 8151 11111 11  2 72 15  0
 1  2 160500 925224  25960 22081404    0    0 37288 33864 9187 13294 16  3 65 16  0
 1  3 160500 775068  26116 22211920    0    0 18076 63654 7415 9171  9  2 70 18  0
 7  4 160500 565148  26312 22421520    0    0 35782 45066 8878 13268 16  3 66 15  0
 1  3 160500 333780  26528 22652960    0    0 43662 26724 8548 14205 18  3 65 14  0
 2  2 160500 176172  26684 22810408    0    0 22936 54600 8007 12331 10  2 71 16  0
 2  6 160500 104244  26292 22862940    0    0 32272 50032 8477 12312 15  2 68 15  0
 2  3 160500 102896  26416 22862004    0    0 22906 48956 8146 8691 11  2 70 18  0
 5  2 160500 100456  26568 22864496    0    0 32412 49292 9972 10028 15  2 66 17  0
 0  3 160500 100472  26716 22862796    0    0 27166 44842 8869 9361 12  2 66 20  0
 2  3 160500  99356  26812 22845328    0    0 18968 72420 6621 6386  8  2 73 17  0
 0  2 160500  99240  26904 22846708    0    0 12688 51012 6522 6078  6  1 74 19  0
 0  7 160500  99736  26976 22845124    0    0  6972 58340 5417 5083  4  6 71 19  0
 1  3 160500  98232  27104 22845336    0    0 22508 44644 8220 7481  9  2 74 15  0
 0  3 160500 104848  27216 22840188    0    0 24498 30682 9327 9198 10  2 74 14  0
 3  3 160500  98260  27372 22846412    0    0 25370 33230 9242 9987 11  2 71 15  0
 2  3 160500 105096  27516 22831204    0    0 25598 25570 9667 11228 12  2 75 11  0
 1  2 160500 102244  27700 22833740    0    0 25630 32444 11825 12578 12  2 72 14  0
 1  2 160500 105328  27848 22830172    0    0 29986 26154 11606 11775 13  3 74 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3 160500 116040  27976 22817224    0    0 25370 43328 8145 7330 12  2 74 12  0
 2  2 160500 104624  28108 22804628    0    0 25116 42474 7497 7445 12  2 73 13  0
 0  2 160500  99804  28144 22807300    0    0  6532 65136 5014 5235  4  1 86  9  0
 0  3 160500 103400  28236 22802668    0    0 14518 58798 6825 5924  6  1 83 10  0
 0  2 160500  98324  28284 22807112    0    0  7022 66780 5736 6030  4  1 81 15  0
 0  2 160500 104864  28336 22801488    0    0  7818 65360 5849 5797  4  1 80 15  0
 1  2 160500 100272  28380 22807072    0    0  7816 32056 4501 4595  4  1 83 12  0
 1  2 160500 106108  28420 22802628    0    0  6914 39248 5044 5187  4  1 87  9  0
 0  3 160500  97428  28512 22811356    0    0 15636 33508 5813 7411  7  1 81 11  0
 2  3 160500  99212  28644 22807544    0    0 28322 31798 6614 8987 12  2 76 11  0
 1  3 160500  98272  28744 22802180    0    0 22552 37058 5859 7870 11  2 75 13  0
 1  2 160500 100644  28848 22797804    0    0 26006 51022 5773 7987 11  2 70 17  0
 1  2 160500 103872  28976 22793392    0    0 22814 39750 5998 7536 10  1 70 19  0
 1  4 160500  96928  29084 22801196    0    0 26420 49586 7328 9170 12  2 67 19  0
 2  2 160500 101268  29192 22798932    0    0 26756 34848 7548 9466 12  2 67 20  0
 0  4 160500  99436  29312 22773812    0    0 25908 38812 8086 9372 12  2 72 14  0
 1  3 160500  99420  29424 22773684    0    0 24832 52320 7855 7193 11  2 73 15  0
 2  3 160500 102456  29536 22771360    0    0 24858 45808 6219 7488 10  2 74 14  0
 1  2 160500 102844  29628 22769604    0    0 24600 46140 6471 7558 11  2 75 12  0
 2  5 160500 104952  29752 22767992    0    0 24732 51356 6613 7252 11  2 71 16  0
 1  2 160500 100240  29828 22764164    0    0 16914 63976 6356 6162  8  1 73 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 160500  99332  29900 22763072    0    0 12936 56402 7044 7988  7  2 80 12  0
 2  3 160500 105284  30016 22758440    0    0 15404 46158 8057 9789  8  2 79 12  0
 3  3 160500 105960  30124 22757560    0    0 12660 69970 8503 10768  7  2 79 12  0
 3  2 160500 104464  30252 22758148    0    0 24864 37574 7669 8853 10  2 71 18  0
 1  2 160500 106432  30420 22756456    0    0 29984 32726 8979 10637 14  2 71 13  0
 3  2 160500 101852  30580 22725988    0    0 29090 36928 8724 11128 13  3 74 11  0
 4  3 160500 104720  30760 22722568    0    0 34336 41768 10174 13762 15  3 63 19  0
 1  2 160500 105308  30940 22718812    0    0 28832 45590 8913 11618 12  2 71 15  0
 4  3 160500 102820  31116 22721904    0    0 26268 31564 10749 14478 12  3 73 12  0
 1  2 160500 101820  31312 22703132    0    0 31774 49628 10117 13090 14  3 72 11  0
 0  3 160500 103744  31452 22699384    0    0 21296 57902 7789 10435 10  2 74 14  0
 1  3 160500  99512  31672 22701584    0    0 21634 43900 10336 13860 10  3 72 15  0
 2  3 160500 102516  31860 22701416    0    0 27188 45694 10360 12551 12  3 72 13  0
 3  3 160500 100128  32092 22701000    0    0 23576 48360 13370 17911 12  4 69 15  0
 1  3 160500  99424  32256 22691108    0    0 20476 57972 11831 14534 11  3 71 15  0
 4  2 160500 104748  32416 22681752    0    0 22168 52506 9461 13338 10  2 69 19  0
 0  3 160500  98176  32592 22690452    0    0 19220 66224 11029 14661 10  2 72 16  0
 0  3 160500  99216  32760 22693084    0    0 23092 40804 11813 15324 11  3 71 15  0
 2  3 160500  97836  32988 22679512    0    0 34596 30672 12631 16078 17  3 65 15  0
 1  2 160500 111352  33160 22663160    0    0 34314 42876 12276 15638 20  3 64 13  0
 0  2 160500 103284  33336 22672620    0    0 24604 60794 10236 12872 11  2 74 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2 160500 102052  33548 22675896    0    0 35748 25898 12353 17449 16  4 60 20  0
 4  4 160500  98464  33740 22663344    0    0 27446 52406 12756 17600 13  3 70 13  0
 2  5 160500 101084  33976 22658248    0    0 43568 25284 11269 14654 19  3 63 15  0
 2  4 160500 105928  34184 22653596    0    0 43806 24936 8619 10843 19  3 59 19  0
 6  4 160500 103076  34416 22645208    0    0 53052 12896 8626 12439 22  3 52 23  0
 1  2 160500  97264  34584 22649920    0    0 41768 31414 6906 9636 18  2 58 23  0
 0  3 160500 103132  34712 22646680    0    0 23834 55162 5885 8078 10  2 75 13  0
 2  2 160500  99296  34824 22647284    0    0 25628 50750 5582 7491 11  2 74 13  0
 4  5 160500 104364  35004 22625316    0    0 37978 33846 7055 9562 16  3 69 12  0
 1  3 160500 102504  35144 22627556    0    0 35206 45160 6803 9399 14  2 69 15  0
 1  3 160500  98452  35288 22631064    0    0 37258 22082 6286 8953 15  2 64 18  0
 0  3 160500 105280  35440 22608868    0    0 31776 57946 7078 9834 15  2 67 16  0
 1  2 160500  97276  35600 22617880    0    0 30886 32450 6279 8398 12  2 69 16  0
 1  5 160500  97384  35820 22615796    0    0 36294 13418 10230 12898 17  3 57 23  0
 3  4 160500  98252  36008 22604804    0    0 33322 26434 10093 13433 16  3 63 18  0
 4  4 160500 104716  36248 22599328    0    0 50580 30850 10325 14345 21  4 59 16  0
 3  2 160500 105996  36428 22597272    0    0 37284 35290 9468 12438 16  3 66 15  0
 3  4 160500 103284  36628 22576724    0    0 35400 31282 9424 9640 16  2 70 12  0
 2  3 160500 102764  36780 22576460    0    0 33164 45142 10722 10944 14  2 70 14  0
 2  4 160500 101404  36956 22576328    0    0 35158 25290 12189 12131 15  3 69 14  0
 3  3 160500 102148  37148 22575624    0    0 36042 45838 12123 13757 17  3 66 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 160500 102720  37268 22565088    0    0 18686 47214 7951 9217  9  2 74 15  0
 0  2 160500 102360  37324 22565164    0    0 14222 72212 4712 5064  6  1 78 14  0
 0  2 160500  97152  37416 22571460    0    0 16408 48112 5706 5885  7  1 72 19  0
 1  3 160500 103276  37476 22565448    0    0 15116 56792 5681 6226  7  1 73 19  0
 1  2 160500  97696  37560 22571248    0    0 19988 57806 6328 6184  8  1 69 21  0
 2  3 160500 101036  37636 22567004    0    0 14378 58142 5025 4190  6  1 75 18  0
 0  2 160500 100632  37724 22567572    0    0 18168 57782 5826 5524  8  1 75 16  0
 1  2 160500 101868  37820 22555236    0    0 11532 58430 6203 6716  6  2 74 18  0
 2  3 160500  97156  37924 22559256    0    0 16808 67476 6363 6883  7  2 73 18  0
 1  2 160500 102836  38004 22553572    0    0  9072 66378 5034 5753  4  1 77 17  0
 0  2 160500 100628  38076 22555756    0    0  8714 62886 4853 5039  4  1 77 17  0
 1  3 160500 102596  38112 22554020    0    0  6536 63986 3638 3209  3  1 79 18  0
 0  2 160500 105376  38136 22550644    0    0  5382 65388 3644 3425  2  1 77 20  0
 0  2 160500 100544  38164 22556748    0    0  5380 64316 4485 4493  3  1 80 16  0
 0  2 160500  98248  38204 22558152    0    0  5638 64856 4929 5061  3  1 79 17  0
 1  3 160500  99628  38228 22557812    0    0  5380 76684 4862 4664  3  1 79 17  0
 1  2 160500 146060  38368 22508816    0    0  4616 66276 8826 11246  3  7 74 16  0
 1  3 160500  97468  38496 22557948    0    0  5538 60748 8088 10314  4  1 78 17  0
 0  3 160500 102180  38576 22552632    0    0  4462 59780 6544 7936  3  1 68 28  0
 0  2 160500 102880  38628 22550168    0    0  3976 78224 6055 7435  3  1 78 18  0
 0  2 160500 105484  38708 22547484    0    0  3330 75754 6481 8087  2  1 80 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 160500 100152  38760 22553344    0    0  2432 80252 6266 7802  2  1 81 16  0
 0  2 160500 109324  38832 22545204    0    0  5136 50112 4895 5484  3  1 79 17  0
 0  2 160500 100456  38888 22554904    0    0  6658 43610 6748 7749  4  1 78 17  0
 0  2 160500 102656  38960 22553396    0    0  4358 49252 8053 9661  3  1 79 17  0
 0  2 160500 103748  39024 22552180    0    0  6662 52482 7778 8667  4  1 79 16  0
 0  3 160500 101524  39048 22529716    0    0  3330 66474 5648 5640  3  1 78 18  0
 2  3 160500 100168  39132 22531292    0    0 13202 58014 6918 6117  5  1 76 18  0
 2  2 160500 100976  39288 22531100    0    0 27036 45116 9492 10169 11  2 69 18  0
 6  2 160500 100512  39380 22530840    0    0 14350 60164 9107 10183  7  2 75 17  0
 1  3 160500  99140  39452 22534596    0    0 14092 44350 8592 7921  7  2 74 18  0
 1  3 160500  96712  39544 22535556    0    0 22318 42106 7272 7286  9  1 69 20  0
 2  3 160500  99588  39672 22532908    0    0 20760 41708 7370 8797  9  2 69 20  0
 3  2 160500  97372  39796 22525852    0    0 25724 25202 7095 8990 12  2 68 18  0
 2  2 160500 101580  39856 22518132    0    0  7438 72132 5174 5619  3  1 79 17  0
 1  2 160500 101152  39944 22517408    0    0  5380 78326 7042 8202  3  2 77 18  0
 1  2 160500  97192  40020 22524136    0    0  3332 78752 6291 7604  3  2 80 15  0
 2  3 160500 100276  40112 22519660    0    0  4356 68286 6572 8424  3  2 80 15  0
 0  2 160500 101492  40204 22517812    0    0  3848 61598 6726 8432  3  1 79 17  0
 1  2 160500  97044  40256 22522580    0    0  3072 73542 5809 7233  2  1 81 16  0
 0  2 160500 105608  40332 22514616    0    0  5898 67832 6207 7741  3  2 75 20  0
 1  2 160500 106236  40404 22515180    0    0  5640 65648 6122 7102  3  1 78 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2 160500 101804  40424 22522448    0    0  2624 71362 4678 4659  2  1 81 17  0
 0  4 160500  98952  40484 22523120    0    0  8104 60512 4482 4234  4  1 75 20  0
 1  2 160500 105468  40564 22518268    0    0 21112 47684 6083 5340  9  1 74 16  0
 0  2 160500 104284  40628 22517376    0    0 13582 63312 4313 3939  6  1 80 13  0
 2  3 160500 103788  40680 22517936    0    0  8458 76868 4279 3689  4  1 78 17  0
 1  4 160500 106548  40744 22514076    0    0 12608 61236 5665 4474  6  1 78 15  0
 0  2 160500 104960  40800 22513048    0    0 11616 70744 5390 4603  5  1 78 17  0
 1  3 160500  99736  40868 22517720    0    0 14606 61538 5744 5378  7  2 75 17  0
 1  2 160500 102332  40952 22519160    0    0 14616 46090 5268 4613  6  1 75 18  0
 1  3 160500 101456  41056 22516188    0    0 23188 50402 7836 5366 10  2 76 12  0
 1  3 160500  99132  41144 22519476    0    0 21398 47360 6872 5909  9  2 76 13  0
 1  3 160500  99200  41260 22497484    0    0 27318 46520 9285 6958 13  2 73 13  0
 1  2 160500  98696  41396 22496864    0    0 28170 40336 8622 6144 12  2 71 16  0
 1  3 160500 101788  41488 22495412    0    0 18578 64982 6680 5264  8  2 73 18  0
 0  2 160500 103508  41608 22493264    0    0 11532 62268 8303 9222  6  2 82 10  0
 0  3 160500 103384  41700 22492996    0    0  8616 64472 6472 6842  4  1 79 15  0
 2  3 160500 101400  41792 22494384    0    0 12944 54748 8431 9232  7  2 80 12  0
 0  2 160500  98976  41880 22498516    0    0 13046 65362 8188 8519  7  2 79 13  0
 2  2 160500 100060  41936 22496308    0    0  7814 64048 7141 7228  5  1 86  8  0
 1  3 160500 220112  42068 22358032    0    0 16816 69610 10201 9582 13  2 74 11  0
 2  4 160500 104544  42204 22472428    0    0 23170 55890 9139 9511 10  2 75 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 160500 104668  42408 22473220    0    0 14588 53806 9254 11967  7  3 74 16  0
 0  3 160500 100428  42784 22477496    0    0  9712 47952 8674 11315  5  2 70 23  0
 3  3 160500 101544  43172 22476364    0    0  8864 35536 6336 7387  5  2 71 23  0
 1  3 160500  97196  43616 22480536    0    0  9444 47218 6715 7708  5  2 71 22  0
 2  5 160500  97056  44088 22482120    0    0 25272 27160 8671 8402 11  2 66 21  0
 4  3 160500 102736  44620 22458808    0    0 27968 20714 9762 11708 13  3 66 18  0
 0  2 160500 105356  44944 22451856    0    0 34442 22852 9208 8775 15  2 67 16  0
 3  4 160500 101140  45096 22455360    0    0 15660 58666 9059 10170  8 13 65 14  0
 2  2 160500 103256  45224 22452260    0    0 19960 33358 8118 9580  9  2 69 20  0
 2  6 160500  99396  45356 22459372    0    0 11542 55878 7841 10195  6  2 66 25  0
 0  3 160500 103232  45524 22451452    0    0 19248 60444 8305 10582  9  2 73 16  0
 3  4 160500  97480  45688 22436708    0    0 18686 45280 8839 11007 10  2 74 14  0
 0  3 160500 103416  45824 22430832    0    0 15634 67172 9385 10295  8  2 80 10  0
 1  3 160500 105036  45928 22428628    0    0 17836 28352 7296 6549  8  2 80 10  0
 0  2 160500  97208  46000 22440928    0    0 11768 35268 5265 5014  5  1 82 11  0
 1  3 160500 100060  46048 22436620    0    0  9224 57166 4723 3981  4  1 82 12  0
 1  2 160500 101440  46128 22435484    0    0  9482 55774 6836 6720  5  1 80 14  0
 0  2 160500  97100  46220 22439704    0    0 11536 67016 5993 6655  5  1 81 13  0
 1  2 160500  97820  46312 22439380    0    0 13324 59228 6921 7045  7  1 75 17  0
 0  2 160500 100828  46408 22437728    0    0  9226 60074 6798 7208  6  1 77 16  0
 0  2 160500 101324  46540 22427504    0    0 18968 43612 7977 8326  9  2 72 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 160500  99564  46588 22429804    0    0  9224 27358 4890 4514  4  1 83 12  0
 1  2 160500 101408  46684 22429272    0    0 11278 48958 6440 6172  5  1 82 11  0
 2  2 160500 103904  46776 22424692    0    0  9226 43244 6910 7561  5  1 78 15  0
 0  2 160500 102076  46872 22426844    0    0 14350 65706 6703 6551  7  2 78 13  0
 1  2 160500 106060  46988 22423432    0    0 11658 54522 7531 9209  6  2 77 15  0
 0  2 160500 101340  47112 22426628    0    0  9100 58112 8073 9766  5  2 81 12  0
 1  2 160500 104396  47220 22422172    0    0  7946 61270 6539 8036  4  2 83 10  0
 1  1 160500 102476  47248 22425376    0    0  5380 71042 3996 3868  3  1 88  8  0
 1  2 160500 100484  47344 22425536    0    0  9098 56652 6052 6552  5  1 80 13  0
 0  4 160500  99052  47440 22428532    0    0  8074 55680 6238 7037  5  1 77 17  0
 1  6 160500 103368  47604 22418772    0    0 25704 37214 7514 9575 12  2 62 23  0
 1  2 160500  96936  47756 22424216    0    0 27268 52480 7327 10073 11  2 65 21  0
 4  2 160500 100780  47948 22418972    0    0 38696 36374 7597 9242 16  2 59 23  0
 1  2 160500  96796  48112 22424636    0    0 17046 62092 9629 11922  8  2 71 19  0
 1  1 160500 104856  48244 22417460    0    0 13072 66846 9654 11831  7  3 81 10  0
 0  3 160500 100888  48412 22398784    0    0 18094 50164 10025 12212 10  3 77 10  0
 1  2 160500 100416  48476 22399204    0    0  7280 56894 6728 7780  4  2 84 11  0
 1  2 160500 118908  48552 22380288    0    0  8612 57716 7116 7976  5  4 79 12  0
 0  2 160500 106732  48616 22390788    0    0 11124 53578 4399 3848  5  1 80 14  0
