 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 8084.2      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13982.0      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13983.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 16682.0      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 3460729.5 15379136.0    0.0     32192.0 31445.3      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 5421941.3 15379136.0    0.0     37760.0 37290.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 5537286.0 15379136.0    0.0     39488.0 39306.1      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0   105264.9 5767232.0   0.0    15379136.0    0.0     48896.0 48817.8      1    0.060   0      0.000    0.060
961152.0 961152.0  0.0   105264.9 5767232.0 3295056.4 15379136.0    0.0     50432.0 50407.7      1    0.060   0      0.000    0.060
961152.0 961152.0  0.0   105264.9 5767232.0 4184702.6 15379136.0    0.0     50624.0 50447.5      1    0.060   0      0.000    0.060
961152.0 961152.0  0.0   105264.9 5767232.0 4891511.1 15379136.0    0.0     50624.0 50569.0      1    0.060   0      0.000    0.060
961152.0 961152.0  0.0   105264.9 5767232.0 5713451.7 15379136.0    0.0     50624.0 50597.9      1    0.060   0      0.000    0.060
961152.0 961152.0 137966.9  0.0   5767232.0 1154724.0 15379136.0    0.0     50624.0 50607.9      2    0.101   0      0.000    0.101
961152.0 961152.0 137966.9  0.0   5767232.0 1859781.9 15379136.0    0.0     50816.0 50633.5      2    0.101   0      0.000    0.101
961152.0 961152.0 137966.9  0.0   5767232.0 2619829.6 15379136.0    0.0     50816.0 50664.3      2    0.101   0      0.000    0.101
961152.0 961152.0 137966.9  0.0   5767232.0 3484425.2 15379136.0    0.0     50816.0 50681.3      2    0.101   0      0.000    0.101
961152.0 961152.0 137966.9  0.0   5767232.0 4247236.1 15379136.0    0.0     50816.0 50688.8      2    0.101   0      0.000    0.101
961152.0 961152.0 137966.9  0.0   5767232.0 4868880.2 15379136.0    0.0     50816.0 50713.9      2    0.101   0      0.000    0.101
961152.0 961152.0 137966.9  0.0   5767232.0 5623363.4 15379136.0    0.0     50816.0 50733.3      2    0.101   0      0.000    0.101
961152.0 961152.0  0.0   137294.4 5767232.0 936188.7 15379136.0    0.0     50816.0 50736.3      3    0.134   0      0.000    0.134
961152.0 961152.0  0.0   137294.4 5767232.0 1636261.0 15379136.0    0.0     50816.0 50741.7      3    0.134   0      0.000    0.134
961152.0 961152.0  0.0   137294.4 5767232.0 2412623.5 15379136.0    0.0     50816.0 50744.2      3    0.134   0      0.000    0.134
961152.0 961152.0  0.0   137294.4 5767232.0 3122986.7 15379136.0    0.0     50816.0 50765.2      3    0.134   0      0.000    0.134
961152.0 961152.0  0.0   137294.4 5767232.0 3845854.0 15379136.0    0.0     50816.0 50785.0      3    0.134   0      0.000    0.134
961152.0 961152.0  0.0   137294.4 5767232.0 4648174.3 15379136.0    0.0     50816.0 50785.7      3    0.134   0      0.000    0.134
961152.0 961152.0  0.0   137294.4 5767232.0 5329905.8 15379136.0    0.0     50816.0 50789.0      3    0.134   0      0.000    0.134
961152.0 961152.0 137319.6  0.0   5767232.0 526669.2 15379136.0    0.0     50816.0 50795.4      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 1205747.2 15379136.0    0.0     50816.0 50795.6      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 1845926.6 15379136.0    0.0     50816.0 50796.5      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 2590394.5 15379136.0    0.0     50816.0 50797.6      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 3346598.2 15379136.0    0.0     50816.0 50798.1      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 4063418.2 15379136.0    0.0     50816.0 50807.6      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 4683808.1 15379136.0    0.0     51008.0 50816.2      4    0.170   0      0.000    0.170
961152.0 961152.0 137319.6  0.0   5767232.0 5420731.4 15379136.0    0.0     51008.0 50817.8      4    0.170   0      0.000    0.170
155456.0 961152.0  0.0   136993.0 5767232.0 691469.1 15379136.0    0.0     51008.0 50818.7      5    0.206   0      0.000    0.206
155456.0 961152.0  0.0   136993.0 5767232.0 1362300.3 15379136.0    0.0     51008.0 50818.9      5    0.206   0      0.000    0.206
