procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 11 103880 15251592  32704 8486232    0    0 47284  4822 30559 18144 23  9 28 40  0
 5  9 103880 14995984  32984 8742492    0    0 54416     0 31978 20451 23 10 30 37  0
 5 10 103880 14743004  33312 8989744    0    0 48746     0 32740 21872 24 11 26 40  0
 7  9 103880 14499616  33632 9233060    0    0 49884     0 30774 19885 23 10 28 39  0
 5  9 103880 14274056  33916 9448232    0    0 47810     0 27681 16713 22  9 31 38  0
 1 14 103880 14130716  34204 9589968    0    0 32864  3914 20456 11415 14  5 35 46  0
 0 16 103880 14063792  34432 9657420    0    0 13338 15840 11625 5846  6  3 33 59  0
 0 22 103880 14035284  34928 9682492    0    0  5228 11642 5557 3279  2  1 21 75  0
 0 21 103880 14022772  35188 9695324    0    0  2492 31458 3038 1753  1  1 18 81  0
 0 23 103880 14010088  35568 9706512    0    0  1982 26796 3103 1774  1  1 26 72  0
 0 23 103880 13999160  35888 9717132    0    0  2396 27182 3184 1857  1  1 23 75  0
 0 22 103880 13975252  36172 9736644    0    0  3662 20692 4022 2180  2  1 31 66  0
 0 25 103880 13951348  36436 9759188    0    0  4028 19352 4728 2497  2  1 37 60  0
 0 25 103880 13927688  36812 9783184    0    0  4024 23384 5208 2648  2  1 31 66  0
 1 26 103880 13904140  37140 9807028    0    0  3984 16168 4904 2536  2  1 25 73  0
 0 27 103880 13881076  37544 9830464    0    0  3968 11318 4810 2441  2  1 15 83  0
 1 27 103880 13858020  37952 9852020    0    0  3718 36624 4757 2449  2  1 21 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 28 103880 13831232  38316 9877580    0    0  4336 10844 5505 2700  2  1 10 87  0
 0 28 103880 13810320  38640 9897828    0    0  3414 22894 4842 2260  2  1 19 78  0
 0 29 103880 13787492  39088 9920892    0    0  3540 30086 4645 2287  2  1 17 80  0
 1 29 103880 13762776  39320 9944120    0    0  3564 10444 5212 2600  2  1 11 87  0
 3 26 103880 13738820  39640 9968964    0    0  3854 24544 5079 2347  2  1  7 90  0
 2 25 103880 13700272  39912 10006900    0    0  5556 25892 7059 3387  3  1 18 78  0
 0 29 103880 13657884  40088 10044324    0    0  5842 20276 7206 3301  3  1 24 71  0
 2 28 103880 13619388  40132 10082520    0    0  5380 32924 6725 2973  3  1 23 74  0
 2 27 103880 13574432  40176 10127064    0    0  6404 39498 7949 3951  3  2 12 83  0
 2 25 103880 13523256  40256 10179144    0    0  7116 31980 8643 4391  3  2 28 67  0
 1 26 103880 13472936  40288 10228532    0    0  6532 31990 8352 4548  3  2 35 60  0
 0 27 103880 13416644  40356 10283584    0    0  7564 32054 9748 4945  4  2 27 67  0
 0 31 103880 13359336  40424 10339296    0    0  7626 32284 10070 4681  4  2 26 68  0
 0 32 103880 13303420  40480 10395524    0    0  6918 36004 9847 4655  3  2 29 66  0
 0 31 103880 13250408  40556 10450024    0    0  7052 28752 9307 4453  3  1 22 73  0
 0 34 103880 13197764  40608 10502028    0    0  6600 31586 9220 4292  3  1 29 66  0
 0 32 103880 13154188  40660 10546240    0    0  5190 33696 8054 3507  3  1 26 71  0
 0 32 103880 13111816  40688 10588416    0    0  5506 31652 7963 3122  2  1 20 76  0
 0 31 103880 13054080  40764 10644772    0    0  7178 32464 10232 4544  4  2 15 79  0
 0 34 103880 12994924  40824 10704428    0    0  6432 31356 9951 4555  3  2 26 69  0
 0 33 103880 12937244  40884 10760428    0    0  7474 31374 9491 4356  3  2 24 72  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 32 103880 12883532  40936 10815424    0    0  6404 38672 9624 3857  8  2 21 69  0
 0 35 103880 12829072  40992 10869196    0    0  6470 40166 9039 3638  3  1 16 80  0
 0 36 103880 12774964  41076 10921292    0    0  6228 19328 8563 3714  3  1 16 79  0
 0 35 103880 12727424  41124 10970080    0    0  5382 37534 8535 3552  3  1 19 77  0
 1 36 103880 12677612  41172 11019748    0    0  5380 34160 8346 3371  3  1 28 68  0
 0 37 103880 12627932  41224 11067928    0    0  5190 32604 8202 3332  2  1 35 62  0
 0 35 103880 12583732  41268 11113004    0    0  4614 38912 7930 3258  2  1 23 74  0
 0 34 103880 12540628  41320 11156024    0    0  4740 34986 7470 3305  2  1 15 81  0
 1 38 103880 12493660  41364 11202264    0    0  4534 39382 7853 3277  2  1 12 84  0
 0 38 103880 12445844  41420 11249792    0    0  4818 24856 8096 3256  2  1  5 92  0
 0 39 103880 12390812  41488 11304732    0    0  8532 26500 8409 3583  4  1 16 79  0
 1 38 103880 12346132  41532 11348992    0    0  4034 44288 7852 3146  2  1 18 79  0
 0 36 103880 12299808  41584 11396176    0    0  5452 36404 7758 3465  3  1 20 77  0
 0 39 103880 12252696  41648 11441736    0    0  4230 32426 7717 3398  2  1 16 80  0
 0 39 103880 12195124  41704 11499872    0    0  5380 47214 8898 3948  3  2  7 89  0
 0 40 103880 12142052  41764 11552460    0    0  4806 32528 8498 3505  2  1 17 80  0
 0 42 103880 12090624  41816 11602708    0    0  4234 30180 8470 3589  2  1 10 87  0
 1 41 103880 12012584  41932 11681140    0    0  9422 31564 10092 4623  4  2 12 81  0
 2 38 103880 11936600  42004 11755652    0    0  6732 38568 9922 4386  3  2 23 72  0
 2 41 103880 11863856  42068 11828356    0    0  5958 39594 9728 4282  3  2 29 66  0
 0 42 103880 11779064  42176 11910660    0    0 10214 19722 9723 4394  5  2 29 65  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 36 103880 11700424  42260 11988732    0    0 10678 32326 9009 4313  6  2 18 75  0
 0 40 103880 11633868  42308 12055532    0    0  7240 37326 8224 3783  3  2 15 80  0
 0 39 103880 11572348  42384 12116184    0    0  6214 26868 7911 3800  3  1 26 69  0
 0 41 103880 11519552  42448 12170052    0    0  5834 38078 7428 3342  3  1 22 74  0
 0 37 103880 11470072  42488 12220308    0    0  5506 31788 7046 3155  3  1 20 76  0
 0 40 103880 11419960  42528 12266836    0    0  4616 39196 7077 3204  2  1 22 74  0
 0 39 103880 11375436  42584 12313680    0    0  4744 33792 6687 3088  2  1 18 79  0
 0 40 103880 11326336  42656 12360644    0    0  4556 33202 6966 3038  2  1 16 81  0
 1 41 103880 11279384  42696 12406996    0    0  4034 40646 7027 3113  2  1 14 83  0
 0 41 103880 11231784  42724 12455688    0    0  4100 39294 7074 3127  3  1 12 84  0
 1 41 103880 11178612  42772 12509952    0    0  4804 37698 7608 3465  2  1  8 88  0
 0 40 103880 11106160  42856 12580924    0    0  6282 31832 8904 4213  3  2 12 82  0
 0 40 103880 11039792  42924 12646576    0    0  5768 25460 8676 3898  3  1 16 80  0
 0 42 103880 10977700  42972 12709908    0    0  5572 38998 8326 3731  3  2 31 65  0
 0 40 103880 10911084  43044 12777864    0    0  8778 22532 8277 3831  4  2 18 76  0
 0 41 103880 10856928  43088 12830912    0    0  5256 34890 7546 3370  2  1 24 73  0
 1 41 103880 10804604  43132 12885656    0    0  5250 39922 7539 3411  3  1 17 79  0
 0 40 103880 10755020  43184 12933224    0    0  4678 20906 7155 3226  2  1 23 74  0
 1 38 103880 10709540  43244 12978664    0    0  4612 39592 6666 2940  2  1 24 72  0
 1 38 103880 10651128  43296 13034620    0    0  4616 31622 7457 3496  2  1 19 77  0
 1 39 103880 10567292  43376 13119468    0    0  8394 32666 9652 4571  4  2 18 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 39 103880 10470128  43460 13199124    0    0  6274 42638 9346 4423  4  3 19 74  0
 0 41 103880 10393404  43552 13276204    0    0  7500 34704 9060 4372  4  2 15 79  0
 1 35 103880 10326128  43596 13342380    0    0  5190 34332 7993 3848  3  2 13 82  0
 0 38 103880 10257480  43684 13410032    0    0  5190 32312 8551 4206  3  2 17 78  0
 0 44 103880 10195360  43756 13473532    0    0  5384 39764 8342 3902  3  2 13 82  0
 1 43 103880 10134608  43808 13533768    0    0  3908 33278 8485 3831  2  2 19 77  0
 1 42 103880 10070936  43884 13597716    0    0  7498 38316 8428 3807  3  1 26 69  0
 2 45 103880 10017192  43936 13651944    0    0  4486 40262 8028 3433  2  1 24 72  0
 0 42 103880 9967904  44016 13701592    0    0  3274 33348 7547 3289  2  1 18 80  0
 0 45 103880 9905884  44056 13762032    0    0  8522 32914 8377 3878  4  1 15 81  0
 0 46 103880 9855116  44112 13811528    0    0  3804 41070 7924 3325  2  1 12 85  0
 0 45 103880 9799104  44212 13869784    0    0  7442 34618 8687 3919  3  1 13 82  0
 0 48 103880 9720428  44292 13946368    0    0  7152 32750 10482 4917  3  2 12 83  0
 0 47 103880 9655844  44356 14009244    0    0  5384 39412 9319 3866  3  1 17 79  0
 1 46 103880 9591244  44436 14075292    0    0  5512 33986 9185 3864  3  1 14 82  0
 1 48 103880 9530280  44496 14135236    0    0  5442 39690 8834 3837  3  1  8 88  0
 0 46 103880 9475328  44560 14190668    0    0  5320 42932 8053 3535  3  1 12 84  0
 0 49 103880 9417612  44616 14245568    0    0  5060 25764 8105 3667  2  1  4 93  0
 0 49 103880 9370228  44648 14296252    0    0  4226 33870 7742 3321  2  1  5 92  0
 0 49 103880 9325856  44712 14339360    0    0  4618 43352 7306 3083  2  1  7 90  0
 2 53 103880 9288920  44748 14376232    0    0  3522 29196 6636 2873  2  1  0 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 48 103880 9237832  44808 14428044    0    0  4810 24018 8234 3539  2  1  5 91  0
 1 47 103880 9161720  44868 14500732    0    0  6084 36070 10081 4252  4  2 11 83  0
 1 45 103880 9083144  44968 14579596    0    0  6604 39934 10220 4551  3  2 20 75  0
 2 47 103880 8995448  45044 14667312    0    0  7304 32278 10995 5050  4  2 24 70  0
 0 48 103880 8905924  45128 14757372    0    0  6726 27242 11587 5215  3  2 24 70  0
 0 49 103880 8821676  45220 14839460    0    0  6602 34030 10609 4691  3  2 20 75  0
 1 49 103880 8752032  45280 14909008    0    0  4896 34420 9555 3978  2  2 20 76  0
 0 50 103880 8683748  45376 14977700    0    0  6128 31746 9474 4170  3  2 10 86  0
 0 51 103880 8617936  45420 15043552    0    0  4546 34066 9645 4284  2  1  8 88  0
 0 50 103880 8562204  45472 15098232    0    0  3714 34604 8775 3496  2  1  4 93  0
 0 55 103880 8513420  45528 15147644    0    0  4610 41644 8212 3425  2  1  5 92  0
 0 51 103880 8450860  45600 15209888    0    0  4300 34442 8992 3719  2  2  8 88  0
 7 45 103880 8384348  45652 15275232    0    0  4738 34048 9419 4107  2  2 24 71  0
 1 52 103880 8362104  45752 15301980    0    0  6092 35904 13832 5815  3 18 13 66  0
 0 51 103880 8282772  45840 15379748    0    0  5638 27512 11810 5041  3  2 31 64  0
 1 53 103880 8207628  45924 15456108    0    0  6342 24614 11297 4701  3  2 22 73  0
 0 49 103880 8124920  46012 15537592    0    0  8980 34904 11216 4889  4  2 18 76  0
 0 54 103880 8058920  46096 15603064    0    0  5664 41842 10223 4728  3  2 18 78  0
 1 52 103880 7998376  46156 15662404    0    0  4588 19422 9529 3829  2  1 17 80  0
 0 48 103880 7953248  46204 15709888    0    0  4100 36986 8181 3468  2  1  8 88  0
 0 56 103880 7903692  46236 15756936    0    0  4292 27972 8140 3464  2  1  4 93  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 56 103880 7863940  46256 15796712    0    0  3392 41658 7244 3083  2  1  0 97  0
 1 53 103880 7799028  46312 15831372    0    0  2822 38218 7629 3182  7  2 31 60  0
 2 52 103880 7763716  46352 15867668    0    0  3522 29310 6867 3002  2  1 32 65  0
 0 46 103880 7694960  46444 15939532    0    0  5514 32222 10119 4709  3  3 17 78  0
 0 47 103880 7562684  46560 16071860    0    0 10952 26998 14452 7728  6  4 27 63  0
 0 49 103880 7436596  46684 16196756    0    0 13390 26052 13798 7254  6  4 19 71  0
 0 48 103880 7334900  46764 16296236    0    0  7110 41084 12131 5911  4  3 12 81  0
 1 53 103880 7238664  46888 16391600    0    0  7688 33392 11479 5791  4  3 23 71  0
 0 51 103880 7156100  46972 16474396    0    0  6412 31736 10379 4698  3  2 21 73  0
 0 55 103880 7076188  47028 16553884    0    0  6592 39844 10059 4542  3  2  5 90  0
 0 54 103880 6997352  47128 16633520    0    0  6790 35920 10176 4847  3  2  4 91  0
 0 49 103880 6899044  47224 16732656    0    0  7308 30802 11677 5494  4  3  8 85  0
 0 47 103880 6815500  47280 16816444    0    0  6402 29636 10562 5167  3  2 14 81  0
 0 51 103880 6736408  47396 16893764    0    0  6988 20970 10030 4723  3  2 13 82  0
 3 52 103880 6664232  47464 16965692    0    0  5154 45230 10474 4774  3  2 13 83  0
 0 54 103880 6595844  47524 17034656    0    0  5810 37828 10435 4845  3  2  8 87  0
 0 54 103880 6523416  47612 17106452    0    0  8648 32440 9939 4329  4  2  8 87  0
 0 50 103880 6463064  47676 17166420    0    0  5514 30028 8698 3735  2  1  2 95  0
 2 53 103880 6408812  47720 17217532    0    0  4484 33592 8028 3359  3  1  4 92  0
 0 52 103880 6358904  47764 17267644    0    0  4612 37932 7828 3293  2  1  0 97  0
 0 51 103880 6309244  47816 17317708    0    0  4482 38396 7818 3282  2  1  0 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 52 103880 6260960  47876 17365344    0    0  4064 31624 7807 3363  2  1  4 93  0
 0 52 103880 6216024  47928 17411136    0    0  4590 32716 7637 3227  2  1 19 78  0
 0 45 103880 6171280  47976 17457108    0    0  4040 38032 7181 3111  2  1 16 81  0
 0 45 103880 6122236  48016 17505920    0    0  4996 28862 7292 3248  2  1 13 84  0
 0 45 103880 6072808  48052 17555084    0    0  4804 27864 7139 3257  2  1  4 93  0
 0 44 103880 6030708  48108 17598296    0    0  4084 32562 6440 3073  2  1 12 85  0
 0 44 103880 5989960  48144 17639188    0    0  4114 20192 6325 2999  2  1 16 81  0
 0 47 103880 5956424  48188 17672780    0    0  2886 22506 5889 2845  1  1  4 94  0
 0 49 103880 5938844  48200 17689740    0    0  1986 28852 4309 2165  1  0  0 99  0
 0 40 103880 5928180  48208 17699976    0    0  1026 32572 3801 1964  1  1  1 97  0
 1 51 103880 5921588  48212 17706268    0    0   704 24746 3176 1854  0  0  4 95  0
 0 52 103880 5916616  48236 17711452    0    0   838 31128 2650 1752  0  0  1 98  0
 0 51 103880 5913752  48236 17714180    0    0   192 29138 1973 1600  0  0  4 95  0
 0 46 103880 5910968  48236 17716744    0    0   256 30198 1820 1697  0  0  0 99  0
 0 43 103880 5908560  48244 17719188    0    0   258 23202 1780 1628  0  0  0 99  0
 3 48 103880 5883740  48256 17744220    0    0  2176 51268 5632 2588  1  1  0 97  0
 1 48 103880 5829788  48292 17798956    0    0  5314 30078 8367 3521  3  1  1 95  0
 6 42 103880 5752908  48388 17875508    0    0  6918 34908 9423 4433  4  2  5 89  0
 1 41 103880 5669848  48484 17959784    0    0  8400 15820 10327 4987  4  3  9 85  0
 1 43 103880 5567860  48584 18061260    0    0  9608 17410 11561 6288  5  3 12 80  0
 0 45 103880 5457848  48696 18171404    0    0 10640 20308 13492 7455  5  3 23 69  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 39 103880 5361632  48768 18268672    0    0  9288 25742 11482 5746  4  3 18 75  0
 0 40 103880 5259248  48888 18371456    0    0  9870 24186 12263 6375  5  3 18 74  0
 1 10 103880 4990168  49160 18617088    0    0 22228 11124 41144 38429 16 25 16 43  0
 0  2 103880 4780816  49376 18820460    0    0 28958 33790 25841 22814 11  9 44 37  0
 6 12 103880 4518636  49632 19098220    0    0 16720 14652 43737 54515 15 18 32 35  0
 4 15 103880 4112552  50024 19501692    0    0 40356    18 60291 82616 22 23 18 37  0
 5 26 103880 3662168  50460 19943232    0    0 61528     2 57593 68086 31 24 14 30  0
 5 28 103880 3401120  50748 20204604    0    0 32744  1646 29208 28209 15 11  7 68  0
 3 33 103880 3294256  50848 20310596    0    0 11788 48454 13081 7553  5  3  4 87  0
 1 37 103880 3221764  50932 20376644    0    0 12050 22116 8621 4344  5  2  1 93  0
 0 35 103880 3172456  50996 20427084    0    0  5194 46250 7487 3467  3  1  8 88  0
 0 38 103880 3129460  51044 20469220    0    0  4118 33536 6469 3127  2  1 12 85  0
 0 39 103880 3091240  51072 20508924    0    0  4032 44822 6440 3135  2  1 12 85  0
 0 34 103880 3040008  51116 20555940    0    0  4674 38142 6759 3265  3  1 11 84  0
 2 39 103880 2993948  51184 20604884    0    0  5122 31078 6581 3359  3  1  4 92  0
 1 36 103880 2925744  51268 20674516    0    0  5964 30070 9114 4332  4  2  3 91  0
 2 35 103880 2824548  51360 20773264    0    0 11108 25954 11127 5638  6  3 10 81  0
 0 37 103880 2730972  51464 20866812    0    0  8758 31236 11460 6141  5  3  8 85  0
 0 36 103880 2639212  51572 20962752    0    0  9352 29746 11601 5831  5  3 12 81  0
 0 36 103880 2523324  51716 21076688    0    0 17120 24466 12474 6704  7  3  9 81  0
 0 35 103880 2437732  51800 21161404    0    0  9034 27164 9734 4847  4  3  5 88  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 34 103880 2357744  51884 21241884    0    0  9418 22188 9183 4649  5  2 15 78  0
 1 29 103880 2280640  51976 21319244    0    0  7238 26610 9353 5360  4  3 18 75  0
 5 28 103880 2203256  51236 21396320    0    0 21972  6166 22124 16358 12  8  7 73  0
 0 25 103880 2194020  51248 21397564    0    0 22046 39314 19003 13182 11  7 18 63  0
 2 28 103880 2196700  51352 21392228    0    0 15886  6336 17917 13070  8  6 19 67  0
 2 27 103880 2193088  51452 21396340    0    0 17554 39648 19637 13995  9  6 10 75  0
 1 28 103880 2172560  51592 21415676    0    0 17224 13592 16362 10303  9  4  7 80  0
 2 27 103880 2171816  51708 21416320    0    0 17632 32734 15108 9418  9  4 21 66  0
 3 27 103880 2176060  51812 21411388    0    0 13006 28302 12776 7026  7  3 15 75  0
 1 30 103880 2162936  51920 21426288    0    0 14674 23706 10734 5841  6  3  7 84  0
 1 27 103880 2173548  51956 21415456    0    0  7242 31646 7103 3632  3  2 10 84  0
 0 27 103880 2153376  52016 21427876    0    0  7176 39830 6695 3458  4  2 15 79  0
 1 27 103880 2152132  52088 21429412    0    0  9484 24230 6710 3552  4  2 23 71  0
 2 26 103880 2154940  52152 21425600    0    0 10444 27206 9451 4892  5  3 16 77  0
 1 28 103880 2153324  52228 21427212    0    0 11874 39080 10461 5111  6  3 23 68  0
 1 26 103880 2143244  52308 21438056    0    0 11380 12242 10081 4877  6  2 16 76  0
 0 26 103880 2137780  52380 21443172    0    0 10722 25756 9165 4648  5  2 17 76  0
 0 27 103880 2144504  52424 21435944    0    0  9134 22246 8099 3949  4  2  8 85  0
 2 30 103880 2136868  52492 21443788    0    0  9250 25032 7394 3729  4  2  7 87  0
 1 29 103880 2147956  52544 21432876    0    0  7286 21890 6027 3130  3  1  9 87  0
 2 25 103880 2135832  52580 21446828    0    0  4738 33726 4754 2527  2  1 12 85  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 23 103880 2126456  52644 21454076    0    0  7204 29114 5435 2869  3  1 17 78  0
 0 26 103880 2140820  52704 21441824    0    0  9402 29746 7641 3593  9  2 15 73  0
 0 26 103880 2112936  52744 21468332    0    0  7428 25628 6609 3229  3  2 22 73  0
 0 24 103880 2058604  52816 21517164    0    0  7176 23866 6185 3082  4  2 11 83  0
 2 25 103880 2056736  52860 21518720    0    0 10316 34694 7553 3928  5  2 18 75  0
 1 26 103880 2043984  52920 21532940    0    0  9156 20164 6846 3508  4  2 19 75  0
 0 24 103880 2007612  53000 21569320    0    0  9196 21344 7527 4752  4  2 21 72  0
 1 20 103880 1982652  53040 21595336    0    0  7086 12764 6598 3409  3  1 21 74  0
 1 23 103880 1981784  53100 21596620    0    0  6728 18046 5791 3014  3  1 30 66  0
 0 26 103880 1998880  53112 21576560    0    0  3456 28872 4239 2219  2  1 28 70  0
 0 28 103880 1988952  53120 21587084    0    0  1536 36194 3038 1710  1  1 15 83  0
 0 27 103880 1998400  53128 21575888    0    0  1026 25968 2480 1547  0  0 13 86  0
 0 28 103880 1993236  53140 21581836    0    0  1158 40636 2375 1536  1  0 16 83  0
 0 28 103880 1988516  53148 21585712    0    0   578 25224 1896 1444  0  0  9 90  0
 0 31 103880 1985920  53156 21588944    0    0   474 35500 1791 1376  0  0  4 95  0
 1 33 103880 1994820  53232 21580904    0    0 11120 19514 11989 9285  7  5 10 78  0
 0 25 103880 1995356  53392 21581220    0    0 23510     0 14510 9356  9  5 28 58  0
 1 28 103880 1971188  53452 21602248    0    0  6154 58168 6673 2936  3 10  9 78  0
 3 29 103880 1939136  53556 21635712    0    0 14824 23234 12732 7461  7  4 16 73  0
 1 25 103880 1931880  53696 21640048    0    0 19900  5336 17173 11671 11  5 19 64  0
 3 30 103880 1934236  53820 21635544    0    0 16424 37558 14862 10474  8  5 14 73  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 24 103880 1937988  53940 21632420    0    0 17660 10182 14274 9413  9  4 10 77  0
 2 22 103880 1932896  54056 21636200    0    0 14740 39630 13392 7861  7  4  9 81  0
 2 32 103880 1914828  54148 21655780    0    0 12238 20804 10595 5832  6  3 12 79  0
 1 27 103880 1918668  54208 21649952    0    0  9992 21964 8871 4560  5  2 14 79  0
 1 21 103880 1914276  54344 21657028    0    0 16660 21048 14093 9454  8  6 18 68  0
 2 31 103880 1913464  54496 21650464    0    0 22622 29606 17073 11947 11  6 21 62  0
 1 19 103880 1910652  54632 21654512    0    0 18448  7008 14935 10420  9  5 15 70  0
 1 18 103880 1912616  55036 21650732    0    0 18698 13362 14929 10207  9  5 17 69  0
 3 18 103880 1915504  55620 21646420    0    0 19074  6066 13359 8720  9  4 28 58  0
 2 20 103880 1908092  56176 21656432    0    0 20702  6130 17704 12691 10  6 20 63  0
 0 21 103880 1910904  56756 21649328    0    0 19788     0 14682 9339 11  5 17 68  0
 4 14 103880 1894268  56968 21661324    0    0 18294 33344 10327 6848  8  4 27 61  0
 3 15 103880 1900620  57056 21657708    0    0 16208 20002 13444 8922  8  4 31 57  0
 0 16 103880 1902220  57168 21652824    0    0 16786 33586 13401 8487  8  4 27 62  0
 3 16 103880 1897676  57304 21658680    0    0 18850 10154 11861 7843  9  4 28 59  0
 2 16 103880 1871456  57400 21685684    0    0 13454 41238 10883 6822  7  3 32 59  0
