procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 183708 452680   7752 21891724    0    0 17036  8042 8381 7047  7  1 83  9  0	
 3  0 183708 367948   7752 21970824    0    0 13182     0 7845 7478  6  1 92  1  0	
 0  1 183708 284868   7764 22046704    0    0 12418 45156 8352 7583  6  2 90  3  0	
 1  1 183708 217784   7776 22112040    0    0  8834 83294 7181 6677  5  1 85  8  0	
 0  2 183708 228472   7772 22102224    0    0  9602 82692 7677 7466  5  1 84 10  0	
 9  2 183708 2508900   7760 19839836    0    0  4550 102524 8607 6935 18  5 30 47  0	
 2  2 183708 2370864   7760 19971712    0    0 28052 28162 12049 10286 18  2 68 13  0	
 2  2 183708 2238184   7856 20103940    0    0 27520 24576 11228 10420 11  2 79  8  0	
 1  2 183708 2113928   8440 20230928    0    0 27052 13498 11304 10879 11  2 75 13  0	
 3  3 183708 1980224   8448 20361464    0    0 27460 43268 11962 11571 11  2 74 13  0	
 0  1 183708 1967764   8440 20359576    0    0 21062 26984 12284 11623 11  3 75 12  0	
 4  1 183708 1850832   8452 20475016    0    0 22466 43288 9214 8874  9  2 79 10  0	
 2  2 183708 1685168   8452 20638932    0    0 32384 16384 13327 13780 14  2 73 11  0	
 5  6 183708 1522968   8468 20803544    0    0 33504 21668 11554 10973 14  2 69 15  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  3 183708 1967604   8296 20351556    0    0 27714     0 14556 14497 15  4 64 17  0	
 3  3 183708 1770772   8312 20540708    0    0 36858 43290 14881 15775 18  3 66 13  0	
 4  2 183708 1661388   8316 20650696    0    0 25412 28454 9116 9084 10  1 78 11  0	
 2  1 183708 1500752   8328 20809028    0    0 24516 44292 12930 13726 11  2 77 10  0	
 3  1 183708 1328376   8340 20979940    0    0 22594 42768 14645 16426 10  3 78  9  0	
 5  2 183708 1244536   8352 21064200    0    0  9026 88404 7914 9001  5  1 85  9  0	
 0  1 183708 5237016   7540 17109624    0    0 14338 61722 17723 15760 31  6 49 14  0	
 1  1 183708 5105360   7544 17242512    0    0 16132 56322 10905 11459  8  2 82  8  0	
 5  3 183708 5059488   7556 17287856    0    0  6146 81736 5688 5180  3  1 87  9  0	
 5  2 183708 4901984   7564 17446128    0    0 31648 22362 13443 13532 13  2 72 13  0	
 3  2 183708 4707544   7564 17639984    0    0 37762  7930 15200 15449 16  3 66 15  0	
 2  3 183708 4695084   7560 17638812    0    0 32322 17974 13304 15622 15  3 63 19  0	
 1  3 183708 4495592   7560 17839204    0    0 42032  8192 14546 16506 17  2 58 22  0	
 6  4 183708 4304204   7560 18028712    0    0 37826 16384 14344 16233 16  2 64 18  0	
 4  9 183708 4123372   7572 18204136    0    0 32130 37584 13968 14766 15  3 44 39  0	
 1  1 183708 4055392   7584 18260896    0    0 12354 90688 7327 6342 10  2 50 38  0	
 5  5 183708 3950116   7604 18368700    0    0 15810 32622 7770 8075  7  1 82  9  0	
 2  4 183708 3709812   7604 18606568    0    0 43520 39426 14703 14855 18  3 68 11  0	
 1  1 183708 3510040   7604 18804428    0    0 42818 10148 12378 11985 18  2 65 15  0	
 7  3 183708 3507604   7588 18789012    0    0 28608 14550 10151 10810 13  3 73 11  0	
 6  2 183708 3336104   7588 18963784    0    0 32106   762 10726 11528 13  2 74 12  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 183708 3172580   7604 19120740    0    0 35006 41852 13316 10676 14  2 65 20  0	
 3  3 183708 3046464   7620 19243768    0    0 24994 24724 12397 9469 11  1 74 14  0	
 1  3 183708 2905028   7620 19373204    0    0 20384   422 14268 10942 10  2 80  8  0	
 2  0 183708 2812624   7636 19463648    0    0 14594   438 10801 8197  7  1 89  3  0	
 1  1 183708 2641512   7640 19627916    0    0 21826 65684 16197 13385 10  2 77 11  0	
 1  2 183708 2511436   7652 19756384    0    0 17382 46494 12574 11370  8  2 80 10  0	
 1  3 183708 2406680   7664 19860072    0    0 12674 64310 8879 8965  6  2 82 10  0	
 6  3 183708 2190036   7664 20073068    0    0 31298  8646 16888 17516 13  3 73 11  0	
 0  1 183708 5536932   7596 16738828    0    0 22210 54408 11269 8777 28  5 53 14  0	
 3  5 183708 5364696   7600 16912788    0    0 26114 27032 12217 14480 12  2 77  9  0	
 2  2 183708 5179812   7608 17097584    0    0 39616   240 12451 12751 15  2 73  9  0	
 3  4 183708 5019976   7616 17257888    0    0 34500  5828 12329 10919 14  2 75  9  0	
 1  1 183708 4901136   7624 17347748    0    0 18754 61750 8694 6914  8  2 81  9  0	
 2  2 183708 4765828   7644 17483044    0    0 28676 44052 12416 10277 12  2 72 14  0	
 3  3 183708 4586864   7644 17661600    0    0 40676  8896 13655 12240 16  2 65 17  0	
 2  2 183708 4492996   7664 17756488    0    0 16514 59564 7941 7583  7  1 79 12  0	
 4  2 183708 4300260   7664 17938444    0    0 38144  8930 12971 13361 16  2 71 10  0	
 2  2 183708 4102184   7664 18136560    0    0 39296  8914 16073 17198 16  2 70 11  0	
 4  2 183708 3865088   7680 18374356    0    0 38086  6412 17685 18874 17  3 66 14  0	
 2  5 183708 3709500   7688 18529244    0    0 24002 45526 17420 16439 11  2 78  9  0	
 0  1 183708 3533940   7700 18682292    0    0 30208 21572 14737 14850 13  3 76  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3 183708 3391580   7708 18820920    0    0 23234 43986 14122 14397 10  2 78 10  0	
 2  1 183708 3216748   7708 18993328    0    0 27520  8676 17618 18614 12  2 77  9  0	
 4  2 183708 3123004   7724 19088428    0    0 16642 34112 10858 10403  7  2 83  8  0	
 1  1 183708 3009164   7732 19196980    0    0 13360 101948 13011 12910  6  2 82 10  0	
 2  2 183708 2859240   7744 19344168    0    0 20354 31278 16409 15595  9  2 75 14  0	
 1  1 183708 2810864   7748 19392628    0    0  7426 61730 7312 6408  3  1 86  9  0	
 1  2 183708 2814976   7700 19367560    0    0 11780 107846 16902 13251 30  4 56 10  0	
 0  2 183708 2709452   7712 19472068    0    0 11074 71442 11714 11280  5  2 85  8  0	
 3  3 183708 2625008   7724 19555420    0    0 10434 64194 10620 9935  5  2 85  8  0	
 1  2 183708 2497956   7732 19678664    0    0 22848 24922 13929 12105 10  2 79 10  0	
 4  2 183708 2414116   7744 19761088    0    0 12994 51678 10975 9376  6  2 80 12  0	
 1  3 183708 2300376   7752 19872528    0    0 20930 44358 10951 9409  9  2 80 10  0	
 1  2 183708 2174640   7760 19996320    0    0 20544 32750 13541 12085  9  2 81  8  0	
 1  2 183708 2300984   7716 19858008    0    0 16834 47838 10951 7615 19  2 63 16  0	
 1  1 183708 2193476   7728 19963660    0    0 18626 20562 9770 9243  8  2 82  8  0	
 0  2 183708 2085404   7748 20067864    0    0 11272 83232 12106 11006  6  2 82 10  0	
 3  2 183708 1962976   7752 20188980    0    0 23106 49650 11457 10691  9  2 75 14  0	
 4  3 183708 1793692   7768 20354228    0    0 23170 44002 14639 15678 11  2 77 10  0	
 2  1 183708 1669948   7772 20474808    0    0 17346 60384 12612 12319  8  2 78 12  0	
 1  2 183708 1533136   7784 20619220    0    0 18434 51008 14286 18281  9  2 75 14  0	
 1  3 183708 1704932   7704 20430100    0    0 26432 25192 17872 19235 24  4 53 18  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  4 183708 1562984   7708 20574032    0    0 21632 19924 14462 16333 10  2 75 13  0	
 1  2 183708 1440620   7728 20692744    0    0 19778 66490 10804 9656  8  2 80 10  0	
 2  1 183708 1286968   7736 20841728    0    0 22660 60962 14174 14094 10  2 77 12  0	
 0  1 183708 1134936   7752 20990088    0    0 10626 68296 18534 21008  7  2 83  8  0	
 1  1 183708 1080740   7760 21044316    0    0  4740 69826 7070 7514  2  1 88  8  0	
 2  2 183708 938900   7772 21175908    0    0  6660 104636 14429 17763  5  3 84  9  0	
 6  1 183708 769532   7784 21341176    0    0 15290 57266 16734 19442  8  2 79 11  0	
 6  1 183708 3399056   7756 18703696    0    0  8980 80784 14314 13310 20  5 67  8  0	
 1  2 183708 3201872   7768 18899380    0    0 21122 39398 19806 23718 11  3 75 11  0	
 0  1 183708 3023188   7768 19077556    0    0 19712 41854 18760 22215  9  3 78 10  0	
 3  2 183708 2844164   7780 19258804    0    0 17090 46978 19674 23725  9  3 78 10  0	
 3  1 183708 2673904   7796 19427980    0    0 14916 66458 18711 22332  8  3 77 13  0	
 1  2 183708 2501328   7800 19601248    0    0 13634 60958 18054 28987  7  3 75 14  0	
 5  1 183708 2329480   7812 19772040    0    0 20420 29582 15820 21878  9  2 74 14  0	
 3  8 183708 2161412   7824 19927032    0    0  9156 70428 13665 15692 10  3 75 13  0	
 2  1 183708 2064484   7836 20026340    0    0  4996 112724 14249 14144 33  2 45 20  0	
 0  1 183708 1917568   7848 20173744    0    0 13762 56568 12823 13825  7  2 80 11  0	
 0  1 183708 1867620   7852 20221388    0    0  4930 84482 6283 5838  3  1 87  9  0	
 1  1 183708 1815788   7872 20275360    0    0  6148 78938 5704 5472  3  1 87  9  0	
 1  1 183708 1734956   7876 20356700    0    0  9730 76246 7264 7570  5  1 86  9  0	
 0  1 183708 1634128   7880 20457312    0    0 21828 34098 8104 7120  9  1 75 14  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 183708 1529588   7892 20564248    0    0 20416 28642 7926 7437  9  2 80 10  0	
 9  5 183708 1325732   7900 20767148    0    0 30658 43332 12672 14815 13  3 73 11  0	
 1  1 183708 1350552   7888 20736120    0    0 34880 17026 13654 14025 16  3 69 12  0	
 1  3 183708 1094740   7892 20989188    0    0 28992  7916 16366 20410 13  3 73 11  0	
 4  3 183708 829132   7892 21246196    0    0 39682   434 15234 17854 16  3 72  9  0	
 0 11 183708 1280972   7812 20781144    0    0 29442 60598 10996 10102 12  4 72 13  0	
 4  2 183708 1279876   7808 20757912    0    0 19602 59928 14684 14340 19  3 44 34  0	
 1  1 183708 1172344   7820 20864132    0    0 21636 36300 10097 9639  9  2 77 12  0	
 1  1 183708 1104268   7824 20935452    0    0 11072 45398 8215 7618  5  1 85  9  0	
 1  1 183708 976276   7832 21058284    0    0 23130 54108 10985 9995 10  2 78 11  0	
 1  3 183708 899136   7848 21135244    0    0 14594 53380 8068 6369  6  1 81 11  0	
 8  1 183708 824008   7860 21209784    0    0 13762 69460 7586 6298  6  1 82 10  0	
 2  0 183708 724072   7872 21307704    0    0 15042 52318 10907 10187  7  2 81 10  0	
 1  1 183708 1005268   7872 21019084    0    0 12548 71040 9090 7071  8  2 80 10  0	
 0  2 183708 954932   7884 21068416    0    0  7554 72524 5957 5308  4  1 86  9  0	
 1  1 183708 896760   7896 21124016    0    0  8610 72602 6333 5694  4  1 85 10  0	
 0  1 183708 796576   7900 21223932    0    0 18368 40484 9199 8515  8  1 81 10  0	
 2  2 183708 621712   7912 21393924    0    0 28738 20786 11381 13370 12  2 70 16  0	
 1  3 183708 443400   7912 21568576    0    0 27584 16900 11968 14899 12  2 69 16  0	
 2  9 183708 337128   7916 21648856    0    0 24706 29832 13913 18945 13  5 66 16  0	
 0  1 183708 240864   7936 21743336    0    0  7782 65780 10589 10804 16  2 69 13  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 183708 256736   7792 21722060    0    0 22530 49464 13849 15210 10  3 78  9  0	
 2  3 183708 269648   7780 21710424    0    0 28316 22232 13370 13611 12  2 75 10  0	
 0  2 183708 261108   7784 21720636    0    0  8704 61626 4890 4795  4  1 86  9  0	
 1  1 183708 247956   7780 21735276    0    0 28036   552 10353 11160 11  2 78  9  0	
 2  4 183708 246088   7432 21734404    0    0 19332 61758 11770 12239  9  2 78 11  0	
 0  3 183708 707524   6384 21261184    0    0 17994 50650 16869 14168 33  5 53 10  0	
 1  1 183708 607084   6396 21359532    0    0 11762 59836 9628 9732  5  2 82 12  0	
 3  1 183708 531584   6400 21434212    0    0 12604 64720 7914 6651  6  1 83 10  0	
 2  1 183708 452224   6404 21516932    0    0  9536 28970 8136 8201  5  1 85  9  0	
 2  3 183708 293300   6428 21669248    0    0 18456 89022 11893 12765  9  2 78 11  0	
 0  1 183708 242468   6428 21714476    0    0 20672 41654 10853 9388  9  2 79 10  0	
 1  4 183708 246048   6448 21709256    0    0 19522 47756 12171 13801  9  2 80 10  0	
12  2 183708 777236   6408 21179916    0    0 21056 50244 17275 13216 33  4 54  9  0	
 1  2 183708 682976   6412 21270088    0    0 16694 61292 9247 7995 12  2 74 12  0	
 1  1 183708 604128   6432 21348248    0    0 10786 64264 6948 7795  5  2 84  9  0	
 2  3 183708 465752   6436 21486400    0    0 20822 45470 12252 11347  9  2 77 11  0	
 1  4 183708 389384   6448 21562768    0    0 14336 49472 7871 7415  6  1 82 12  0	
 1  1 183708 301088   6460 21649912    0    0  8772 66556 9032 9765  4  1 83 11  0	
 1  1 183708 230036   6460 21712108    0    0 12736 66208 9359 9736  6  1 82 11  0	
 1  1 183708 241088   6480 21701292    0    0 15940 52822 9760 8590  7  2 79 13  0	
10  5 183708 225464   6480 21708892    0    0 23292 24832 12082 11154 11  2 79  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 10 183708 507024   6476 21434920    0    0  2700 101136 11202 7928 33  7 26 34  0	
 2  3 183708 377320   6480 21564212    0    0 18424 44856 9154 11041  8  2 78 13  0	
 3  4 183708 236704   6480 21694832    0    0 31692     0 15547 18051 14  3 71 12  0	
 2  1 183708 262380   6496 21667588    0    0 27224 44720 13093 14974 11  3 77  9  0	
 4  2 183708 238952   6508 21689616    0    0 10114 67396 8143 9182  5  1 85  9  0	
 1  1 183708 231296   6504 21697104    0    0 22786 35090 9146 9190  9  2 79 11  0	
 1 11 183708 2861040   6372 19057868    0    0 11072 40962 8839 8202  7  8 68 17  0	
 1  2 183708 2977708   6376 18936480    0    0 18158 63280 10786 8604 23  2 53 23  0	
 1  6 183708 2878732   6388 19036692    0    0 21618 32014 8399 6373  9  1 79 11  0	
 1  2 183708 2771248   6396 19144956    0    0 26104 16446 7890 7055 10  1 78 11  0	
 2  2 183708 2684548   6404 19234716    0    0 22400    40 6740 7449  8  1 81 10  0	
 1  4 183708 2540344   6412 19375948    0    0 31680 40452 10248 9480 13  2 63 22  0	
 4  3 183708 2666524   6404 19234988    0    0 13060 69696 8510 5622 28  2 59 11  0	
 2  1 183708 2556684   6424 19343852    0    0 25348 42344 8069 7725 10  2 76 13  0	
 4  3 183708 2399064   6428 19499872    0    0 33538 16386 10660 11036 13  2 75 10  0	
 0  1 183708 2318588   6436 19581372    0    0 24576 42000 5963 5407 10  1 79 10  0	
 9  2 183708 2935216   6400 18947932    0    0 29056  3136 10604 10883 20  3 63 14  0	
 3  5 183708 2759456   6408 19119080    0    0 39874 41278 11356 10685 21  2 58 18  0	
 1  1 183708 2643144   6416 19233812    0    0 30978 30758 7203 6959 11  1 75 12  0	
 0  2 183708 2542100   6428 19333876    0    0 19140 58952 7056 6924  8  2 80 10  0	
 1  2 183708 2493832   6440 19381660    0    0  8578 69404 5294 5033  3  1 85 11  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 183708 2433684   6444 19442868    0    0 15876 47890 6871 4929  6  1 84  9  0	
 1  2 183708 2644512   6436 19219124    0    0 19138 36664 8318 7035  9  2 78 11  0	
 1  3 183708 2499796   6452 19360860    0    0 20354 59934 11107 11888  8  2 78 11  0	
 1  3 183708 2303504   6456 19557420    0    0 27354 19970 15262 18417 12  3 71 14  0	
 2  2 183708 2143056   6464 19716532    0    0 18560 41020 15728 27298  9  2 71 18  0	
 1  3 183708 1971688   6476 19888520    0    0 18626 56652 13589 17880  9  3 78 10  0	
 3  1 183708 1836272   6480 20023904    0    0 21344 20786 12677 13426  9  2 79 11  0	
 1  2 183708 2222568   6468 19616524    0    0 25922 45074 12281 10485 18  3 68 11  0	
 3  2 183708 2053440   6468 19782396    0    0 35584 16384 11809 10807 14  2 74 10  0	
 2  3 183708 1962168   6488 19875360    0    0 19714 48968 6707 6419  8  1 80 11  0	
 2  2 183708 1813880   6488 20022296    0    0 31938  8192 9782 9353 12  2 72 15  0	
 5  1 183708 1763244   6488 20059256    0    0 23494 30466 10522 8762 12  2 75 11  0	
 1  2 183708 1637872   6504 20184744    0    0 29272  9892 8462 7895 12  2 76 11  0	
 3  2 183708 1529372   6504 20294680    0    0 28608     0 6977 7016 11  1 77 11  0	
 1  1 183708 1426576   6524 20396112    0    0 27204 41830 6735 6179 10  2 74 14  0	
 2  2 183708 1297228   6528 20525340    0    0 24130 31784 10981 9007 10  2 80  8  0	
 3  3 183708 1890224   6480 19909564    0    0 28354 42758 11658 11090 22  3 60 16  0	
 1  1 183708 1739936   6488 20058368    0    0 34324  9932 12518 10145 14  2 69 15  0	
 3  2 183708 1581580   6492 20220620    0    0 30400 15228 13145 11391 13  2 72 13  0	
 1  2 183708 1473444   6500 20329860    0    0 25026   592 7091 7276 10  1 80  9  0	
 1  3 183708 1655024   6500 20131408    0    0 28482 66614 12486 12147 13  3 73 11  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  4 183708 1509440   6508 20272960    0    0 20420 42944 15261 17325  9  2 75 14  0	
 1  3 183708 1262176   6516 20522544    0    0 35008 17158 19709 22632 16  3 65 16  0	
 3  3 183708 1050880   6520 20733856    0    0 33216  7832 16460 18598 14  3 74 10  0	
 2  2 183708 1046480   6532 20725532    0    0 29696   590 16906 18076 21  4 59 16  0	
 3  0 183708 845996   6556 20925832    0    0 35152   546 15228 15477 14  2 74 10  0	
 3  4 183708 643124   6568 21118648    0    0 34754 49114 13988 12970 15  2 67 16  0	
 5  3 183708 438772   6580 21322308    0    0 38210  4928 15905 14774 17  3 62 19  0	
 1  1 183708 940164   6544 20811788    0    0 25738 25178 11436 9667 11  3 76 10  0	
 1  2 183708 836748   6564 20915184    0    0 14720 56440 8408 9192  6  1 82 10  0	
 1  4 183708 654476   6564 21096952    0    0 39424   828 13255 12114 17  2 65 16  0	
 2  3 183708 534444   6564 21217340    0    0 28162 16700 8878 7860 10  1 73 15  0	
 1  7 183708 550404   6592 21187948    0    0 23434 49964 13213 9986 36  3 48 13  0	
 1  2 183708 396144   6592 21339832    0    0 35908   680 10513 9521 14  2 67 17  0	
 2  2 183708 335036   6612 21402516    0    0 10818 27888 6770 5369  5  1 84 10  0	
 5  4 183708 246128   6620 21488376    0    0 32836 51220 15625 13995 15  3 70 13  0	
 8  3 183708 662316   6592 21071912    0    0 37376 17294 14716 12227 26  4 52 18  0	
 2  6 183708 521788   6612 21207052    0    0 24930 65500 14704 12491 42  2 41 14  0	
 4  5 183708 255312   6612 21470216    0    0 51636   946 17682 16470 21  3 56 19  0	
 7  7 183708 2049080   6528 19660416    0    0 48640  8954 15226 12386 22  6 59 13  0	
 2  4 183708 1860048   6536 19848040    0    0 32088 16076 14634 14359 26  3 54 18  0	
 3  3 183708 1602748   6536 20106032    0    0 50882  1164 16417 16913 21  3 62 15  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 183708 1405728   6544 20302892    0    0 37894   832 13066 13395 16  2 68 14  0	
 1  4 183708 1843924   6408 19846576    0    0 40708 46132 13052 17610 17  4 61 18  0	
 2  5 183708 1622088   6412 20068016    0    0 45566  8900 14453 16049 20  3 57 21  0	
 3  4 183708 1395940   6420 20290372    0    0 46146  9350 14357 15563 19  2 53 25  0	
 2  3 183708 1176736   6424 20510168    0    0 48384  5202 14311 14333 19  3 56 22  0	
10  1 183708 952652   6432 20734384    0    0 45700   834 14559 15166 18  2 69 10  0	
 1  2 183708 1160340   6416 20507772    0    0 38544   828 18235 15761 17  6 65 12  0	
 1  3 183708 974968   6432 20693812    0    0 31938  5434 12792 12975 14  2 74 10  0	
 1  1 183708 877744   6444 20785288    0    0 13442 104982 8349 8065  6  2 83 10  0	
 2  1 183708 735392   6448 20928524    0    0 24580 28018 12270 10105 11  2 77 11  0	
 2  1 183708 641184   6488 21021504    0    0 17626 61840 9414 7765  7  1 78 14  0	
 2  2 183708 766268   6488 20889580    0    0 19266 51226 8333 7334 10  3 78 10  0	
 1  3 183708 642028   6496 21011508    0    0 25152 16548 11089 8148 10  2 80  8  0	
 0  1 183708 563660   6500 21089692    0    0 16450 62042 8144 6491  7  1 82  9  0	
 1  3 183708 431252   6504 21217952    0    0 26048  4420 10440 8640 10  1 77 12  0	
 1  3 183708 325108   6524 21321104    0    0 19780 57104 8376 7022  8  2 79 12  0	
 1  1 183708 291396   6528 21357176    0    0  8324 71920 5467 3802  3  1 85 10  0	
 1  3 183708 228860   6548 21417288    0    0 19522 46222 7899 6145  8  1 79 11  0	
 9  1 183708 900112   6536 20737524    0    0  4804 103810 7956 5575 15  4 44 37  0	
 1  1 183708 828268   6540 20805840    0    0 18796 41330 5845 5172  7  1 82 10  0	
 1  1 183708 738748   6760 20891756    0    0 14342 54856 7881 8466  6  1 83  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 183708 617932   6764 21014456    0    0 18370 36958 9883 9287  8  2 81  9  0	
 1  1 183708 499520   6764 21131624    0    0 16702 49548 9258 9304  7  2 81 10  0	
 1  1 183708 339196   6784 21290652    0    0 21954 57072 11508 12255 10  2 77 11  0	
 2  1 183708 232548   6788 21394352    0    0 21250 37062 13465 12142  9  2 77 12  0	
 8  2 183708 961260   6776 20668912    0    0 12352 43468 8899 5487 22  3 65  9  0	
 1  1 183708 863824   6788 20759924    0    0 13780 95440 8464 7588  8  2 78 12  0	
 2  1 183708 797252   6792 20826188    0    0  9922 67666 7176 5883  4  1 85  9  0	
 0  1 183708 747000   6812 20878184    0    0  7236 80024 5255 4748  3  1 87  9  0	
 2  1 183708 640476   6816 20984340    0    0 12036 68194 8597 8478  6  2 84  9  0	
 1  4 183708 507872   6828 21115368    0    0 18374 54016 11786 10934  9  2 79 10  0	
 1  1 183708 427148   6832 21199524    0    0 15618 33200 8172 6446  7  1 80 12  0	
 4  0 183708 238404   6852 21378284    0    0 18278 71018 15458 17340  9  3 77 11  0	
 1  1 183708 249092   6856 21370404    0    0  9510 90842 10510 10793  5  2 81 11  0	
 3  1 183708 230788   6868 21386864    0    0  2946 90114 8861 8808  4  1 86  8  0	
10  3 183708 688880   6856 20927032    0    0  1028 93308 15298 12757 42  7 41 10  0	
 2  1 183708 576404   6860 21040240    0    0  4802 98410 17070 14342 24  3 64  9  0	
 5  1 183708 454668   6872 21160512    0    0  5890 81254 15362 12880 11  2 77 10  0	
 4  1 183708 324236   7592 21285764    0    0  4764 58978 16776 14060 10  2 77 11  0	
 2  1 183708 248232   7596 21361500    0    0  2688 74972 12903 9816 10  2 79 10  0	
 2  1 183708 218852   7616 21389116    0    0  2820 118856 11540 8905  8  2 82  8  0	
 1  1 183708 605044   7584 20987612    0    0  1666 91174 9293 8230  8  7 78  8  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 183708 560776   7596 21031188    0    0  2564 86970 5849 6125  4  1 86  8  0	
 2  1 183708 498652   7616 21093588    0    0  1604 113548 7880 7959  5  1 85  9  0	
 1  0 183708 449240   7624 21142736    0    0  3332 87206 6264 6187  3  1 88  8  0	
 2  1 183708 420596   7648 21175948    0    0  2372 68282 4550 4290  2  1 89  9  0	
 1  1 183708 383396   7656 21208692    0    0  1796 148158 4710 4856  2  1 89  8  0	
 1  1 183708 332448   7660 21258664    0    0  3650 90628 6350 6186  2  1 88  9  0	
 1  1 183708 294892   7680 21295892    0    0  2690 97368 4672 4910  2  1 89  8  0	
 1  2 183708 253128   7688 21335736    0    0  3468 84490 4874 4662  2  1 88  9  0	
 1  2 183708 227600   7700 21359628    0    0  2690 99860 3544 3099  2  1 89  9  0	
 0  1 183708 224508   7712 21361920    0    0  5250 79660 3617 3879  3  1 88  9  0	
 2  2 183708 234916   7720 21351320    0    0  4292 102400 4234 4279  2  1 89  8  0	
 1  1 183708 235164   7732 21351236    0    0  4610 90288 3396 3132  2  1 89  8  0	
 0  1 183708 225012   7752 21359840    0    0  2502 98644 3879 6299  2  1 88  9  0	
 0  2 183708 218704   7764 21366608    0    0  1282 101904 2180 1831  1  1 90  8  0	
 1  1 183708 232724   7772 21354340    0    0  4164 76170 3066 2502  2  1 89  9  0	
 1  1 183708 217736   7788 21367840    0    0  2886 116994 2657 2111  1  1 89  8  0	
 1  1 183708 229524   7800 21355940    0    0  1602 97314 2037 1972  1  0 90  9  0	
 0  2 183708 224936   7808 21361716    0    0  5698 78896 3584 2761  3  1 87 10  0	
 1  1 183708 226392   7828 21359152    0    0  3396 94756 3048 2482  2  1 89  8  0	
 1  2 183708 226424   7832 21358916    0    0  4354 90926 3042 2470  2  1 90  8  0	
 1  1 183708 219356   7836 21366872    0    0  1986 99314 2080 1796  1  1 90  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 183708 231880   7852 21358672    0    0  8386  3406 5165 3843  4  1 88  7  0	
 0  0 183708 228904   7852 21361100    0    0  4736     0 3448 2724  2  0 96  1  0	
 0  2 183708 223384   7876 21362412    0    0  3780 68684 3280 3583  2  1 92  5  0	
 1  0 183708 222664   7880 21364444    0    0  4290 57634 3485 2813  3  1 86 11  0	
 1  0 183708 233236   7880 21357892    0    0  2688     0 2543 2179  1  0 97  1  0	
 1  0 183708 226068   7896 21364576    0    0  1664   126 1987 1667  1  0 98  1  0	
 2  0 183708 220612   7896 21370316    0    0  1472    46 1722 1588  1  0 99  0  0	
 1  0 183708 236624   7912 21355240    0    0  2304    54 2271 1841  1  0 98  0  0	
 1  0 183708 223884   7912 21368012    0    0  3200  1006 2731 1840  2  0 98  0  0	
 1  0 183708 234928   7912 21357388    0    0  1984     0 2770 1933  2  0 98  0  0	
 1  0 183708 230720   7928 21361060    0    0   896    46 1540 1451  1  0 99  0  0	
 0  0 183708 225536   7932 21366100    0    0  1216   286 1885 1615  1  0 99  0  0	
 0  0 183708 220948   7948 21371036    0    0  1152    54 1771 1529  1  0 99  0  0	
 1  0 183708 230992   7948 21361212    0    0  2752   102 2536 1829  1  0 98  0  0	
 1  0 183708 225040   7948 21366908    0    0  1152     0 2109 1663  1  0 99  0  0	
 0  0 183708 236564   7964 21357116    0    0  1856    68 3142 2022  2  0 97  1  0	
 0  0 183708 236192   7964 21356920    0    0  6336     0 3919 2501  3  0 96  0  0	
 0  0 183708 224296   7980 21368028    0    0  1472    36 2830 2195  1  0 98  0  0	
 1  0 183708 232380   7980 21357844    0    0  2176 23134 2679 2121  2  0 98  0  0	
 1  0 183708 235580   7980 21357064    0    0  4416     0 2967 2149  2  0 97  0  0	
