procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2   5064 35178888  33048 4360764    0    0 42168 18606 12447 11963 20  2 66 13  0
 1  2   5064 34985400  33492 4552688    0    0 33688 21536 12605 13088 15  3 66 16  0
 2  2   5064 34866516  33836 4670920    0    0 16256 33842 9569 9445  8  1 74 17  0
 2  4   5064 34678516  34288 4858324    0    0 18222 38178 13022 14832  9  3 73 15  0
 0  3   5064 34507008  34672 5029984    0    0 17516 34352 12756 13079  9  2 69 19  0
 1  3   5064 34327976  35160 5208832    0    0 15788 37250 12959 13623  8  3 68 22  0
 0  3   5064 34122608  35632 5407724    0    0 19364 31456 13617 14384 11  3 66 20  0
 0  3   5064 33966996  36132 5561732    0    0 11954 40146 11917 12777  6  2 70 21  0
 0  3   5064 33819576  36552 5710000    0    0 15904 40538 12056 11759  8  2 68 23  0
 1  3   5064 33678588  36944 5852148    0    0 15118 45752 12264 11438  7  2 69 21  0
 1  3   5064 33525984  37336 6001960    0    0 16012 37958 12263 11152  8  2 74 16  0
 1  3   5064 33379872  37676 6150296    0    0 13812 23938 12533 12319  7  2 72 18  0
 0  3   5064 33252524  38176 6275888    0    0 14780 58558 13161 12891  9  4 71 16  0
 1  9   5064 33126616  38436 6397840    0    0 14356 63534 12336 12170  8  2 77 13  0
 2  7   5064 33045768  38644 6472716    0    0 12160 48774 7452 6587  5  1 71 22  0
 3  3   5064 32920032  39156 6598604    0    0 20182 25632 11166 11863  9  2 66 23  0
 3  4   5064 32724236  39632 6793436    0    0 36434 19202 12618 14449 17  3 59 22  0
 2  4   5064 32544312  40132 6973224    0    0 33580 20340 12329 13798 14  3 60 23  0
 2  3   5064 32348128  40692 7166736    0    0 33368 17756 13174 14576 17  3 58 23  0
 2  5   5064 32097648  41156 7420432    0    0 48800  6702 14480 17326 22  3 54 21  0
 4  3   5064 31837364  41544 7678672    0    0 51446  6194 13685 16390 23  4 50 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  5   5064 31553792  41972 7959148    0    0 51100 12880 14226 18835 23  4 48 25  0
 2  3   5064 31296856  42420 8210404    0    0 52606 30668 16531 17253 23  3 55 19  0
 2  3   5064 31049220  42852 8451240    0    0 46472  6212 14697 17158 21  3 54 22  0
 3  4   5064 30759432  43252 8741344    0    0 58368 12538 15777 20000 25  4 52 19  0
 3  4   5064 30491800  43728 8995236    0    0 47640 11872 15531 18930 21  4 52 23  0
 1  3   5064 30271420  44320 9215840    0    0 35932 22532 14968 19062 16  4 57 23  0
 3  3   5064 30045416  44944 9443416    0    0 40438  7074 14111 16191 18  4 56 22  0
 2  3   5064 29824704  45392 9657064    0    0 34846 22064 12709 16098 16  3 58 23  0
 0  3   5064 29626924  45820 9854292    0    0 31250 33586 12992 15478 14  3 58 26  0
 1  3   5064 29424392  46196 10055952    0    0 25334 30160 13586 16047 12  3 62 23  0
 2  2   5064 29252652  46580 10227136    0    0 18302 38024 12832 14204  9  2 70 19  0
 1  2   5064 29067552  47112 10411288    0    0 20300 24358 13878 15130 11  3 72 15  0
 2  2   5064 28925208  47512 10553828    0    0 17298 42340 12273 13166  9  2 75 14  0
 1  3   5064 28815088  47896 10663344    0    0 15002 38130 11216 11392  8  2 69 21  0
 0  3   5064 28668280  48356 10808512    0    0 21294 31224 13336 13804 10  2 75 12  0
 4  3   5064 28543908  48756 10932840    0    0 17312 37032 12977 12718  9  2 78 11  0
 3  3   5064 28401896  49136 11074456    0    0 19980 38414 13774 14936 10  2 77 11  0
 2  5   5064 28184168  49576 11291852    0    0 35246 13082 14393 16406 16  3 66 15  0
 0  5   5064 27954884  49992 11506848    0    0 40334 20188 14318 15646 19  3 62 16  0
 3  3   5064 27698196  50488 11766596    0    0 44690 13534 14042 16894 20  3 57 20  0
 2  4   5064 27457388  51052 12006864    0    0 37194 20836 14107 17170 18  3 58 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  4   5064 27177924  51544 12278980    0    0 44326 17626 15147 17948 20  4 55 21  0
 1  3   5064 26979780  51968 12474620    0    0 30874 25940 14300 14897 14  3 66 17  0
 1  3   5064 26854440  52440 12600824    0    0 18880 34540 11288 11417  9  2 68 21  0
 0  3   5064 26724116  52776 12731740    0    0 22780 36920 11722 10792 11  2 67 20  0
 4  5   5064 26577456  53200 12853568    0    0 24540 32824 11154 9159 11  2 72 16  0
 2  3   5064 26481372  53524 12949384    0    0 16600 37350 10498 8415  9  1 73 17  0
 2  4   5064 26357976  53964 13072568    0    0 21834 28504 12010 9133 11  2 69 18  0
 3  4   5064 26095584  54444 13333528    0    0 44666 19576 15179 17961 19  4 60 17  0
 3  4   5064 25793512  54888 13624024    0    0 56104  6700 14794 17716 26  4 51 19  0
 4  3   5064 25526516  55356 13888840    0    0 54406 13172 13744 13964 23  3 56 18  0
 3  3   5064 25284244  55772 14131240    0    0 47888 19132 13302 13822 21  3 61 15  0
 1  3   5064 25100352  56188 14302564    0    0 28438 35894 12313 10966 14  3 68 16  0
 0  4   5064 24963564  56476 14438904    0    0 24576 26184 9670 8574 10  2 67 21  0
 0  3   5064 24825428  57012 14574560    0    0 22860 43650 10484 10195 10  2 70 18  0
 1  3   5064 24705884  57400 14695884    0    0 17298 31942 9943 10561  8  2 69 22  0
 1  3   5064 24558564  57836 14842016    0    0 17702 44416 12979 14346  9  2 73 16  0
 0  4   5064 24408152  58204 14989048    0    0 15512 39218 11893 13253  9  3 71 18  0
 1  3   5064 24268040  58616 15129852    0    0 15356 48750 10454 11487  8  2 72 18  0
 1  3   5064 24085256  59112 15311852    0    0 25134 25990 11212 13671 12  2 66 19  0
 2  4   5064 23888392  59576 15507440    0    0 22334 33152 11979 15119 11  3 68 18  0
 1  6   5064 23705268  60000 15690460    0    0 22930 29906 11036 13624 10  2 71 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  3   5064 23529808  60396 15865128    0    0 31220 31216 10086 10982 13  2 66 19  0
 1  3   5064 23299772  60800 16078840    0    0 36098 16840 11062 13893 17  3 63 17  0
 1  4   5064 23082640  61356 16296740    0    0 42202 12702 12995 17483 19  7 53 20  0
 1  3   5064 22794564  61836 16556036    0    0 44420  3142 12938 17118 20  3 55 21  0
 0  2   5064 22676904  62120 16673284    0    0 14290 60266 8835 10645  6  2 62 30  0
 2  6   5064 22590468  62384 16760924    0    0  8698 61926 5833 7099  4  2 69 25  0
 3  5   5064 22332580  62844 17017540    0    0 48128 21526 14348 15282 22  4 54 21  0
 2  4   5064 22117408  63204 17233256    0    0 45044 19994 12806 12679 19  3 60 18  0
 3  4   5064 21977444  63624 17360380    0    0 24494 35724 9823 8400 12  2 65 21  0
 3  6   5064 21833704  64016 17503768    0    0 22954 32050 11443 10797 10  2 72 16  0
 1  4   5064 21687352  64340 17650104    0    0 20318 41178 11705 12236  9  2 67 21  0
 1  3   5064 21499748  64736 17836708    0    0 27264 27724 12982 14641 12  3 63 22  0
 2  5   5064 21276548  65232 18058096    0    0 30896 31688 14431 16481 14  3 64 19  0
 0  3   5064 21074336  65632 18242808    0    0 25226 33374 13592 14646 12  3 62 23  0
 4  3   5064 20855112  66080 18462336    0    0 35484 20930 12950 16536 15  3 59 23  0
 2  4   5064 20625868  66448 18691756    0    0 38664 25112 11684 14574 17  3 65 15  0
 3  5   5064 20367460  66856 18929584    0    0 42500 21558 11931 14009 19  3 61 16  0
 2  5   5064 20134116  67336 19162740    0    0 37400 21344 12834 15324 18  4 58 20  0
 2  3   5064 19876328  67824 19419288    0    0 49810 13016 11928 13532 21  3 62 14  0
 3  4   5064 19555788  68392 19722496    0    0 52440 20630 13515 16800 24  4 54 18  0
 2  4   5064 19286940  68904 19989152    0    0 39822 18908 13142 16740 18  4 57 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3   5064 18995108  69336 20260044    0    0 51982 14258 14570 12827 23  4 59 14  0
 6  7   5064 18760376  69768 20494308    0    0 54560  1254 13684 9278 23  3 60 14  0
 3  8   5064 18543492  70436 20710704    0    0 50890  6278 12854 8487 21  3 58 19  0
 4  4   5064 18361284  71176 20880836    0    0 39956  7762 9432 7764 16  3 63 18  0
 1  3   5064 18222944  71308 21016584    0    0 34748 51566 6715 5736 14  2 70 14  0
 2  4   5064 18147436  71416 21093528    0    0 18714 51914 4885 3909  8  1 77 13  0
 2  5   5064 18018384  71536 21221192    0    0 31442 45826 6024 6168 13  2 72 13  0
 1  3   5064 17882448  71636 21341772    0    0 28748 43010 6686 6642 11  2 76 11  0
 0  2   5064 17737004  71776 21487348    0    0 25752 47346 8341 9164 12  2 76 10  0
 1  2   5064 17658760  71856 21565780    0    0 11020 63372 5430 5111  5  2 81 13  0
 2  2   5064 17539276  72004 21684232    0    0 21922 37436 6535 7292  8  1 75 15  0
 2  3   5064 17373976  72156 21850560    0    0 31522 47538 8170 8983 13  2 71 14  0
 2  3   5064 17232144  72272 21972336    0    0 29722 41558 6211 5535 12  2 74 12  0
 1  3   5064 17124992  72404 22081492    0    0 19610 57840 6423 6239  9  1 77 12  0
 1  3   5064 16979896  72552 22224380    0    0 26422 47734 7063 7836 11  2 75 13  0
 4  3   5064 16829452  72688 22375484    0    0 24956 44150 7717 8596 10  2 75 12  0
 2  3   5064 16627348  72884 22577912    0    0 31776 56642 11275 11414 13  3 72 12  0
 2  5   5064 16481052  73016 22701340    0    0 21960 52066 6904 7721 10  2 76 12  0
 1  3   5064 16322688  73160 22859760    0    0 27758 43700 7136 9061 12  2 74 11  0
 1  2   5064 16206864  73280 22975348    0    0 21524 43914 6353 6767  9  1 71 19  0
 0  2   5064 16139900  73352 23044252    0    0  8458 72274 5164 5193  4  1 79 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2   5064 16074668  73416 23108400    0    0  6918 80824 5786 6185  3  1 83 12  0
 0  2   5064 16009676  73480 23171552    0    0  4614 64516 4757 5162  3  1 81 15  0
 1  2   5064 15970252  73516 23211784    0    0  4356 69818 3197 3270  2  1 82 15  0
 0  2   5064 15948808  73540 23233988    0    0  5124 68306 2444 1819  2  1 84 13  0
 0  2   5064 15886816  73600 23295912    0    0  5892 62596 4976 5407  3  1 81 15  0
 1  2   5064 15825692  73656 23357084    0    0  6662 74302 4631 4907  3  1 85 11  0
 0  2   5064 15767288  73728 23416076    0    0  7436 52590 4930 5396  3  1 86  9  0
 0  1   5064 15711588  73788 23469960    0    0  6540 66976 4420 4650  4  1 86  9  0
 1  1   5064 15667148  73824 23514352    0    0  5890 67202 4044 3983  3  1 88  8  0
 1  2   5064 15641060  73848 23540048    0    0  6146 73906 2733 2036  3  1 88  8  0
 0  2   5064 15616764  73880 23565500    0    0  5898 70614 2955 2296  3  1 88  9  0
 0  2   5064 15584696  73908 23596200    0    0  7176 76808 3201 2717  3  1 87  9  0
 1  2   5064 15537328  73968 23644484    0    0  4868 72920 4990 5296  3  1 87 10  0
 0  2   5064 15467152  74044 23713704    0    0 10382 69362 5773 6544  5  1 83 11  0
 0  3   5064 15390768  74116 23789628    0    0  6920 66498 6831 8310  4  1 83 11  0
 0  2   5064 15284996  74224 23896900    0    0 16270 62080 8136 10304  7  2 80 11  0
 2  4   5064 15168792  74340 24010884    0    0 15142 61120 7957 9267  8  2 73 17  0
 2  3   5064 15007948  74508 24172632    0    0 28424 54766 10557 11600 12  3 69 16  0
 1  3   5064 14829148  74668 24345152    0    0 31648 49420 9705 11694 14  2 64 20  0
 0  2   5064 14681596  74800 24494108    0    0 25114 73576 9211 10696 11  2 74 13  0
 1  2   5064 14569504  74932 24605940    0    0 15636 58450 7261 9253  7  2 75 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2   5064 14385104  75120 24788392    0    0 37544 48538 7925 11253 16  2 60 22  0
 4  2   5064 14187092  75284 24962568    0    0 32672 47500 7287 10715 15  2 65 18  0
 3  3   5064 14009260  75472 25140184    0    0 33858 46228 7616 10932 14  2 65 18  0
 3  2   5064 13821160  75652 25326596    0    0 35340 36590 8506 11603 15  2 64 19  0
 1  3   5064 13713072  75756 25436984    0    0 21012 62298 6933 7714  9  2 69 20  0
 3  3   5064 13550260  75884 25569600    0    0 30520 48636 7063 8533 13  2 67 18  0
 2  3   5064 13419920  76036 25701520    0    0 31124 48574 7101 8717 12  2 71 15  0
 1  3   5064 13302104  76152 25817080    0    0 23058 59056 7202 9772 10  2 72 17  0
 1  4   5064 13122816  76328 25998332    0    0 21396 57012 10069 15142 11  2 77 11  0
 0  4   5064 13074588  76556 26042724    0    0 19384 52486 10271 13487  9 11 68 13  0
 1  3   5064 12874188  76776 26244952    0    0 13432 27232 13886 20231  7  3 69 21  0
 4  2   5064 12607540  77044 26503944    0    0 34592 21452 12708 17904 15  4 65 16  0
 2  2   5064 12298376  77356 26812540    0    0 38950 21514 13657 22392 18  4 64 14  0
 3  1   5064 11993024  77668 27116632    0    0 39086 21814 16089 23633 17  4 65 14  0
 2  3   5064 11690356  77932 27399284    0    0 30624 39536 16538 23529 16  4 69 11  0
 4  3   5064 11461336  78156 27628368    0    0 32040 34652 12124 15266 15  3 68 15  0
 2  4   5064 11256488  78388 27831408    0    0 36418 30668 10528 13193 16  2 62 20  0
 1  2   5064 11030436  78596 28039960    0    0 46748 29768 12371 10996 20  2 62 16  0
 4  4   5064 10765076  78852 28303516    0    0 53942 23738 12964 14379 23  4 60 13  0
 4  4   5064 10474412  79144 28596264    0    0 59322 21846 14359 16539 26  3 56 15  0
 1  3   5064 10207324  79380 28836280    0    0 49840 25814 11260 13046 21  3 60 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  5   5064 9968360  79632 29073656    0    0 41320 35372 11197 14184 18  3 66 12  0
 4  2   5064 9653028  79920 29373468    0    0 49536 21056 13499 16690 22  4 61 13  0
 1  4   5064 9384080  80172 29640868    0    0 44636 33844 12011 16618 19  4 65 12  0
 4  4   5064 9176636  80376 29847832    0    0 37136 31746 9492 11702 16  3 65 17  0
 3  5   5064 8968068  80568 30041052    0    0 35902 48636 9619 10519 17  3 63 17  0
 2  3   5064 8742332  80808 30266784    0    0 44320 22682 9340 12204 17  3 64 16  0
 1  4   5064 8563424  80968 30447220    0    0 33824 28152 7999 9005 14  2 71 13  0
 1  2   5064 8457068  81064 30555476    0    0 20860 33888 6143 6692  9  1 74 15  0
 2  1   5064 8318684  81196 30674076    0    0 25498 47330 5476 5331 11  2 73 15  0
 1  2   5064 8178820  81320 30812636    0    0 28322 34474 6102 6333 12  2 68 19  0
 2  2   5064 8053316  81460 30939384    0    0 25108 19264 5333 6583 10  2 74 14  0
 0  2   5064 7933780  81584 31055512    0    0 25764 49780 5201 4904 11  2 70 17  0
 1  3   5064 7802208  81712 31187656    0    0 25108 48114 6456 5975 10  2 73 15  0
 1  2   5064 7646464  81852 31328536    0    0 28572 39270 6762 7094 12  2 72 14  0
 1  2   5064 7485868  82020 31487208    0    0 32678 38906 7046 7614 14  2 67 17  0
 2  3   5064 7337580  82164 31637036    0    0 27062 56516 6845 8165 11  2 70 16  0
 1  2   5064 7172536  82312 31801188    0    0 31744 38494 6495 8222 13  2 70 15  0
 2  4   5064 7071088  82428 31894152    0    0 10282 40980 6008 6642  7  1 76 15  0
 1  2   5064 6892804  82640 32072820    0    0 30864 20608 10639 12352 13  3 72 13  0
 1  4   5064 6728604  82788 32235708    0    0 27288 26624 9986 10366 13  2 72 13  0
 0  5   5064 6528816  83004 32435448    0    0 22498 38762 12492 15279 11  3 75 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2   5064 6331392  83192 32632604    0    0 19016 33454 11052 15109 10  3 71 16  0
 2  2   5064 6152956  83360 32799768    0    0 21142 52908 8016 11011 10  2 75 12  0
 2  3   5064 5997636  83504 32953432    0    0 22424 62116 7886 8861 10  2 77 12  0
 4  3   5064 5860616  83644 33090980    0    0 23574 45252 7088 6967 10  2 71 18  0
 3  2   5064 5738608  83784 33212700    0    0 21664 43912 6500 6461  9  2 80 10  0
 3  3   5064 5581004  83928 33369540    0    0 30648 38332 8798 7075 13  2 67 17  0
 3  4   5064 5337452  84136 33585912    0    0 38926 28510 9229 11682 17  3 63 17  0
 3  4   5064 5106440  84364 33817104    0    0 40770 21414 10466 11387 17  3 57 22  0
 1  2   5064 4932344  84524 33988904    0    0 32778 48670 8345 9203 14  2 69 14  0
 2  4   5064 4792224  84668 34129044    0    0 25264 40144 7208 7964 11  2 72 15  0
 0  3   5064 4679392  84784 34221952    0    0 16280 64662 5263 5433  8  2 80 11  0
 1  3   5064 4583292  84876 34319280    0    0 14452 65228 5436 5703  6  2 83 10  0
 0  2   5064 4487920  84964 34413600    0    0  9356 75696 5403 6184  5  1 84 10  0
 1  2   5064 4372460  85072 34529852    0    0 10248 52960 7158 8697  5  2 85  9  0
 1  3   5064 4219072  85204 34682476    0    0 15502 71760 10379 12450  8  2 79 11  0
 2  4   5064 4051424  85384 34849792    0    0 16916 55450 11854 15869  8  3 79 10  0
 3  2   5064 3879948  85548 35021320    0    0 25882 56238 9356 11929 11  2 74 13  0
 1  2   5064 3751608  85688 35151040    0    0 17942 64206 7753 8565  8  2 79 11  0
 0  3   5064 3653440  85752 35233900    0    0 10916 73820 5771 5484  7  1 76 16  0
 2  3   5064 3517496  85900 35368332    0    0 29322 47378 6491 6961 13  2 69 16  0
 1  3   5064 3411996  86004 35474932    0    0 21014 53926 5259 6064  9  2 72 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3   5064 3274008  86148 35611488    0    0 27932 44840 6295 6978 11  1 67 20  0
 3  2   5064 3160308  86264 35724528    0    0 21272 45812 6809 7347  9  1 67 22  0
 3  3   5064 3007888  86420 35863456    0    0 22836 54096 7768 8569 11  2 72 16  0
 4  2   5064 2781852  86640 36090016    0    0 39564 32560 11477 15135 17  3 63 17  0
 1  3   5064 2592000  86832 36281568    0    0 31678 36770 12527 13942 15  3 65 17  0
 5  3   5064 2356880  87068 36511392    0    0 25602 52736 14835 19122 13  3 73 11  0
 2  4   5064 2120056  87264 36727496    0    0 30520 45378 12928 14944 15  3 66 15  0
 2  5   5064 1864376  87508 36982948    0    0 47152 20588 13539 13615 20  3 63 14  0
 7  3   5064 1664764  87692 37183208    0    0 39690 32068 10969 10104 17  3 59 22  0
 2  3   5064 1471208  87876 37363844    0    0 38190 43946 11840 8350 17  2 60 20  0
 1  2   5064 1277968  88096 37555672    0    0 40494 35270 10717 9366 17  3 56 24  0
 1  5   5064 1070948  88296 37763196    0    0 41154 26482 10550 10000 19  3 62 17  0
 3  4   5064 881724  88460 37937096    0    0 38186 33206 7580 7954 16  2 68 14  0
 2  3   5064 712464  88636 38104740    0    0 31518 53328 8210 8488 13  2 73 12  0
 2  5   5064 489040  88896 38329052    0    0 41422 33046 9528 11670 18  3 65 14  0
 0  4   5064 335528  89028 38483584    0    0 28184 59502 7571 7366 12  2 71 14  0
 1  3   5064 173740  75796 38641364    0    0 30470 47154 8240 9313 13  2 73 11  0
 0  2   5064 178444  68588 38642564    0    0 15260 57264 6588 5405  7  1 79 13  0
 1  2   5064 173004  68688 38649572    0    0 19222 56432 6158 4619  8  2 72 19  0
 2  3   5064 175428  68780 38647992    0    0 16016 61576 6977 6298  8  2 72 18  0
 0  3   5064 173948  68884 38647488    0    0 21652 44794 6842 5016 10  1 69 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2   5064 171600  68964 38650560    0    0 14864 68540 5344 3848  7  1 76 16  0
 4  2   5064 176964  69084 38627520    0    0 23064 53168 7039 5983 10  2 68 19  0
 1  3   5064 169376  69260 38633856    0    0 39210 33298 7720 7703 17  2 62 19  0
 1  2   5064 178660  69388 38621652    0    0 27298 52628 5757 6433 11  1 66 21  0
 0  4   5064 175940  69508 38625288    0    0 26650 48184 5972 6708 12  2 67 19  0
 1  2   5064 168632  69624 38612260    0    0 21016 57422 7357 7853 10  2 69 19  0
 4  3   5064 172840  69772 38603536    0    0 26136 49506 7873 9077 12  2 66 20  0
 2  1   5064 176500  69904 38600372    0    0 20270 63460 7272 8171  9  2 71 17  0
 1  2   5064 176756  69996 38599224    0    0 30350 35640 7416 8454 13  2 63 22  0
 2  3   5064 175640  70028 38600428    0    0 33700 44474 8606 8375 14  2 63 20  0
 4  2   5064 168696  70192 38593340    0    0 39206 14030 11154 10019 17  3 61 19  0
 3  4   5064 172144  70368 38591532    0    0 26010 57480 10940 13025 12  3 76 10  0
 0  3   5064 169772  70496 38592644    0    0 27190 53996 11679 14098 13  3 71 14  0
 1  5   5064 172424  70588 38588656    0    0 22068 45630 12150 14781 11  3 66 21  0
 3  3   5064 236096  70712 38516564    0    0 22502 62376 11929 13304 11 10 66 13  0
 4  8   5064 177072  70836 38574212    0    0 11588 64472 10788 14317  7  2 69 22  0
 4  3   5064 172832  70944 38576140    0    0 30322 42034 12702 17659 13  3 54 30  0
 5  2   5064 177064  71136 38573728    0    0 34724 40556 11103 16625 16  3 65 16  0
 2  3   5064 174236  71284 38578112    0    0 42542 32472 14166 17264 19  4 66 11  0
 0  5   5064 171168  71252 38565552    0    0 36308 38922 11770 10442 17  2 64 17  0
 1  2   5064 176732  70988 38562236    0    0 41214 34254 11013 9080 17  2 66 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2   5064 168432  71136 38571384    0    0 35622 39140 10226 9338 14  2 69 14  0
 3  3   5064 168556  71248 38556944    0    0 22428 64272 8264 8278 10  2 77 11  0
 1  4   5064 167944  71264 38557040    0    0 21906 40282 7552 6808  9  2 78 11  0
 1  4   5064 175244  71264 38550740    0    0 29112 52632 9509 9254 12  2 74 13  0
 1  2   5064 170548  71300 38556016    0    0 29066 35606 8846 9024 12  2 70 16  0
 1  2   5064 177956  71336 38550244    0    0 25374 28822 7706 8086 11  1 76 12  0
 0  3   5064 168416  71444 38541212    0    0 26682 26488 8014 7493 12  1 74 13  0
 2  4   5064 173120  71580 38539360    0    0 27936 28492 8289 8930 11  2 73 13  0
 1  2   5064 168060  71676 38543876    0    0 22778 29434 7348 8284 10  2 77 11  0
 1  3   5064 169012  71728 38544484    0    0 23326 34690 8218 8580 10  2 73 15  0
 2  3   5064 167640  71732 38544572    0    0 18064 40940 7714 8480  8  2 78 13  0
 0  2   5064 169540  71816 38529024    0    0 13324 51566 7583 7792  7  2 84  7  0
 1  2   5064 173732  71820 38523052    0    0  8464 62466 8644 10457  4  2 82 12  0
 2  3   5064 167516  71812 38528760    0    0 20656 57294 12193 15159 10  3 70 17  0
 0  2   5064 172012  71992 38526268    0    0 23808 62734 11873 16238 11  3 68 18  0
 1  3   5064 175360  72084 38521392    0    0 20910 48712 7644 9860  9  2 70 19  0
 1  3   5064 169144  72012 38528440    0    0 19708 56768 9318 11444 10  3 75 13  0
 0  3   5064 176864  71944 38522220    0    0 20396 57466 8170 9703  9  2 71 18  0
 1  3   5064 170928  71968 38507900    0    0 21268 65692 6188 6463  9  2 71 18  0
 0  2   5064 169672  72036 38509328    0    0  8944 49144 5255 5474  4  1 85 10  0
 0  2   5064 171828  72072 38508004    0    0 18966 25746 6017 6030  8  1 74 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2   5064 175960  72108 38504504    0    0  6792 38932 5603 5998  4  2 79 15  0
 4  3   5064 171496  72204 38509520    0    0 10250 39186 7326 8731  5  1 78 15  0
 1  3   5064 174868  72132 38504944    0    0 28958 42896 9654 12206 13  2 66 19  0
 1  3   5064 172996  72056 38506000    0    0 21166 58066 7741 8597  9  2 77 12  0
 1  3   5064 171740  71844 38505096    0    0 14606 45748 6016 6798  8  2 82  9  0
 4  3   5064 167764  71796 38508032    0    0 21014 46690 9323 10996 10  2 73 14  0
 1  2   5064 171724  71848 38503136    0    0  9972 67370 7587 9136  5  2 82 10  0
 0  2   5064 170740  71916 38505540    0    0 10252 54210 6986 7973  5  2 83 10  0
 3  2   5064 173120  71948 38503804    0    0  8452 59598 5632 6387  5  2 79 15  0
 0  2   5064 173300  72032 38500888    0    0 16784 50378 6227 6575  8  2 81 10  0
 2  2   5064 168696  72132 38509268    0    0  9994 57074 6091 7081  5  2 85  8  0
 2  2   5064 169688  72176 38504916    0    0 18584 59404 5901 6583  8  2 79 11  0
 2  3   5064 170200  72276 38504952    0    0 20886 39302 9997 11782 10  2 78 10  0
 3  3   5064 173904  72260 38496384    0    0 31930 32738 14257 16669 15  3 68 14  0
 4  4   5064 168308  71956 38499428    0    0 34726 20964 17564 19345 16  4 71  9  0
 3  2   5064 178004  72020 38488840    0    0 30856 43250 16710 22155 15  4 65 17  0
