procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  8  52108 230900   8212 22481908    0    0 57474     0 22339 18784 22  5 49 25  0	
 2  6  52108 237216   8204 22475352    0    0 48326  8192 21778 18662 19  4 52 25  0	
 0 20  52108 235440   8212 22462240    0    0 26498 24578 12383 9477 13  8 33 47  0	
 3  6  52108 235068   8220 22464052    0    0 21314 15986 11902 10193  9  2 46 43  0	
 1  8  52108 237060   8224 22461276    0    0 21120 39430 14270 10551  9  2 55 34  0	
 0 16  52108 225280   7740 22474260    0    0 26946 23066 15073 9785 11  2 41 45  0	
 3 11  52108 230728   7212 22468936    0    0 20288 32816 11239 9787  8  2 40 50  0	
 4 10  52108 220472   7216 22473216    0    0 21506 24576 12963 7857 13  3 42 42  0	
 3  8  52108 219232   7216 22473552    0    0 22400 32514 14806 9941 10  2 40 47  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  9  52108 239320   7216 22453236    0    0 21504 32770 14684 13142  9  2 45 44  0	
 4 11  52108 229572   7232 22464588    0    0 25800 13106 13899 12387 11  2 44 43  0	
 1 10  52108 235780   7236 22457996    0    0 24582 46646 12873 8612 10  2 52 37  0	
 3  3  52108 219216   7240 22469400    0    0 22914 41008 14835 10338 13  5 49 33  0	
 2 12  52108 229224   7260 22457088    0    0 53898 79348 33011 27096 10  3 53 34  0	
 1 15  52108 234540   7260 22455796    0    0 20416  7222 9901 10383 10  2 34 54  0	
 0 21  52108 232928   7260 22455460    0    0 16002 52596 8677 7800  8  2 33 58  0	
 0 20  52108 222968   7268 22466296    0    0 21956 26624 12781 13626 11  3 25 61  0	
 0 19  52108 236152   7268 22444652    0    0 19776 32802 9140 10651 10  2 18 71  0	
 0 14  52108 235608   7272 22444500    0    0 20930 20476 13276 11705  9  2 29 59  0	
10 12  52108 224068   7284 22455816    0    0 19586 50288 16054 14843  9  3 32 56  0	
 2 23  52108 234376   7304 22446204    0    0 47942 94902 49122 43552  9  3 27 61  0	
 0 19  52108 235608   7308 22445228    0    0 12354 34314 18707 18747  6  3 17 74  0	
 1 20  52108 219300   7320 22439800    0    0 16194 41216 19478 18307  8  8 25 58  0	
 0 20  52108 236884   7316 22420236    0    0 14080 49152 20644 20746  7  3 31 59  0	
 0 22  52108 237124   7304 22417496    0    0 13122 49406 20264 21033  7  3 21 69  0	
 1 18  52108 233652   7300 22421788    0    0 13850 36664 12730 14677  6  2 27 64  0	
 4 19  52108 234312   7308 22427724    0    0 15382 50170 19173 19433  7  3 25 65  0	
 0 19  52108 233896   7312 22424048    0    0 14208 20040 18144 19828  7  3 23 68  0	
 1  9  52108 242080   7328 22416756    0    0  7812 97402 33040 30347  6  5 40 49  0	
 1 10  52108 243320   7348 22412196    0    0     6 101636 35608 33917  3  5 50 42  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 10  52108 231456   7376 22422880    0    0     4 112896 28931 25942  3  5 55 38  0	
 4 10  52108 248552   7388 22417360    0    0     6 105472 19116 20021  2  4 67 28  0	
 1  7  52108 219136   7392 22440736    0    0     2 110834 23954 24330  2  5 57 35  0	
 3 12  52108 241712   7400 22411424    0    0 38214 29694 31072 30766 20  5 42 32  0	
 7  7  52108 235148   7400 22415748    0    0 48004  8192 29708 24916 20  5 39 36  0	
 3 10  52108 238140   7400 22413600    0    0 48000  8192 32438 28923 20  5 36 38  0	
 3  8  52108 241576   7396 22378328    0    0 37122  4090 33267 27204 20 16 36 29  0	
 7  8  52108 237260   7400 22381564    0    0 21440 40250 11761 11193  8  2 28 61  0	
 0 18  52108 238020   7408 22379192    0    0 25220 32002 13093 10400 10  2 34 53  0	
 0 16  52108 232464   7408 22386948    0    0 21632 24576 10842 10925  8  2 37 53  0	
 3 11  52108 236060   7416 22380240    0    0 17924 35442 11044 10336  7  2 40 51  0	
 2 16  52108 235092   7416 22366244    0    0 20864 24578 12008 9983 12  5 33 51  0	
 1  7  52108 236952   7420 22363972    0    0 22276 26850 12087 9437  8  2 44 46  0	
 1  9  52108 225808   7428 22375224    0    0 20804 39822 16389 12148 10  3 53 35  0	
10  9  52108 234736   7416 22363560    0    0 23682 27734 13178 13798 11  2 31 55  0	
 1 15  52108 235108   7420 22357788    0    0 53700 59642 31073 20114 12  3 37 48  0	
 6  6  52108 228420   7436 22362828    0    0 23810 40960 14284 14153  8  2 27 63  0	
 5 11  52108 230900   7432 22359396    0    0 17346 49152 17105 17885  8  3 35 55  0	
 4 10  52108 223460   7436 22366240    0    0 17414 33024 16650 17666  8  3 35 54  0	
 0 18  52108 241184   7440 22348152    0    0 14914 32512 17667 17952  8  3 35 54  0	
 0 10  52108 236464   7444 22355088    0    0 12482 48894 17130 18942  6  2 44 48  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  4  52108 229336   7448 22353324    0    0 10048 53822 18272 16650  9  7 47 37  0	
 0 13  52108 239052   7448 22337884    0    0 27844 12616 12895 12448 10  2 37 51  0	
 0 12  52108 236688   7456 22340120    0    0 24514 44550 16200 12553 11  3 44 42  0	
 1 15  52108 236076   7460 22340268    0    0 21122 42498 17937 16117  9  3 42 46  0	
 0 15  52108 231520   7460 22345848    0    0 23104 24576 13554 12621 10  2 33 55  0	
 4  4  52108 237828   7468 22337704    0    0 16324 45876 15309 15085  7  2 39 51  0	
 0 14  52108 234860   7468 22333168    0    0 19392 33030 17012 15161 10  7 40 43  0	
 1  6  52108 232008   7472 22337448    0    0 16578  7734 18244 15691  8  3 49 40  0	
 0  4  52108 224692   7480 22340224    0    0 20034 73244 19054 14446  9  3 60 28  0	
 1  7  52108 243128   7488 22318592    0    0 17986 39424 25264 23177  8  4 48 40  0	
 0 12  52108 235788   7500 22327420    0    0 10564 53244 24258 24938  7  4 37 53  0	
 0 17  52108 238864   7500 22324412    0    0 15874 40960 16727 15842  6  3 37 54  0	
 0 15  52108 237276   7508 22323808    0    0 15430 49148 17763 17098  8  3 29 61  0	
 0 14  52108 222608   7516 22331028    0    0 14400 48956 18642 15472 10  4 42 44  0	
 1 18  52108 235984   7528 22316852    0    0 19778 37484 22363 22122  8  3 40 49  0	
 3 13  52108 238340   7536 22315100    0    0 15426 39542 17349 13544  8  2 33 56  0	
 1 12  52108 241184   7536 22309388    0    0 14146 41216 19326 18272  7  3 37 52  0	
 3 18  52108 230264   7540 22320596    0    0 15490 37182 17650 13693  8  2 31 59  0	
 0 17  52108 242772   7540 22306912    0    0 15366 45580 21445 18523  8  3 39 50  0	
 0 12  52108 236944   7540 22312056    0    0 12800 53298 21401 28784  7  4 33 57  0	
 4  7  52108 230968   7548 22315856    0    0 29828 83814 36237 34106 10  3 39 48  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 12  52108 223016   7552 22322892    0    0 13126 40306 14355 14684  8  2 33 57  0	
 2 10  52108 225000   7560 22320748    0    0 20546 37444 14323 17754  8  3 42 47  0	
 0  9  52108 228116   7568 22316552    0    0 18694 42608 13985 14966  8  3 45 45  0	
 0  9  52108 238508   7564 22308464    0    0 19648 32586 13946 16374  9  2 41 47  0	
 0 15  52108 239252   7572 22307900    0    0 22022 39182 11462 9127  9  2 47 41  0	
 1 17  52108 233504   7584 22303956    0    0 25030 29184 14118 13776 13  5 28 54  0	
 1 11  52108 235636   7588 22301748    0    0 22336 16950 11142 11148  9  2 34 55  0	
 0 16  52108 224856   7596 22312440    0    0 22724 38408 13677 9841  9  2 45 45  0	
 4 15  52108 237620   7600 22298004    0    0 25986 26974 13341 9676 11  2 35 51  0	
 1 11  52108 240720   7612 22271444    0    0 84932 115712 44971 31125 10  4 39 48  0	
 0 15  52108 236984   7620 22277284    0    0 22402 16684 11524 9598  9  2 33 56  0	
 3  7  52108 233124   7628 22279900    0    0 23362 48668 13709 9713 11  2 47 40  0	
 2 19  52108 218948   7632 22284520    0    0 27140 22016 13482 12728 11  2 27 61  0	
 3 13  52108 238912   7640 22265236    0    0 19456 33076 11961 10833  8  2 32 58  0	
 1  3  52108 229628   7652 22274904    0    0 20482 28470 11879 10165  8  2 33 57  0	
 1 19  52108 233880   7660 22272888    0    0 39746 57862 26122 21743 11  3 54 33  0	
 1 17  52108 236128   7668 22270300    0    0 15430 45638 20090 16634  8  3 39 50  0	
 4 10  52108 231900   7668 22270772    0    0 17856 28722 15888 18268 11  6 25 59  0	
 2 11  52108 242804   7676 22256668    0    0 15622 76294 20588 18688  8  3 35 54  0	
 1 10  52108 241448   7680 22258800    0    0 20546 39426 17371 15125  9  3 29 59  0	
 1 20  52108 230760   7684 22264616    0    0 21698 36856 15461 14309  8  2 30 59  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18  52108 246020   7696 22248432    0    0 18626 33790 12847 11099  8  2 29 61  0	
 0  5  52108 224328   7696 22269400    0    0 18304 57600 16891 16919  8  3 24 65  0	
 1  6  52108 220832   7692 22271464    0    0 17666 47104 20828 19510 11  6 33 50  0	
 0 22  52108 238904   7692 22250092    0    0 20804 39134 16730 16568  9  3 41 47  0	
 2 18  52108 221816   7692 22265940    0    0 24322 41282 11244 11034 10  2 28 60  0	
 2 13  52108 229496   7700 22259516    0    0 20100 32514 14270 15025  9  3 32 57  0	
 0 14  52108 228512   7728 22259228    0    0 14944 16460 10513 9990  6  2 37 56  0	
 0 16  52108 239044   7732 22247588    0    0 16256 54792 17781 13892  9  3 45 44  0	
14 21  52108 239136   7740 22243996    0    0 16776 52792 18913 19250 10  4 42 43  0	
 1 13  52108 238916   7744 22237164    0    0 14914 45576 16065 13911  8  3 37 53  0	
 4 20  52108 237436   7740 22237072    0    0 22082 41216 14579 17445  9  2 28 60  0	
 4 14  52108 239128   7748 22236400    0    0 18242 44360 15024 13896  8  3 36 53  0	
 1  7  52108 238972   7756 22239812    0    0 22212 21556 13867 11632  9  3 37 51  0	
 1 17  52108 235584   7768 22238820    0    0 29570 65030 18898 14964  9  2 39 49  0	
 2 10  52108 223088   7776 22247832    0    0 20546 34858 15557 13501 11  4 27 58  0	
 1 10  52108 232172   7796 22238068    0    0 37766 94570 42557 38338  8  3 51 38  0	
 3 13  52108 244316   7808 22226548    0    0 22850 48992 19096 16198 11  3 58 28  0	
 1  9  52108 223384   7808 22246500    0    0 23872 24576 10645 7289  9  2 34 55  0	
 1 12  52108 217920   7816 22251360    0    0 24322 26404 10879 8798  9  2 34 54  0	
 1  6  52108 239180   7824 22215532    0    0 51586 66874 28625 19435 10  5 42 44  0	
 0 15  52108 240660   7820 22216060    0    0 25666 28928 15302 11034 11  3 44 42  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 12  52108 237336   7832 22218696    0    0 23492 28672 11643 8985 10  2 42 46  0	
 0  7  52108 237040   7832 22210592    0    0 21892 32768 12542 9976 12  4 42 42  0	
 0  6  52108 222888   7840 22220296    0    0 13956 61696 11066 11724  6  2 61 31  0	
 1  7  52108 229848   7844 22212360    0    0 16836 47872 12231 10812  7  2 61 30  0	
 1  6  52108 237288   7844 22204620    0    0 26624 24832 15264 13695 11  2 59 28  0	
 2  7  52108 240372   7840 22199720    0    0 32642 20478 17021 12326 14  2 42 41  0	
 1  4  52108 237572   7840 22192592    0    0 34304 16126 18183 14018 14  3 51 33  0	
 1 10  52108 233860   7844 22196140    0    0 20608 16446 13424 11556  9  2 44 45  0	
 1  9  52108 235768   7852 22194580    0    0 21058 49670 13051 11337  8  2 47 42  0	
 3  3  52108 236628   7860 22192956    0    0 21956 29252 9042 8040  8  2 50 40  0	
 1  7  52108 240100   7856 22191224    0    0 28480 24580 10929 7294 11  2 60 27  0	
 0  1  52108 233272   7852 22197212    0    0 17600 28724 9146 10317  6  2 56 36  0	
 2  6  52108 219764   7860 22193612    0    0 38852 55682 21561 14451 12  6 60 22  0	
 2  2  52108 240960   7872 22171172    0    0 20228 52078 11264 7701  9  2 71 18  0	
 0  1  52108 237752   7880 22174764    0    0 11586 87410 6738 4577  5  1 84 10  0	
 1  4  52108 222624   7880 22188088    0    0 13442 53506 9835 7537  6  2 81 11  0	
 4  1  52108 224484   7892 22186900    0    0  9540 64120 8030 9238  5  1 83 12  0	
 1  1  52108 230080   7896 22181516    0    0  6404 84760 7685 4968  4  2 85  9  0	
 1  1  52108 228856   7908 22184640    0    0  3394 65600 4691 7020  2  1 87 10  0	
 2  2  52108 242492   7912 22163404    0    0 28546 61098 12172 8543 12  3 74 11  0	
 1  5  52108 240260   7916 22164924    0    0 39936 16448 13247 9111 15  3 66 17  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  52108 225848   7916 22155688    0    0 104324 86786 50236 30802 10  3 73 14  0	
 2  3  52108 218168   7928 22160196    0    0 10694 88076 6516 6970  5  2 81 12  0	
 1  2  52108 244828   7928 22132560    0    0 24964 23890 11169 8537 10  2 71 17  0	
 5  1  52108 219532   7932 22157556    0    0 17858 56568 7792 4876  7  1 79 13  0	
 1  3  52108 236512   7940 22139464    0    0 14468 53760 7522 10162  6  1 75 18  0	
 2  2  52108 232336   7948 22141948    0    0 13760 49464 7405 5040  9  2 79 10  0	
 1  2  52108 235436   7948 22132776    0    0  8066 67828 4279 5015  3  1 84 12  0	
 4  2  52108 237544   7964 22129948    0    0  4612 80942 3698 5236  2  1 86 11  0	
 0  1  52108 222300   7968 22145180    0    0  8322 68882 5182 3428  4  1 86  9  0	
 3  1  52108 236692   7976 22133028    0    0  6916 67358 4454 8621  3  1 85 11  0	
 3  1  52108 226656   7996 22141612    0    0  8904 107782 5648 3627  3  1 87  9  0	
 2  1  52108 228648   8000 22140584    0    0  9216 37572 5138 3912  4  1 85 10  0	
 1  1  52108 219960   8024 22147288    0    0  5640 120112 4880 3274  3  1 89  8  0	
 2  2  52108 232460   8036 22133044    0    0  8580 74250 6129 3735  4  1 84 10  0	
 1  2  52108 219944   8052 22148136    0    0  5444 87390 4887 7331  3  1 84 12  0	
 2  4  52108 235792   8064 22130992    0    0 14086 57572 8665 5704  6  2 80 12  0	
 0  1  52108 242356   8068 22126816    0    0 18176 16970 9216 6259  7  2 81 11  0	
 3  1  52108 229292   8084 22132632    0    0 34566 49668 20387 14036 15  3 65 16  0	
 2  1  52108 235864   8072 22126084    0    0 29314 16384 20758 16367 12  3 74 11  0	
 2  3  52108 238104   8072 22125056    0    0 20162 53766 15746 17758  9  3 73 15  0	
 1  3  52108 239708   8080 22123224    0    0 26818 32816 19785 18339 12  3 71 14  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  2  52108 222984   8100 22140944    0    0 13378 74024 8052 6617  5  1 83 11  0	
 2  1  52108 234640   8112 22128844    0    0  5894 99602 6624 4410  3  1 87  9  0	
 1  1  52108 246660   8116 22107976    0    0  8642 54272 7814 4766  5  6 80  9  0	
 1  1  52108 236988   8124 22116540    0    0  5570 70252 5166 3578  3  1 84 12  0	
 3  1  52108 226052   8136 22124028    0    0  8452 111624 10163 6862  4  1 86  8  0	
 1  1  52108 239072   8144 22109804    0    0 10244 64828 13557 11325  5  2 83 10  0	
 1  1  52108 235544   8144 22112324    0    0  9922 66298 20990 15830  6  3 82  9  0	
 1  3  52108 234924   8148 22111308    0    0  8388 62994 23428 20046  6  4 80 10  0	
 4  2  52108 242976   7540 22105116    0    0  9988 70196 28871 28340  7  5 78 11  0	
 5  1  52108 236032   7548 22112772    0    0  4036 107524 25359 20920  5  4 83  8  0	
 1  3  52108 219844   7560 22133032    0    0  7042 45110 15576 15923  5  3 82 11  0	
 2  1  52108 239428   7580 22110192    0    0 11078 111656 10061 7461  4  1 86  9  0	
 2  1  52108 234072   7588 22116848    0    0  2884 86600 10058 12339  3  2 85 11  0	
 1  2  52108 235312   7596 22113684    0    0 11396 95334 12751 10413  4  2 84 10  0	
 2  1  52108 235436   7604 22113700    0    0  5762 60992 8088 6456  4  1 85 10  0	
 1  2  52108 232112   7612 22118112    0    0  7938 98866 12576 10047  4  2 83 11  0	
 1  3  52108 234716   7620 22115688    0    0  5122 66076 6943 4615  4  1 86 10  0	
 1  1  52108 235288   7640 22111468    0    0 10436 71158 9637 6498  5  1 76 18  0	
 2  2  52108 232684   7644 22112816    0    0  5506 82830 8068 5961  3  2 87  8  0	
 2  2  52108 238504   7652 22107740    0    0  6786 76096 8924 10175  4  2 83 11  0	
 1  2  52108 223888   7664 22124860    0    0 10180 69968 11764 8929  5  2 83 10  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  2  52108 233916   7668 22116784    0    0 16832 57956 16625 15252  5  2 80 13  0	
 0  2  52108 236420   7684 22111580    0    0  9224 91236 9863 7673  5  2 82 11  0	
 0  2  52108 238660   7692 22110832    0    0 13314 41294 12135 9580  7  2 77 14  0	
 2  2  52108 233320   7700 22115068    0    0 38340 92424 25731 21747  8  2 75 15  0	
 3  3  52108 241716   7704 22098692    0    0 36032  6460 20013 14744 18  4 62 17  0	
 5  5  52108 239228   7712 22099848    0    0 83588 56382 44958 40237 13  3 68 17  0	
 4  5  52108 233376   7712 22079572    0    0 28098  5632 18304 15011 13  9 62 17  0	
 4  4  52108 242420   7712 22069488    0    0 44032  4146 17796 16803 16  3 62 19  0	
 1  3  52108 235220   7704 22078976    0    0 32452     0 14988 12755 14  3 68 15  0	
 4  5  52108 229244   7712 22080728    0    0 20802 70020 10394 13163  8  2 75 15  0	
 2  4  52108 241108   7708 22059268    0    0 32000  8192 17889 15836 15  7 56 22  0	
 1  3  52108 233916   7708 22066408    0    0 33474 16442 16916 17001 13  3 64 20  0	
 1  3  52108 243364   7704 22056712    0    0 30848 23668 13736 12009 12  3 70 15  0	
20  3  52108 238580   7704 22054464    0    0 27010 19974 13967 11795 12  7 61 20  0	
 2  2  52108 241484   7704 22043408    0    0 33986 17036 17866 17861 18  7 55 20  0	
 2  3  52108 233432   7708 22049544    0    0 17730 48572 10710 11293  7  2 75 15  0	
 2  4  52108 226224   7700 22054696    0    0 34560  8192 14980 13954 14  3 65 18  0	
23  3  52108 240016   7696 22025704    0    0 30916  8192 14430 13160 13  5 63 20  0	
 2  2  52108 240596   7696 22021720    0    0 31170  6452 15803 13615 14  8 63 15  0	
 3  4  52108 237596   7692 22026900    0    0 33920     0 15114 13271 15  3 69 13  0	
 4  4  52108 235604   7692 22024856    0    0 35714 42270 14534 19038 13  3 64 20  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3  52108 235120   7692 22018524    0    0 22400 24378 13520 14435 10  2 70 18  0	
 4  1  52108 236632   7700 22014564    0    0 17732 47922 11774 9565  8  2 77 13  0	
 1  1  52108 237104   7708 22015480    0    0 22400 18226 12750 12122  9  2 75 13  0	
 1  2  52108 219620   7720 22034456    0    0 28038 78454 21279 17268  8  2 77 12  0	
 6  3  52108 234640   7724 22018208    0    0 12182 52774 8678 6992  6  2 77 16  0	
 2  3  52108 245428   7724 22006756    0    0 20482 23038 13348 10809  9  2 80  9  0	
 3  1  52108 234016   7728 22016100    0    0 23956    46 13637 9329 13  8 73  7  0	
 1  5  52108 234636   7724 22010624    0    0 17472 41476 10986 7815  8  2 87  3  0	
 2  1  52108 239520   7728 22006888    0    0 15556 49410 11378 8211  7  2 81 10  0	
 6  1  52108 229972   7744 22020720    0    0  6596 45970 6443 5140  4  1 85 10  0	
 1  1  52108 236024   7756 22010292    0    0  3972 125356 4931 3759  3  1 87  9  0	
 0  3  52108 220656   7760 22023788    0    0  7490 69022 5255 4673  4  1 85 10  0	
 2  1  52108 232832   7768 22011176    0    0  2880 95864 4535 7259  2  1 87 10  0	
 1  1  52108 224648   7772 22019932    0    0  4802 85372 4499 3475  3  1 88  8  0	
 0  2  52108 232732   7780 22012132    0    0  9540 77928 6818 6110  5  1 79 14  0	
 1  2  52108 217612   7796 22026332    0    0  4998 104444 6304 4768  3  1 86 10  0	
 2  1  52108 223728   7804 22020620    0    0  5572 73528 5500 4352  4  1 87  8  0	
 0  1  52108 229052   7816 22015620    0    0  9988 111094 6687 5322  5  1 83 11  0	
 2  1  52108 235128   7820 22009120    0    0  5634 90164 4607 3380  4  1 86  9  0	
 0  2  52108 233392   7832 22013360    0    0  2626 54406 4001 10587  2  1 86 10  0	
 0  1  52108 235004   7840 22009216    0    0  4868 113600 5042 3981  3  1 87  8  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1  52108 233888   7856 22010812    0    0  3908 107304 4399 4274  2  1 86 11  0	
 1  1  52108 236012   7864 22007420    0    0  4612 94944 3736 2720  2  1 87  9  0	
 3  0  52108 226076   7864 22021148    0    0  1344 28902 2774 2330  1  1 97  1  0	
 1  0  52108 221372   7872 22025848    0    0  4864    52 4133 3312  3  1 96  1  0	
 3  1  52108 226456   7880 22017876    0    0  5124 77240 4947 3668  3  1 93  3  0	
 1  2  52108 232308   7896 22012456    0    0  2690 101486 3110 2636  2  1 89  8  0	
 0  0  52108 218792   7900 22029724    0    0  5762 19038 4618 3737  3  1 90  6  0	
 0  0  52108 238384   7900 22009884    0    0  5696     0 4922 3589  4  1 95  0  0	
 1  0  52108 231812   7908 22017124    0    0  3264  9880 4353 3420  3  1 96  1  0	
 2  0  52108 235688   7908 22014572    0    0  7170     0 5204 3839  5  1 94  0  0	
 1  0  52108 230488   7916 22019648    0    0  4032    70 4160 3080  3  1 96  0  0	
 0  0  52108 232836   7916 22017552    0    0  8002     0 4669 3488  4  1 94  1  0	
 2  0  52108 238300   7916 22010256    0    0  7424     0 5988 4494  5  1 94  0  0	
 1  1  52108 219832   7924 22027764    0    0  3648 31232 5481 4005  3  1 95  1  0	
 0  0  52108 220020   7924 22031188    0    0  3008     0 5139 3810  3  1 96  0  0	
 1  0  52108 219224   7932 22032748    0    0  3712    68 4333 3195  3  1 96  1  0	
 0  0  52108 228028   7936 22025728    0    0  1922 16072 3900 2461  2  1 96  1  0	
 1  0  52108 230304   7936 22023000    0    0  3072     0 4664 3092  5  1 94  0  0	
 0  0  52108 232800   7944 22020212    0    0  2048   216 3780 2681  2  1 97  0  0	
 5  1  52108 235164   7944 22015608    0    0  2688     0 4022 2634  2  1 97  0  0	
 0  0  52108 220308   7952 22029700    0    0  4480    44 4578 3050  3  1 96  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  52108 227004   7968 22018944    0    0  2178 93120 3286 2118  2  1 93  5  0	
 0  0  52108 225896   7968 22024388    0    0  3520  9342 5349 3400  3  1 94  2  0	
 0  0  52108 226764   7976 22023036    0    0  4160    86 4796 2755  2  1 96  0  0	
 0  0  52108 233592   7980 22014604    0    0  4034  4418 4946 2672  3  1 96  1  0	
 0  0  52108 234344   7988 22016384    0    0  3136    62 5149 2965  2  1 97  0  0	
 0  0  52108 231980   7988 22018236    0    0  2690     0 6272 3811  4  1 95  0  0	
 0  0  52108 218084   7988 22032424    0    0  2496     0 4316 2478  2  0 98  0  0	
 1  0  52108 224664   7996 22025140    0    0  2690    50 4023 2354  2  1 98  0  0	
 0  0  52108 234600   8000 22014480    0    0  2624 14962 4211 2706  2  1 97  0  0	
 2  0  52108 225548   8008 22024304    0    0  1920    52 2926 2120  1  0 98  0  0	
 1  0  52108 219024   8008 22031500    0    0  1664     0 2882 1913  1  0 98  0  0	
 1  0  52108 228944   8016 22022884    0    0  2560 17356 3619 2210  2  0 98  0  0	
 2  0  52108 230812   8020 22018736    0    0  1920    78 4651 3106  3  0 96  0  0	
 0  0  52108 218660   8020 22031996    0    0  2562    94 3541 2370  2  0 97  0  0	
 0  0  52108 218668   8028 22031616    0    0  4864    34 4110 2597  3  1 97  0  0	
 0  0  52108 231340   8028 22019364    0    0  1984     0 3040 1944  1  0 98  0  0	
 1  0  52108 221940   8040 22028556    0    0  2178 56752 3586 2051  2  1 97  1  0	
 0  0  52108 230744   8048 22020404    0    0  4544    84 3811 2381  2  1 97  0  0	
 2  0  52108 237332   8048 22014160    0    0  3586    76 3693 2268  2  0 98  0  0	
 0  0  52108 227660   8056 22023264    0    0  2368    36 3484 2129  2  0 98  0  0	
 1  0  52108 237456   8056 22013952    0    0  2880     0 3711 2186  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  52108 224188   8056 22027772    0    0  4736     2 4254 2466  2  1 97  0  0	
 1  0  52108 233612   8064 22018732    0    0  3136    54 3723 2193  2  0 98  0  0	
 0  0  52108 219236   8064 22033532    0    0  3456   372 4076 2296  2  0 98  0  0	
 1  0  52108 223468   8072 22029588    0    0  4224    40 4205 2411  2  1 97  0  0	
 0  0  52108 232156   8072 22019808    0    0  2496     0 3399 2099  2  0 98  0  0	
 1  0  52108 236372   8072 22015696    0    0  3200 15480 3986 2275  2  1 97  0  0	
 0  0  52108 223600   8080 22027776    0    0  2240    52 4285 2375  2  0 98  0  0	
 1  0  52108 229708   8076 22021480    0    0  2880     0 3836 2311  2  1 98  0  0	
 0  0  52108 235792   8084 22016056    0    0  2946    24 3612 2293  2  0 98  0  0	
 0  0  52108 231088   8084 22020892    0    0  5824     0 4733 2765  2  1 97  0  0	
 0  0  52108 238296   8092 22013692    0    0  3010 44704 3518 2293  1  1 95  3  0	
 0  0  52108 228128   8720 22024104    0    0  1256    78 3503 2432  1  1 97  2  0	
 0  0  52108 221836   8720 22031036    0    0  1024     0 2141 1866  1  0 99  0  0	
 0  0  52108 219132   8728 22034652    0    0   384   140 1800 1435  0  0 99  0  0	
 0  0  52108 217056   8728 22036348    0    0     0     0 1404 1360  0  0 99  0  0	
 0  0  52108 237068   8728 22016724    0    0     0     6 1209 1221  0  0 99  0  0	
 0  0  52108 231248   8736 22022436    0    0  2048    42 1432 1322  0  0 99  0  0	
 0  0  52108 229296   8740 22024236    0    0   386     0 1152 1226  0  0 100  0  0	
 1  0  52108 228180   8748 22025684    0    0     0    18  986 1183  0  0 99  0  0	
 0  0  52108 227692   8748 22026844    0    0     0     0 1014 1184  0  0 100  0  0	
 1  0  52108 226212   8748 22027528    0    0     0 13040 1063 1272  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  52108 226988   8756 22027564    0    0     0    56  499  981  0  0 100  0  0	
 1  0  52108 227376   8756 22027564    0    0     0     0  481  973  0  0 100  0  0	
 0  0  52108 227260   8756 22027568    0    0     0     0  490  966  0  0 100  0  0	
 0  0  52108 227912   8764 22027568    0    0     0    10  516  978  0  0 100  0  0	
 0  0  52108 227796   8764 22027572    0    0     0  7480  554  975  0  0 100  0  0	
 0  0  52108 228316   8764 22027572    0    0     0     0  510  976  0  0 100  0  0	
 0  0  52108 227872   8772 22027568    0    0     0    40  510  980  0  0 100  0  0	
