 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 3298.0      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 115344.7 15379136.0    0.0     21248.0 11729.2      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 13368.9      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 230689.5 15379136.0    0.0     21248.0 14622.0      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 3345384.3 15379136.0    0.0     29504.0 28978.7      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0    0.0   5767232.0 5537285.9 15379136.0    0.0     38912.0 38849.4      0    0.000   0      0.000    0.000
961152.0 961152.0  0.0   102321.2 5767232.0 1054254.4 15379136.0    0.0     47360.0 46877.8      1    0.076   0      0.000    0.076
961152.0 961152.0  0.0   102321.2 5767232.0 2661161.3 15379136.0    0.0     48896.0 48818.6      1    0.076   0      0.000    0.076
961152.0 961152.0 109210.6  0.0   5767232.0 1063636.7 15379136.0    0.0     50240.0 50124.9      2    0.124   0      0.000    0.124
961152.0 961152.0 109210.6  0.0   5767232.0 5253926.6 15379136.0    0.0     50240.0 50233.5      2    0.124   0      0.000    0.124
961152.0 961152.0  0.0   102939.5 5767232.0 3620721.8 15379136.0    0.0     50432.0 50252.0      3    0.160   0      0.000    0.160
961152.0 961152.0 107550.3  0.0   5767232.0 1814247.3 15379136.0    0.0     50432.0 50253.0      4    0.206   0      0.000    0.206
110912.0 961152.0  0.0   102254.5 5767232.0 950059.2 15379136.0    0.0     50432.0 50345.3      5    0.246   0      0.000    0.246
110912.0 961152.0  0.0   102254.5 5767232.0 4877809.2 15379136.0    0.0     50432.0 50345.9      5    0.246   0      0.000    0.246
110912.0 110400.0 102883.6  0.0   7468224.0 2397145.6 15379136.0    0.0     50432.0 50346.1      6    0.277   0      0.000    0.277
110912.0 110400.0 102883.6  0.0   7468224.0 6788848.1 15379136.0    0.0     50432.0 50395.2      6    0.277   0      0.000    0.277
126208.0 29376.0  0.0   29368.4 7468224.0 3004820.7 15379136.0  73425.9   50816.0 50641.5      7    0.317   0      0.000    0.317
126208.0 29376.0  0.0   29368.4 7468224.0 6529667.5 15379136.0  73425.9   50816.0 50671.5      7    0.317   0      0.000    0.317
126208.0 128320.0 63662.4  0.0   7432896.0 3021701.0 15379136.0  73497.9   50816.0 50671.7      8    0.341   0      0.000    0.341
126208.0 128320.0 63662.4  0.0   7432896.0 6813931.5 15379136.0  73497.9   50816.0 50672.4      8    0.341   0      0.000    0.341
129216.0 62848.0  0.0   62829.3 7432896.0 3538355.4 15379136.0  73633.9   50816.0 50672.8      9    0.360   0      0.000    0.360
129216.0 62848.0  0.0   62829.3 7432896.0 7089560.0 15379136.0  73633.9   50816.0 50675.2      9    0.360   0      0.000    0.360
129216.0 130880.0 53146.5  0.0   7427776.0 2725049.7 15379136.0  87464.1   50816.0 50724.0     10    0.384   0      0.000    0.384
129216.0 130880.0 53146.5  0.0   7427776.0 5072107.2 15379136.0  87464.1   50816.0 50729.0     10    0.384   0      0.000    0.384
129216.0 130880.0 53146.5  0.0   7427776.0 7287461.4 15379136.0  87464.1   50816.0 50729.5     10    0.384   0      0.000    0.384
130304.0 130880.0  0.0   59478.3 7427776.0 1992643.5 15379136.0  96641.7   50816.0 50731.2     11    0.405   0      0.000    0.405
130304.0 130880.0  0.0   59478.3 7427776.0 3537350.8 15379136.0  96641.7   50816.0 50735.3     11    0.405   0      0.000    0.405
