procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  4  11672 147488  45880 20598204    0    0 10042 39338 5078 2535  4  0 81 14  0
 3  4  11672 144448  46032 20603224    0    0 29934 19688 13631 8337 12  1 69 17  0
 2  2  11672 150224  46172 20596616    0    0 25882 19962 8936 5894  9  1 79 11  0
 2  2  11672 147944  46352 20582028    0    0 34470 13774 13732 8499 14  1 70 14  0
 3  3  11672 144312  46476 20582344    0    0 22334 20212 7123 3955  8  0 77 15  0
 3  2  11672 145056  46620 20583664    0    0 26370 23732 15476 11423 11  1 74 14  0
 1  3  11672 143688  46756 20584272    0    0 23060 19470 14817 12940  9  1 78 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2  11672 143688  46904 20567892    0    0 26518 13604 15985 12756 11  1 72 15  0
 1  3  11672 145424  47028 20565108    0    0 19226 35400 11177 6954  7  1 80 13  0
 2  2  11672 147384  47164 20564012    0    0 19988 37072 16347 9640  7  1 78 14  0
 1  4  11672 145704  47316 20564332    0    0 22958 40002 20836 10183 10  2 71 16  0
 0  3  11672 142800  47504 20565768    0    0 19608 45754 23610 12216  8  2 77 13  0
 2  3  11672 147072  47636 20562664    0    0 17528 29952 17531 10293  6  2 83 10  0
 2  4  11672 147392  47784 20548644    0    0 21532 39780 13807 8325  9  1 76 14  0
 0  3  11672 147544  47872 20548208    0    0 20372 43586 9087 4558  7  1 81 12  0
 5  2  11672 142680  47960 20552720    0    0 17170 42384 8824 4190  4  1 82 13  0
 2  3  11672 145264  48064 20549136    0    0 20908 38914 9121 4376  7  1 79 13  0
 0  5  11672 145704  48152 20550960    0    0 16172 45030 7954 4421  6  0 81 13  0
 5  4  11672 145088  48232 20550960    0    0 16352 37532 5425 3550  6  1 81 12  0
 2  2  11672 147520  48328 20532584    0    0 17300 20006 6305 4245  6  1 80 13  0
 1  2  11672 147520  48408 20533952    0    0 12810 32800 6709 4788  5  1 84 10  0
 3  3  11672 146440  48528 20532596    0    0 18066 49046 8983 5930  7  1 81 11  0
 1  2  11672 143520  48652 20534992    0    0 12042 41320 16467 12912  6  1 82 11  0
 1  3  11672 151120  48756 20528552    0    0 11274 50718 16522 13507  5  1 83 11  0
 0  3  11672 148512  48924 20530952    0    0 21042 31742 19317 15760  9  1 78 12  0
 1  2  11672 145664  49008 20534208    0    0  7020 49060 12790 9261  3  1 87  9  0
 2  4  11672 150488  49148 20526600    0    0 14252 52846 16926 12693  5  1 82 12  0
 1  2  11672 148056  49336 20525736    0    0 20990 36076 30046 22537  9  2 76 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3  11672 146232  49492 20526932    0    0 14246 45544 26437 19783  6  2 83 10  0
 1  3  11672 142432  49672 20532524    0    0 25984 24756 27567 22020 10  2 75 12  0
 2  2  11672 148680  49824 20524444    0    0 17428 43882 22812 16579  7  2 77 14  0
 3  3  11672 144416  49988 20530100    0    0 23704 32078 20720 15162  9  1 77 13  0
 3  2  11672 141824  50120 20531936    0    0 23190 32396 10761 7413  9  1 76 14  0
 2  2  11672 144264  50272 20513400    0    0 23192 39388 11798 7834 10  1 74 14  0
 5  3  11672 149104  50580 20508444    0    0 24470 19484 10917 6283  9  1 73 18  0
 2  3  11672 147896  50952 20508656    0    0 22544 19038 12516 7543  8  1 65 26  0
 2  2  11672 148368  51236 20506300    0    0 20708 28222 12799 7944  8  1 74 17  0
 1  3  11672 144112  51336 20512160    0    0 18194 41632 8567 5347  7  1 80 12  0
 3  2  11672 150344  51408 20504680    0    0 13836 47744 6538 4543  6  0 78 15  0
 2  2  11672 149104  51504 20493768    0    0 18446 45864 9761 6573  7  1 79 13  0
 3  4  11672 146968  51652 20495340    0    0 16176 46796 18062 12636  6  1 75 18  0
 1  4  11672 146064  51724 20496964    0    0  9480 41438 9084 6338  3  1 84 12  0
 1  2  11672 149864  51840 20491596    0    0 11124 48202 16608 13576  4  1 79 16  0
 5  1  11672 142112  51920 20495808    0    0  6150 55084 14120 11762  4  1 81 14  0
 0  2  11672 147880  52000 20488176    0    0 11784 45180 12329 9350  4  1 81 14  0
 2  2  11672 145336  52088 20490444    0    0 12430 48056 12758 9094  5  1 83 11  0
 1  2  11672 142144  52140 20493644    0    0 10508 43858 6023 3905  4  1 85 11  0
 1  2  11672 147920  52224 20487924    0    0 13986 43508 8987 6602  5  1 81 13  0
 2  2  11672 143800  52308 20487432    0    0 12556 51728 9850 7382  5  1 82 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2  11672 145160  52360 20485440    0    0  7688 45970 7448 5510  3  0 87 10  0
 1  4  11672 143944  52424 20485048    0    0 14220 45240 8870 5845  5  1 85  9  0
 1  3  11672 147584  52496 20482172    0    0 10662 51958 8635 5737  4  1 84 12  0
 1  2  11672 146832  52528 20484040    0    0  5228 53336 7895 5545  2  0 89  9  0
 5  3  11672 141792  52636 20488020    0    0 17196 38904 11657 7222  7  1 80 12  0
 0  2  11672 147280  52728 20483668    0    0 19196 39094 11405 7572  7  1 77 16  0
 0  3  11672 145040  52808 20484336    0    0 14862 46370 10133 6417  6  1 83 11  0
 3  2  11672 143504  52932 20486220    0    0 16402 39686 14121 11390  7  1 80 12  0
 2  3  11672 144080  53064 20483656    0    0 18452 39244 16609 12017  8  1 79 12  0
 2  4  11672 146528  53164 20478616    0    0 13328 47244 14647 12441  5  1 82 12  0
 2  2  11672 142888  53248 20483008    0    0 11532 38412 15664 12083  4  1 82 13  0
 2  2  11672 146232  53364 20477388    0    0  8454 57020 18486 13957  4  1 85  9  0
 4  3  11672 142448  53500 20481528    0    0 12580 45336 21417 17598  5  2 83 10  0
 2  3  11672 148224  53612 20476112    0    0  6110 52022 20638 16903  3  2 83 12  0
 1  2  11672 145344  53692 20479252    0    0  3378 64474 19748 17294  3  1 86  9  0
 0  3  11672 148856  53772 20473952    0    0  9130 53432 8856 6240  3  0 82 14  0
 1  2  11672 148096  53800 20475672    0    0  6250 64756 7172 4942  2  0 81 16  0
 1  3  11672 147208  53836 20478000    0    0  5128 45224 6867 4568  1  0 83 15  0
 2  2  11672 142040  53912 20480996    0    0 16914 42368 8118 4360  5  0 80 14  0
 0  3  11672 149016  54048 20469852    0    0 21912 38662 18561 11915  8  1 73 18  0
 1  2  11672 143080  54168 20475456    0    0 18964 47250 19650 13620  6  1 74 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2  11672 143840  54284 20475392    0    0 18830 38716 21684 15303  6  1 76 17  0
 4  5  11672 147800  54440 20471668    0    0 22814 40182 16468 11013  7  1 78 14  0
 3  3  11672 144440  54600 20474596    0    0 28354 20796 11604 7475 11  1 72 16  0
 8  6  11672 147744  54780 20452432    0    0 36240 28010 14903 8489 16  2 69 14  0
 6  6  11672 144104  55000 20456660    0    0 51790 13256 18434 10321 19  2 58 21  0
 6  3  11672 147736  55180 20451744    0    0 43540  6914 17187 11022 16  2 64 18  0
 5  5  11672 147736  55420 20433668    0    0 46278  8090 23739 14334 18  2 55 25  0
 5  3  11672 142872  55628 20436768    0    0 44946 13142 23574 14679 18  2 59 21  0
13  3  11672 143632  55828 20425412    0    0 37958 17798 20790 12275 15  2 60 23  0
 7  5  11672 145784  55984 20425176    0    0 32388 27586 19919 11815 13  2 71 15  0
 7  5  11672 144112  56204 20426080    0    0 46894 12826 16679 8005 19  2 58 22  0
 8  4  11672 148968  56388 20407852    0    0 40776 12732 14539 8070 16  1 59 23  0
 2  8  11672 148040  56624 20406884    0    0 49644 13492 15251 9286 19  2 64 16  0
 5  5  11672 141656  56852 20415400    0    0 47006  7360 13908 8224 17  2 52 29  0
 2  7  11672 137552  57024 20399348    0    0 47156     0 11878 5934 20  2 46 32  0
 4  3  11672 146840  57204 20389980    0    0 39186 19132 12613 6840 14  1 62 22  0
 5  5  11672 142416  57400 20395116    0    0 40206 20976 17282 10355 16  2 64 18  0
 6  2  11672 142096  57576 20369860    0    0 32544 29260 16895 11359 14  1 71 14  0
 3  2  11672 150600  57776 20360352    0    0 30750 17192 23177 17319 12  1 77 10  0
 4  3  11672 145784  57976 20365792    0    0 38440 32544 19857 13429 15  2 67 15  0
 4  4  11672 143152  58088 20368924    0    0 20016 31350 12257 7024  7  1 79 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  11672 146048  58268 20352048    0    0 30086 35888 18461 11248 12  1 74 13  0
 1  2  11672 144680  58380 20355240    0    0 11664 38280 15181 9964  5  1 83 11  0
 3  2  11672 145584  58524 20353164    0    0 21396 47240 15783 11423  8  1 80 10  0
 2  3  11672 143768  58672 20357836    0    0 23810 27676 15285 10381  9  1 78 12  0
20  3  11672 143144  58864 20353436    0    0 36646 18820 14506 8571 14  1 63 22  0
 1  5  11672 148208  59024 20328948    0    0 30008 22418 15274 9091 12  1 71 15  0
 3  2  11672 148632  59132 20328624    0    0 23554 43516 8853 4740  8  1 80 11  0
 4  4  11672 140872  59320 20333920    0    0 29628 19984 17005 9630 11  1 67 20  0
 5  6  11672 144072  59528 20315812    0    0 32474 34086 20308 12671 16  2 66 17  0
 2  5  11672 148776  59720 20312924    0    0 37492 24878 19856 13261 14  2 63 22  0
 0 11  11672 143160  59864 20319924    0    0 27804 26428 14602 10088 10  1 60 29  0
 5 11  11672 147856  59956 20316024    0    0 23550 38784 8207 4907  9  1 47 43  0
 2  3  11672 147080  60060 20314784    0    0 12302 49096 11071 9412  5  1 48 45  0
 0 12  11672 145264  60128 20316496    0    0 14480 38714 9206 5790  5  1 47 48  0
 0 16  11672 145872  60248 20295876    0    0 17424 39800 10052 6410  7  1 49 42  0
 4  9  11672 143752  60344 20295896    0    0 13836 52060 10089 6653  5  1 55 39  0
 2  3  11672 150176  60488 20289248    0    0 22684 27054 12806 8558  9  3 63 25  0
 4  4  11672 143752  60644 20294372    0    0 25662 25962 11032 8949 10  1 77 13  0
 0  5  11672 149680  60708 20290388    0    0  7582 46652 6986 4822  2  0 85 13  0
 3  2  11672 145560  60824 20297200    0    0 12130 39218 10811 6706  4  1 62 33  0
 2  3  11672 143136  60984 20289148    0    0 27554 27018 13888 7691 10  1 73 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  5  11672 144192  61068 20287216    0    0 18478 37460 9067 4764  6  0 81 13  0
 4  2  11672 146320  61240 20284300    0    0 35086 16744 14493 9242 12  1 67 20  0
 2  3  11672 146928  61420 20281476    0    0 33956 34412 17502 11867 13  1 68 18  0
 4  3  11672 145240  61604 20246976    0    0 30260 34626 22089 14447 12  2 69 17  0
 9  4  11672 147064  61800 20245112    0    0 29318 27206 24977 18644 12  2 66 20  0
 5  4  11672 142048  61948 20250236    0    0 25242 34086 17037 11731  9  1 59 30  0
 3  5  11672 146296  62052 20243772    0    0 17574 44832 12472 7709  7  1 51 40  0
 0 12  11672 150856  62160 20240584    0    0 13176 40582 11778 7447  4  1 45 50  0
 0 16  11672 146720  62284 20241188    0    0 18586 33504 10641 6448  7  1 50 42  0
 1  4  11672 142024  62392 20239936    0    0 16398 51616 15732 10555  6  1 47 46  0
 0 15  11672 150096  62508 20232788    0    0 10196 36440 10193 6246  4  1 62 33  0
 0  7  11672 148120  62568 20234324    0    0 11022 41576 6979 3817  3  1 52 44  0
 0 10  11672 146600  62612 20235864    0    0  8710 48046 5936 3413  3  1 56 40  0
 0 16  11672 145968  62748 20235724    0    0 10110 35214 14468 9251  4  1 47 47  0
 0 16  11672 143368  62852 20235780    0    0  7754 45162 7711 4743  2  0 40 57  0
 2  6  11672 142560  62948 20237200    0    0  5194 27466 10239 6113  2  1 41 56  0
 2 12  11672 142416  63128 20238900    0    0 11522 28082 13978 8590  5  1 38 56  0
 0 11  11672 147096  63220 20232472    0    0  4428 37434 5461 2781  1  0 35 63  0
 1  3  11672 148048  63352 20233948    0    0 13128 32302 17250 11624  5  1 51 42  0
 0  4  11672 145768  63384 20233956    0    0  5124 53054 7498 4975  2  1 50 47  0
 0 11  11672 143784  63596 20237072    0    0 24018 33324 20757 14419 10  2 66 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 18  11672 143016  63740 20233720    0    0 22120 29574 13704 8365  8  1 46 45  0
 1 17  11672 148032  63892 20228684    0    0 27806 25110 14472 9234 10  1 44 45  0
 3  6  11672 148528  64020 20227976    0    0 18630 65980 12491 7598  6  1 39 54  0
 4  3  11672 147008  64176 20228244    0    0 33588 19230 11706 7357 12  1 56 31  0
 7  4  11672 142912  64172 20208564    0    0 40108 13786 14083 9131 17  2 62 19  0
 0  9  11672 144280  64060 20204744    0    0 19726 39656 7944 4694  7  1 40 51  0
 3 14  11672 143352  64036 20206584    0    0 16916 35362 8620 5188  6  1 33 60  0
 0 14  11672 149400  64124 20198216    0    0 15638 40296 9291 6229  6  1 35 58  0
 2  3  11672 148184  64240 20200592    0    0 14736 45700 15134 10768  5  1 40 54  0
 1 12  11672 148960  64352 20199840    0    0 14814 40758 12541 8350  6  1 48 45  0
 0 15  11672 142424  64448 20205608    0    0 12892 48292 11004 7385  5  1 40 54  0
19 13  11672 144544  64544 20204284    0    0 11172 38396 11383 7373  5  1 36 58  0
 0 13  11672 146064  64600 20194824    0    0  9302 41800 9453 6302  4  1 38 57  0
 0 14  11672 144848  64700 20196208    0    0 10788 37786 13589 9691  4  1 46 48  0
 3  6  11672 143936  64784 20197480    0    0  7670 39064 12033 7056  4  1 43 52  0
 1 18  11672 142584  64896 20199816    0    0 13890 38404 10238 6407  5  1 38 56  0
 5 15  11672 151368  64984 20189552    0    0 18172 31696 5972 3635  6  1 36 58  0
 1 12  11672 142136  65116 20196612    0    0 26398 23926 14945 7975 10  1 43 46  0
 0 11  11672 150792  65216 20187244    0    0 15780 28120 13166 7284  6  1 33 60  0
 3 13  11672 146976  65284 20192072    0    0  9842 41888 11246 6246  3  1 34 62  0
 1 21  11672 144544  65372 20191692    0    0  9994 41878 12613 7472  4  1 31 64  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 23  11672 149240  65480 20183792    0    0 12302 51000 13732 8513  6  1 29 64  0
 0 22  11672 142864  65564 20191972    0    0  8714 53618 13407 9498  3  1 31 65  0
 0 18  11672 147264  65672 20188928    0    0 13968 48374 13579 9113  5  1 43 51  0
 8 11  11672 150912  65784 20184312    0    0 17428 34506 15592 9674  7  1 31 62  0
 0 20  11672 146328  65932 20189688    0    0 15782 46754 19390 12489  6  1 33 59  0
 0 12  11672 145712  66084 20190676    0    0 17660 40366 23792 15929  8  2 37 53  0
 1 14  11672 142368  66176 20195120    0    0 12042 46676 14965 10038  4  1 36 59  0
 4  5  11672 142072  66400 20178604    0    0 29266 20142 30327 21550 14  3 35 48  0
 0 18  11672 144352  66616 20176028    0    0 26142 25070 26933 20548 11  2 38 49  0
 4 15  11672 144960  66728 20177400    0    0 18428 39446 12427 7987  6  1 30 63  0
 5 10  11672 146312  66820 20176064    0    0 18196 42280 7815 5116  7  1 25 67  0
 3 20  11672 145552  66932 20175932    0    0 21294 19758 13192 8055  8  1 29 62  0
 5 11  11672 143120  67020 20178872    0    0 15480 38878 13323 8684  5  1 34 60  0
 2 16  11672 143136  67172 20161604    0    0 24240 22700 16227 10526 11  2 35 53  0
 3 12  11672 142536  67312 20165456    0    0 24084 13416 22850 15773 10  2 36 51  0
 1 12  11672 143456  67552 20162620    0    0 40090 23754 18464 11956 16  2 39 44  0
 1  4  11672 148336  67672 20160800    0    0 19180 22390 14511 9744  7  1 53 38  0
 3 16  11672 145424  67860 20148944    0    0 27144 23538 19916 12761 11  2 54 34  0
 1 18  11672 146632  67920 20145700    0    0 14990 51412 11581 6937  5  1 33 62  0
 5 17  11672 146936  68020 20142944    0    0 19984 38252 10115 4978  7  1 36 56  0
 3 11  11672 147560  68180 20145072    0    0 24216 30316 17274 10586  9  2 44 45  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17  11672 144960  68316 20147636    0    0 21136 32320 14268 8107  8  1 37 53  0
 3 19  11672 145312  68480 20146144    0    0 19762 36324 19023 11875  9  2 39 50  0
 2 17  11672 144024  68652 20133460    0    0 26502 31708 13403 7830 10  1 33 56  0
 3 15  11672 144848  68776 20132488    0    0 20630 33288 11528 6277  7  1 30 62  0
 3 15  11672 148376  68848 20128296    0    0 10662 44664 9300 5155  5  1 31 63  0
 4  4  11672 143344  68948 20135396    0    0 16532 38716 11702 7253  6  1 29 64  0
 0 20  11672 148856  69076 20131544    0    0 21404 27648 11801 6868  8  1 48 43  0
 0 10  11672 143504  69228 20137308    0    0 24454 21740 11349 6939  9  1 35 55  0
 3 14  11672 148208  69384 20114076    0    0 28056 31832 21041 13037 12  2 42 44  0
 0 14  11672 145496  69488 20119068    0    0 16534 37482 12532 7831  5  1 33 60  0
 1 15  11672 146408  69612 20117068    0    0 13462 46990 16893 11266  5  1 42 52  0
 0 21  11672 137096  69772 20125680    0    0 26908 19618 16252 9721 10  1 33 56  0
17  8  11672 148808  69868 20113772    0    0 15402 44614 9607 5531  6  1 31 62  0
 0 20  11672 147704  69976 20116180    0    0 17402 32666 14413 8961  8  1 26 65  0
 1 18  11672 146784  70120 20105468    0    0 15632 49684 17496 12103  9  1 28 63  0
 2 15  11672 143200  70248 20109676    0    0 21936 47056 20710 14249  9  1 29 60  0
 0 23  11672 144880  70372 20105860    0    0 26268 26622 10921 5940  9  1 28 62  0
 2 18  11672 144736  70512 20105388    0    0 31496 20080 13540 9121 12  1 24 63  0
 6 15  11672 144616  70696 20092496    0    0 33568 18804 18290 12135 14  2 25 59  0
 1 22  11672 142488  70776 20090112    0    0 17626 31868 9858 6091  7  1 29 63  0
 0 16  11672 142016  70916 20093060    0    0 30038 16872 11992 7315 10  1 28 61  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 16  11672 142928  71004 20091328    0    0 20912 31536 9237 5122  8  1 33 59  0
 3  7  11672 142760  71140 20093532    0    0 28810 25768 13031 7913 10  1 30 58  0
 0 16  11672 142920  71284 20090852    0    0 18196 38948 18841 12717  7  1 31 60  0
10 21  11672 146400  71408 20079392    0    0 19728 31800 20958 13900  9  1 32 58  0
 0  9  11672 147760  71476 20077132    0    0 11022 44368 7838 4628  3  1 36 60  0
 6 14  11672 144104  71648 20082372    0    0 25624 27532 21271 14541 10  2 45 44  0
 0 19  11672 144856  71752 20079932    0    0 12174 40928 9957 6234  5  1 36 58  0
 4 17  11672 143472  71864 20081448    0    0 13988 38286 16560 11229  5  1 32 62  0
 0 20  11672 142712  71960 20079600    0    0 10870 53412 14199 9195  4  1 32 62  0
 2 17  11672 149112  72080 20074804    0    0 19632 33458 13319 8639  7  1 35 57  0
 0 21  11672 145896  72204 20068892    0    0 20216 34418 19574 13996  9  1 35 54  0
 0 21  11672 145584  72324 20066828    0    0 10122 44916 17706 12158  5  1 39 55  0
 0 13  11672 147568  72416 20067500    0    0 13324 39690 13721 9384  5  1 30 64  0
 0 19  11672 145432  72548 20073016    0    0 15506 41464 22062 15555  7  1 34 58  0
 1 23  11672 146936  72684 20067100    0    0 18486 43166 13462 8342  6  1 43 50  0
 1 22  11672 147048  72808 20066996    0    0 15764 37186 12906 8141  6  1 40 53  0
 6 17  11672 149776  72912 20065756    0    0 15356 35594 12360 7991  7  1 33 60  0
 5 22  11672 142624  73136 20063640    0    0 39484 18484 24708 17297 17  3 21 59  0
 0 24  11672 143224  73212 20063148    0    0 22448 27490 9630 6269  8  1 30 61  0
 4 15  11672 147792  73300 20054224    0    0 15866 39262 9208 5616  6  1 30 63  0
 0 27  11672 142920  73416 20058952    0    0 13684 47412 13381 8606  5  1 34 60  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 13  11672 145096  73592 20057424    0    0 25960 27460 21040 14338 10  1 24 64  0
13 19  11672 148104  73716 20039236    0    0 18122 32190 16704 12554  7  2 29 62  0
 0 21  11672 143272  73796 20042088    0    0 11402 42406 11107 7547  4  1 33 61  0
 0 20  11672 142480  73880 20041456    0    0  7176 48404 11238 7252  3  1 41 56  0
 5 24  11672 142768  73964 20041484    0    0  8504 50524 13981 8793  4  1 36 59  0
 6 24  11672 145176  74048 20039420    0    0  9686 38524 15014 9530  3  1 40 56  0
 0 22  11672 143976  74192 20042968    0    0 16402 34510 20929 14567  6  2 34 58  0
 0 24  11672 137888  74324 20046700    0    0 14610 49354 19149 13635  6  2 38 55  0
 5 19  11672 145024  74424 20039020    0    0 11442 43086 14472 9164  5  1 34 59  0
 1 26  11672 146544  74496 20036652    0    0  9356 40728 8242 5250  3  1 36 61  0
 0 22  11672 143232  74656 20044916    0    0 20886 30762 22381 15829  9  2 40 49  0
11  5  11672 147640  74804 20035324    0    0 20046 55388 17437 11353  6  1 30 63  0
 2 26  11672 145008  74948 20032964    0    0 23172 29042 13590 9115  8  1 28 62  0
 0 30  11672 147744  75048 20031356    0    0 17976 36574 12535 7620  6  1 36 57  0
 4 25  11672 142736  75144 20036800    0    0 18960 37564 12920 8638  8  1 44 47  0
 0 22  11672 147288  75252 20032988    0    0 19096 38218 13628 9027  7  1 42 50  0
 8 17  11672 143792  75308 20035168    0    0 13578 42938 13665 9849  5  1 38 55  0
 1 22  11672 149120  75340 20029304    0    0 12556 37412 13518 9321  5  1 36 59  0
 0 20  11672 152040  75308 20015564    0    0  5642 45222 9916 7960  4  1 37 58  0
 2 23  11672 150056  75428 20019540    0    0 15186 40174 18393 11750  6  1 38 55  0
 0 18  11672 145208  75460 20022708    0    0  7298 49238 9372 6582  2  1 34 63  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 25  11672 144736  75576 20023012    0    0  8204 50656 19160 12783  3  1 46 50  0
 3 17  11672 147552  75684 20023512    0    0 16034 39252 21557 14710  7  2 48 43  0
 0 14  11672 142264  75816 20029880    0    0 11636 38948 21714 14417  5  2 53 41  0
 5  3  11672 148560  75920 20024384    0    0  7692 51122 21235 14454  4  2 62 31  0
 2  4  11672 145944  76016 20030632    0    0  5230 55244 23801 17241  3  2 77 18  0
 0  2  11672 144048  76048 20031196    0    0  4356 56042 6263 4794  2  0 89  9  0
 0  2  11672 144696  76068 20031228    0    0  4868 47448 4639 3518  1  0 90  8  0
 1  2  11672 143344  76092 20033676    0    0  3844 57014 5420 4670  1  0 90  9  0
 0  3  11672 145712  76132 20031904    0    0  2820 58932 7271 6496  1  0 90  9  0
 0  2  11672 149696  76144 20027908    0    0  1282 56868 6086 5552  0  0 90  9  0
 0  2  11672 142600  76156 20034620    0    0  1794 54026 5852 5535  0  0 90  9  0
 1  2  11672 143680  76164 20034444    0    0  1794 61656 5807 5286  0  0 90  9  0
 1  2  11672 149152  76188 20029924    0    0  5378 47004 6305 5374  2  0 88 10  0
 0  2  11672 150072  76208 20029160    0    0  5424 47322 6076 5557  2  0 89  9  0
 4  3  11672 138552  76256 20037384    0    0  6152 52636 7515 6026  3  0 85 12  0
 2  2  11672 146600  76284 20030872    0    0  6376 53146 6547 6058  2  0 81 17  0
 2  2  11672 146152  76320 20032928    0    0  6920 39380 6491 6095  2  0 86 12  0
 3  2  11672 146792  76356 20029812    0    0  8456 50844 7157 6643  2  0 89  8  0
 0  2  11672 147392  76388 20030580    0    0  8966 48544 7548 6824  2  0 89  9  0
 1  2  11672 146648  76428 20029708    0    0  8456 39956 7367 6699  3  0 89  8  0
 1  2  11672 142856  76468 20033848    0    0  6204 53804 7238 6536  2  0 89  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2  11672 156728  76536 20020468    0    0  8206 37246 3838 2308  3  1 88  8  0
 0  4  11672 145032  76584 20033416    0    0  7688 50018 4184 2158  3  0 85 12  0
 2  3  11672 146088  76660 20033752    0    0 19390 39124 8475 4689  7  1 74 19  0
 1  2  11672 144056  76676 20036672    0    0  4960 63758 3731 1986  2  0 86 12  0
 1  2  11672 147608  76684 20033628    0    0   770 52358 2372 1356  1  0 91  8  0
 0  2  11672 143672  76692 20036644    0    0   514 71512 2060  961  0  0 91  8  0
 2  2  11672 147656  76692 20033308    0    0   768 51290 2066  948  0  0 92  8  0
 0  2  11672 144840  76692 20035612    0    0   512 70312 2075  943  0  0 92  8  0
 0  2  11672 142608  76692 20039140    0    0   768 56946 1878  914  0  0 91  9  0
 0  2  11672 145040  76696 20036092    0    0   768 69394 2342  963  0  0 87 13  0
 0  2  11672 142144  76704 20039796    0    0   770 49832 2414 1047  0  0 91  9  0
 0  2  11672 150560  76708 20033184    0    0   770 41450 1959  855  0  0 90  9  0
 0  2  11672 148744  76708 20035704    0    0   512 35736 1869  894  0  0 92  8  0
 0  2  11672 145480  76708 20038612    0    0   768 41106 1894  944  0  0 91  8  0
 0  2  11672 142936  76708 20042232    0    0  1024 41770 1876  928  0  0 92  8  0
 0  2  11672 149024  76712 20036624    0    0   256 48024 1935  930  0  0 92  8  0
 0  2  11672 146136  76716 20037500    0    0   512 67076 1681  884  0  0 91  8  0
 1  1  11672 145072  76720 20038976    0    0   258 63170 1818  878  0  0 91  9  0
 0  2  11672 142032  76724 20041788    0    0   770 55440 1725  891  0  0 91  9  0
 0  2  11672 149312  76724 20034628    0    0  1024 55892 1994  912  0  0 90 10  0
 0  2  11672 147664  76724 20036664    0    0   512 57082 1801  875  0  0 91  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2  11672 146752  76724 20038172    0    0   512 44702 1688  890  0  0 92  8  0
 0  2  11672 145536  76728 20040208    0    0   512 34770 1808  898  0  0 91  8  0
 0  2  11672 143112  76736 20042856    0    0  1052 40266 1775  902  0  0 90  9  0
 0  2  11672 147824  76740 20038044    0    0   770 39402 1901  904  0  0 90  9  0
 0  2  11672 145240  76740 20039444    0    0   768 42148 1861  862  0  0 91  8  0
 0  2  11672 147064  76740 20035556    0    0  1024 63124 1839  894  0  0 91  9  0
 0  2  11672 143568  76744 20039240    0    0  1024 60388 1867  910  0  0 91  9  0
 1  2  11672 149648  76748 20033592    0    0   514 50062 1749  870  0  0 91  9  0
 0  2  11672 146760  76752 20036448    0    0   768 57244 1653  867  0  0 92  8  0
 0  2  11672 144024  76756 20039392    0    0   770 63330 1925  912  0  0 91  9  0
 0  2  11672 144480  76756 20040080    0    0   512 30808 1595  844  0  0 92  8  0
 0  2  11672 142200  76756 20042976    0    0   768 42178 1764  866  0  0 92  8  0
 0  2  11672 148752  76756 20036132    0    0   512 35588 1889  911  0  0 91  9  0
 0  2  11672 147400  76764 20038960    0    0   770 40260 1735  924  0  0 91  9  0
 0  2  11672 145296  76768 20041024    0    0   512 45756 1801  859  0  0 91  8  0
